parent_smiles	parent_name	child_name	child_smiles	set
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1	Saquinavir	(2S)-N-[(2S,3R)-4-[(3S,4aS,8aS)-3-[(1-hydroxy-2-methylpropan-2-yl)carbamoyl]-decahydroisoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-[(quinolin-2-yl)formamido]butanediamide	CC(C)(CO)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1	train
CC(=O)C=CSc1ncnc2[nH]cnc12	cis-6-(2-acetylvinylthio)purine		CC(O)=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)Sc1ncnc2[nH]cnc12	train
CN1CCN2c3ccccc3Cc3ccccc3C2C1	(R)-mianserin	(R)-mianserin, N-oxide	C[N+]1([O-])CCN2c3ccccc3Cc3ccccc3C2C1	train
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	dexamethasone	6-beta-OH DEXAMETHASONE	CC1CC2C3CC(O)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO	train
CC(C#Cc1ccc(Cc2ccccc2)s1)N(O)C(N)=O	1â€[(2S)â€4â€(5â€benzylthiophenâ€2â€yl)butâ€3â€ynâ€2â€yl]â€1â€hydroxyurea	ABT-515	CC(C#Cc1ccc(C(O)c2ccccc2)s1)N(O)C(N)=O	train
O=c1ccoc2cc(O)ccc12	7-Hydroxychromone	7-Hydroxychromone, 7-OH-glucuronide	O=C(O)C1OC(Oc2ccc3c(=O)ccoc3c2)C(O)C(O)C1O	train
COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)cc(OC)c1OC	3,7-Dihydroxy-3p,4p,5p-trimethoxyflavone		COc1cc(-c2oc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)ccc3c(=O)c2O)cc(OC)c1OC	train
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	lovastatin	3-Hydroxylovastatin	CCC(O)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	train
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	fentanyl	Phenylacetaldehyde	O=CCc1ccccc1	train
COc1ccc(C(C)C)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1	ezlopitant		C=C(C)c1ccc(OC)c(CNC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)c1	train
COc1ccc(N)cc1OC	4-aminoveratrole		COc1ccc(NC(C)=O)cc1OC	train
Cc1cnc2ccc3c(nc(NO)n3C)c2n1	N-hydroxy-2-amino-3,8-dimethylimidazo[4,5-f]quinoxaline		Cc1cnc2ccc3c(nc(NOC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1	train
CC(C)O	2-propanol		CC(C)OC1OC(C(=O)O)C(O)C(O)C1O	train
Oc1ccc(Br)cc1	4-Bromophenol		O=C(O)C1OC(Oc2ccc(Br)cc2)C(O)C(O)C1O	train
ONc1ccc(Oc2ccc(Cl)cc2Cl)cc1	N-[4-(2,4-dichlorophenoxy)phenyl]hydroxylamine	N-[4-(2,4-dichlorophenoxy)phenyl]hydroxylamine O-acetyl	CC(=O)ONc1ccc(Oc2ccc(Cl)cc2Cl)cc1	train
CCOC(=O)c1ccc(O)cc1	Methyl-4-hydroxybenzoate		CCOC(=O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	train
Cc1nc2c(c(=O)n(C)c(=O)n2Cc2ccco2)n1C	3-(furan-2-ylmethyl)-1,7,8-trimethylpurine-2,6-dione		Cc1nc2c(c(=O)n(C)c(=O)n2Cc2ccc(O)o2)n1C	train
O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12	Galangin		O=C(O)C1OC(Oc2c(-c3ccccc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O	train
C=C(C)C1CC=C(C)CC1	(+)-limonene	Perillyl alcohol	C=C(C)C1CC=C(CO)CC1	train
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]	nisoldipine		COC(=O)C1=C(C)NC(C)=C(C(=O)OC(O)C(C)C)C1c1ccccc1[N+](=O)[O-]	train
O=c1c(O)c(-c2ccc(O)cc2)oc2ccc(O)cc12	3,6,4p-Trihydroxyflavone		O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3ccc(O)cc3c2=O)C(O)C(O)C1O	train
O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1)C2O	CP-195543	M3	O=C(O)c1ccc(C(F)(F)F)cc1-c1ccc2c(c1)OCC(Cc1ccccc1O)C2O	train
OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	sertindole		OC1=NC(O)CN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1	train
COc1cc(C=CC(=O)O)cc(OC)c1O	Sinapinic acid		COc1cc(C=CC(=O)OC2OC(C(=O)O)C(O)C(O)C2O)cc(OC)c1O	train
CCOc1ccc2cc(C#N)c(=O)oc2c1	3-cyano-7-ethoxycoumarin	3-Cyano-7-hydroxycoumarin	N#Cc1cc2ccc(O)cc2oc1=O	train
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl	4,4'-methylenebis(2-chloroaniline)		Nc1ccc(Cc2ccc(NO)c(Cl)c2)cc1Cl	train
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21	clobazam	N-desmethylclobazam	O=C1CC(O)=Nc2ccc(Cl)cc2N1c1ccccc1	train
c1ccc2c(c1)ccc1ccccc12	phenanthrene		Oc1ccc2c(ccc3ccccc32)c1O	train
CC(C)c1ccc(O)cc1	4-Isopropylphenol		CC(C)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	train
COc1cc(-c2oc3cc(O)ccc3c(=O)c2O)ccc1O	Geraldol		COc1cc(-c2oc3cc(O)ccc3c(=O)c2OC2OC(C(=O)O)C(O)C(O)C2O)ccc1O	train
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1	timolol		CC(C)(C)NCC(O)COc1nsnc1N1CCOC(O)C1	train
O=C(C=Cc1ccc(O)cc1)c1ccccc1	4-Hydroxychalcone	4-Hydroxychalcone, 4-OH-glucuronide	O=C(C=Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccccc1	train
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl	4p-OH-diclofenac		O=C(O)Cc1ccccc1Nc1c(Cl)cc(OS(=O)(=O)O)cc1Cl	train
O=[N+]([O-])c1cccc(Cl)c1[N+](=O)[O-]	1-chloro-2,3-dinitrobenzene	S-(2,3-dinitrophenyl)glutathione	NC(CCC(=O)NC(CSc1cccc([N+](=O)[O-])c1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O	train
CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C(O)CC4(C)C3CCC21C	Medroxyprogesterone Acetate (M4)	M-1	CC(=O)OC1(C(C)=O)CCC2C3CC(C)(O)C4=CC(=O)C(O)CC4(C)C3CCC21C	train
CCn1nnc(C2=CCCN(C)C2)n1	Alvameline		CN1CCC=C(c2nn[nH]n2)C1	train
Cc1[nH]c(C=C2C(O)=Nc3ccccc32)c(C)c1CCC(=O)O	TSU-68	TSU-68 metabolite 3	Cc1[nH]c(C=C2C(O)=Nc3cc(O)ccc32)c(C)c1CCC(=O)O	train
COOc1ccccc1O	O-methoxycatechol		COc1ccccc1OS(=O)(=O)O	train
CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1	Licofelone M4		CC1(C)Cc2c(-c3ccc(O)cc3)c(-c3ccc(Cl)cc3)c(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)n2C1	train
Oc1cc2ccccc2cc1O	2,3-Dihydroxynaphthalene		COc1cc2ccccc2cc1O	train
Fc1cccc(CCN2CCN(CCCc3cc4cc(-n5cnnc5)ccc4[nH]3)CC2)c1	2â€(3â€{4â€[2â€(3â€fluorophenyl)ethyl]piperazinâ€1â€yl}propyl)â€5â€(1,2,4â€triazolâ€4â€yl)â€1Hâ€indole		OC(CN1CCN(CCCc2cc3cc(-n4cnnc4)ccc3[nH]2)CC1)c1cccc(F)c1	train
CC(C)C12CCC(C)(CC1)O2	1_4_cineole		CC(C)C12CCC(C)(O1)C(O)C2	train
Oc1cc(Cl)c(NC2=NCCN2)c2nsnc12	Tizanidine M6		O=S(=O)(O)Oc1cc(Cl)c(NC2=NCCN2)c2nsnc12	train
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2OC)cc1O	3,4p-Dimethoxy-5,7,3p-trihydroxyflavone	3,4p-Dimethoxy-5,3p-dihydroxyflavone, 7-O-glucuronide	COc1ccc(-c2oc3cc(OC4OC(C(=O)O)C(O)C(O)C4O)cc(O)c3c(=O)c2OC)cc1O	train
CCC1(c2ccc(O)cc2)C(O)=NC(=O)N=C1O	p-Hydroxyphenobarbital		CCC1(c2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc2)C(O)=NC(=O)N=C1O	train
COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341	codeine	morphine	CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	train
c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34	dibenzo[a,l]pyrene		c1ccc2c(c1)c1cccc3ccc4cc5c(ccc6oc65)c2c4c31	train
OC1=NC(c2ccccc2)(c2ccc(O)cc2)C(O)=N1	4-Hydroxyphenytoin		O=C(O)C1OC(Oc2ccc(C3(c4ccccc4)N=C(O)N=C3O)cc2)C(O)C(O)C1O	train
Oc1ccc(N=Nc2ccccc2)cc1	4-Phenylazophenol		O=C(O)C1OC(Oc2ccc(N=Nc3ccccc3)cc2)C(O)C(O)C1O	train
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12	Genistein		O=C(O)C1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)C(O)C(O)C1O	train
CNC(C)Cc1ccc2c(c1)OCO2	N-methyl-3,4methylenedioxyamphetamine 	N-Methyl-3,4dihydroxyamphetamine 	CNC(C)Cc1ccc(O)c(O)c1	train
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	sildenafil	N-Desmethyl sildenafil	CCCc1nn(C)c2c(=O)[nH]c(-c3cc([SH](=O)=O)ccc3OCC)nc12	train
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	(s)-propafenone	(S)-N-Despropylpropafenone	NCC(O)COc1ccccc1C(=O)CCc1ccccc1	train
OCc1ccco1	furfuryl alcohol		O=S(=O)(O)OCc1ccco1	train
COC1=CC(=O)OC1C(O)c1ccccc1Cl	LOSIGAMONE		COC1=CC(=O)OC1C(O)c1cc(O)ccc1Cl	train
COc1cc2c(cc1OC)-c1[nH][nH]c(=Nc3cccc(F)c3)c1C2	JNJ-10198409	JNJ-10198409 N-glucuronide C	COc1cc2c(cc1OC)-c1[nH]nc(N(c3cccc(F)c3)C3OC(C(=O)O)C(O)C(O)C3O)c1C2	train
OCCc1ccccc1Nc1c(Cl)cccc1Cl	benzeneethanol, 2-[(2,6-dichlorophenyl)amino]- (reduced_diclofenac)		OCCc1cc(O)ccc1Nc1c(Cl)cccc1Cl	train
Clc1ccc2nsnc2c1NC1=NCCN1	Tizanidine	2Ã¢â‚¬Â[(5Ã¢â‚¬ÂchloroÃ¢â‚¬Â2,1,3Ã¢â‚¬ÂbenzothiadiazolÃ¢â‚¬Â4Ã¢â‚¬Âyl)amino]Ã¢â‚¬Â4,5Ã¢â‚¬ÂdihydroÃ¢â‚¬Â1HÃ¢â‚¬ÂimidazolÃ¢â‚¬Â4Ã¢â‚¬Âol	OC1CN=C(Nc2c(Cl)ccc3nsnc23)N1	train
CNCCC(Oc1ccc(O)c2ccccc12)c1cccs1	4-Hydroxyduloxetine		CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc12)c1cccs1	train
CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12	Monodesethylchloroquine	N,N-didesethylchloroquinone	CC(CCCN)Nc1ccnc2cc(Cl)ccc12	train
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl	aceclofenac	5-OH-aceclofenac	O=C(O)COC(=O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl	train
Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	flucloxacillin		CC1(C)SC2C(NC(=O)c3c(-c4c(F)cccc4Cl)noc3CO)C(=O)N2C1C(=O)O	train
COn1cc(CO)c2ccccc21	1-methoxy-3-indolylmethyl-alcohol		COn1cc(COS(=O)(=O)O)c2ccccc21	train
COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O	Curcumin	Curcumin 4-O-glucuronide	COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O	train
Oc1cccc2ccccc12	1-Naphthol	1-Naphthyl glucuronide	O=C(O)C1OC(Oc2cccc3ccccc23)C(O)C(O)C1O	train
COc1ccccc1-c1oc2ccccc2c(=O)c1O	3-Hydroxy-2p-methoxyflavone		COc1ccccc1-c1oc2ccccc2c(=O)c1OC1OC(C(=O)O)C(O)C(O)C1O	train
CC(=O)CC(c1ccccc1)c1c(O)oc2ccccc2c1=O	warfarin-r	10-Hydroxywarfarin	CC(=O)C(O)C(c1ccccc1)c1c(O)oc2ccccc2c1=O	train
CC(O)c1ccccc1	alpha-methyl benzyl alcohol		CC(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccccc1	train
Cc1c[nH]c2ccccc12	3-methylindole	3-methylindole-2,3-epoxide	CC12OC1Nc1ccccc12	train
OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32	6-hydroxymethylanthanthrene		O=S(=O)(O)OCc1c2cccc3ccc4cc5cccc6ccc1c(c65)c4c32	train
Cc1cc(O)ccc1OC(CCN)c1ccccc1	N-Desmethyl-4-OH- atomoxetine		Cc1cc(OC2OC(C(=O)O)C(O)C(O)C2O)ccc1OC(CCN)c1ccccc1	train
CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O	lornoxicam	5'-Hydroxylornoxicam	CN1C(C(=O)Nc2ccc(O)cn2)=C(O)c2sc(Cl)cc2S1(=O)=O	train
CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	4-Hydroxytamoxifen	Endoxifen	CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1	train
COc1ccc(C=CC(=O)O)cc1O	Isoferulic Acid		COc1ccc(C=CC(=O)O)cc1OC1OC(C(=O)O)C(O)C(O)C1O	train
CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	ranitidine	Desmethylranitidine	CNCc1ccc(CSCCNC(=C[N+](=O)[O-])NC)o1	train
COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	astemizole	6-desmethylastermizole	Oc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	train
Cc1ccc(C)cc1	p-xylene	2,5-dimethylphenol	Cc1ccc(C)c(O)c1	train
CCc1cc2c(cc1CC)CC(NCC(O)c1ccc(O)c3nc(O)ccc13)C2	Indacaterol		CCc1cc2c(cc1CC)CC(NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(O)c3nc(O)ccc13)C2	train
CN(C)CCC=C1c2ccccc2COc2ccc(O)cc21	2-Hydroxydoxepin		CN(C)CCC=C1c2ccccc2COc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21	train
CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1	N-Desmethyltamoxifen	N-Desdimethyltamoxifen	CCC(=C(c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1	train
O=[N+]([O-])c1cc2c3ccccc3ccc2c2ccccc12	6-nitrochrysene	N-hydroxy-6-AC	ONc1cc2c3ccccc3ccc2c2ccccc12	train
CN1CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1	Azimilide		C[N+]1([O-])CCN(CCCCN2C(=O)CN(N=Cc3ccc(-c4ccc(Cl)cc4)o3)C2=O)CC1	train
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO	retinol	All-trans-retinal	CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=O	train
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	diazepam	Temazepam	CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21	train
COc1ccc2cc(C(C)C(=O)O)ccc2c1	Naproxen		COc1ccc2cc(C(C)C(=O)OC3OC(C(=O)O)C(O)C(O)C3O)ccc2c1	train
CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3C1C5	Hydromorphone	Hydromorphone 3-sulfate	CN1CCC23c4c5ccc(OS(=O)(=O)O)c4OC2C(=O)CCC3C1C5	train
c1ccc(COc2ccc3cccnc3c2)cc1	7-benzyloxyquinoline	7-Hydroxyquinoline	O=C1C=Cc2cccnc2C1	train
CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1	unii-ku5u13xy7j component vwcugcyzzgrkee-dyesrhjhsa-n		CCC(OC(C)=O)C(CC(C)N)(c1ccccc1)c1ccccc1	train
O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1	7-Benzyloxyresorufin	Resorufin	O=c1ccc2nc3ccc(O)cc3oc-2c1	train
CC(=O)c1cc(O)c(O)cc1O	5-OH-resacetophenone		CC(=O)c1cc(OS(=O)(=O)O)c(O)cc1O	train
C=C(C)c1ccc(OC)c(CNC2C3CCN(CC3)C2C(c2ccccc2)c2ccccc2)c1	(2R,3S)â€2â€(diphenylmethyl)â€Nâ€{[2â€methoxyâ€5â€(propâ€1â€enâ€2â€yl)phenyl]methyl}â€1â€azabicyclo[2.2.2]octanâ€3â€amine	CP-611,781	COc1ccc(C(C)CO)cc1CNC1C2CCN(CC2)C1C(c1ccccc1)c1ccccc1	train
O=c1cc(-c2ccccc2)oc2cccc(O)c12	5-Hydroxyflavone		O=C(O)C1OC(Oc2cccc3oc(-c4ccccc4)cc(=O)c23)C(O)C(O)C1O	train
CCCSP(=S)(OCC)Oc1ccc(SC)cc1	Sulprofos	Sulprofos sulfoxide	CCCSP(=S)(OCC)Oc1ccc([S+](C)[O-])cc1	train
COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	iloperidone	4-[3-[4-(6-fluoro-1,2-benzisoxazol-3-yl)-1-piperidinyl]propoxy]-3-methoxy-a-methylbenzene methanol	COc1cc(C(C)O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1	train
NN=c1[nH]ncc2ccccc12	hydralazine	hydralazine N-acetyl	CC(=O)NNc1nncc2ccccc12	train
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1	zinc8660420		C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2(O)C3=O)O1	train
Cc1c2ccccc2nc2c1ccc1ccccc12	7-methylbenz(c)acridine		OCc1c2ccccc2nc2c1ccc1ccccc12	train
C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C	Bexarotene	7-hydroxy-bexarotene	C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CC(O)C2(C)C	train
CCCOc1ccc(S(=O)(=O)NCCC2CCCN2C)cc1-c1nc2c(CCC)nn(C)c2c(=O)[nH]1	schembl69463	Hydroxy-DA-8164	CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)NCCC4CCCN4C)ccc3OCC(C)O)nc12	train
CC(C)CC1N=C(O)C(C)N(C)C(=O)CN=C(O)C(=Cc2ccccc2)N(C)C1=O	tentoxin		CC(C)CC1N=C(O)C(C)N(C)C(=O)CN=C(O)C(=Cc2ccccc2)N=C1O	train
CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1	toremifene	N-desmethyltoremifene	CNCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1	train
O=P1(N(CCCl)CCCl)NCCCO1	l-cyclophosphamide	Dechloroethyl cyclophosphamide	O=P1(NCCCl)NCCCO1	train
CCCI	1-iodopropane	propyl-glutathione	CCCSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	train
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	trazodone	Trazodone epoxide	O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2n1C=CC1OC21	train
COc1ccc2c(c1)C13CCCCC1C(C2)N(C)CC3	dextromethorphan	Dextrorphan	CN1CCC23CCCCC2C1Cc1ccc(O)cc13	train
Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1	Cyanidin	3,4-Dihydroxyphenylacetic acid	O=C(O)Cc1ccc(O)c(O)c1	train
CN1CCCC1c1cccnc1	nicotine	Nornicotine	c1cncc(C2CCCN2)c1	train
COC1CC(OC2C(C)OC(OC3C(C)=CCC4CCC(CC5(CCC(C(C)C)CO5)O4)OC(=O)C4C=C(C)C(O)C5CCC(=CC=CC3C)C45O)CC2OC)OC(C)C1O	ivermectin		COC1CC(OC2C(C)=CCC3CCC(CC4(CCC(C(C)C)CO4)O3)OC(=O)C3C=C(C)C(O)C4CCC(=CC=CC2C)C34O)OC(C)C1OC1CC(O)C(O)C(C)O1	train
CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)CCc2ccccc2)CC1	N-[(2S)-1-[[(E,3S)-1-(benzenesulfonyl)-5-phenylpent-1-en-3-yl]amino]-1-oxo-3-phenylpropan-2-yl]-4-methylpiperazine-1-carboxamide	b-hydroxy-homoPhe K11777	CN1CCN(C(=O)NC(Cc2ccccc2)C(=O)NC(C=CS(=O)(=O)c2ccccc2)C(O)Cc2ccccc2)CC1	train
CN(C)N=O	N-Nitrosodimethylamine	N-Nitroso-N-methyl-N-hydroxymethylamine	CN(CO)N=O	train
CCCCCN(CCCOC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	dexloxiglumide		CCCCCN(CCCO)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1	train
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	tangeretin		COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)c(OC)c3o2)cc1	train
CCC1(c2ccc(O)cc2)N=C(O)N=C1O	Nirvanol (N-demethylmephenytoin		CCC1(c2ccc(O)cc2)N=C(O)N(C2OC(C(=O)O)C(O)C(O)C2O)C1=O	train
C#CC1(O)CC(O)C2C3CCC4=CCCCC4C3C(=C)CC21CC	15-alpha-hydroxydesogestrel		C#CC1(OC2OC(C(=O)O)C(O)C(O)C2O)CC(O)C2C3CCC4=CCCCC4C3C(=C)CC21CC	train
CCC(C(=O)c1ccc(C)cc1)N1CCCC1	schembl17043265	HO-MPBP	CCC(C(=O)c1ccc(CO)cc1)N1CCCC1	train
Cc1c2ccccc2c(O)c2ccc3ccccc3c12	7-hydroxy-12-methylbenz[a]anthracene		Cc1c2ccccc2c(OS(=O)(=O)O)c2ccc3ccccc3c12	train
Cc1ccnc2c1N=C(O)c1cccnc1N2C1CC1O	12-Hydroxynevirapine	12-Hydroxynevirapine O-glucuronide	Cc1ccnc2c1N=C(O)c1cccnc1N2C1CC1OC1OC(C(=O)O)C(O)C(O)C1O	train
Cc1cc(OCC(F)(F)F)c(C)c(C[S+]([O-])c2nc3ccccc3[nH]2)n1	Lansoprazole	Lansoprazole sulfone	Cc1cc(OCC(F)(F)F)c(C)c(CS(=O)(=O)c2nc3ccccc3[nH]2)n1	train
CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1	tamsulosin		CCOc1ccccc1OCCNC(C)Cc1ccc(O)c(S(N)(=O)=O)c1	train
CNC(C)Cc1ccccc1	Metamphetamine	Amphetamine	CC(N)Cc1ccccc1	train
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2	2-acetamidofluorene	N-Hydroxy-2-acetamidofluorene	CC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2	train
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	losartan	E-3174	CCCCc1nc(Cl)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	train
CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C	3alpha,12beta-dihydroxy-5alpha-cholan-24-oic acid	hyocholic acid (HCA)	CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CC(O)C12C	train
COc1cc(CCC(=O)C=C(O)CCc2ccc(O)c(OC)c2)ccc1O	Tetrahydrocurcumin		COc1cc(CCC(O)=CC(=O)CCc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)c(OC)c2)ccc1O	train
NC(=O)c1c(Cl)c(-c2cccnc2)n2c1CCCC2	2-chloro-3-pyridin-3-yl-5,6,7,8-tetrahydroindolizine-1-carboxamide	rac-RPR 127025	NC(=O)c1c(Cl)c(-c2cccnc2)n2c1C(O)CCC2	train
CC(CN1c2ccccc2Sc2ccccc21)N(C)C	Promethazine		CNC(C)CN1c2ccccc2Sc2ccccc21	train
CCNC(C)Cc1cccc(C(F)(F)F)c1	dexfenfluramine	nordexfenfluramine	CC(N)Cc1cccc(C(F)(F)F)c1	train
CC(C)(C)O	tert-butanol		CC(C)(C)OS(=O)(=O)O	train
CC=CCC(C)C(=O)C1C(O)=NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	valspodar		CC=CCC(C)C(=O)C1C(O)=NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(O)=NC(C(C)C)C(=O)N(C)C(CC(C)C)C(O)=NC(C)C(O)=NC(C)C(=O)N(C)C(CC(C)CO)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C	train
Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	8-aminoisoindolo (1,2-b)quinazolin-12(10H)-one		CC(=O)Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2	train
C=CCc1ccc(O)c(OC)c1	Eugenol		C=CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(OC)c1	train
CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	(r)-fluoxetine	(r)-Norfluoxetine	NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1	train
