parent_name,child_name,parent_smiles,child_smiles,source,fps
Methylprednisolone,Methylprednisolone M7 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1(O)CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,DrugBank,[0 0 0 ... 0 0 0]
Methylprednisolone,Methylprednisolone M4 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1=CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,DrugBank,[0 0 0 ... 0 0 0]
Methylprednisolone,Methylprednisolone M2 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DrugBank,[0 1 0 ... 0 0 0]
Methylprednisolone,Methylprednisolone M1 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1CC2C(C(=O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,DrugBank,[0 0 0 ... 0 0 0]
Pindolol,3-Hydroxy Pindolol,CC(C)NCC(O)COc1cccc2[nH]ccc12,CC(C)N(O)CC(O)COc1cccc2[nH]ccc12,DrugBank,[0 1 1 ... 0 0 0]
Zaleplon,desethylzaleplon,CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,CCNc1cccc(-c2ccnc3c(C#N)cnn23)c1,DrugBank,[0 0 0 ... 0 0 0]
Methyldopa,Alpha-methyldopamine,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,CC(N)Cc1ccc(O)c(O)c1,DrugBank,[0 1 0 ... 0 0 0]
Methyldopa,Alpha-methyldopa-mono-O-sulfate,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,CC(N)(Cc1ccc(O)c(OS(=O)(=O)O)c1)C(=O)O,DrugBank,[0 0 0 ... 0 0 0]
Methyldopa,"3,4-Dihydroxyphenylacetone",CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,CC(=O)Cc1ccc(O)c(O)c1,DrugBank,[0 0 0 ... 0 0 0]
Methyldopa,3-O-methyl-alpha-methyldopa,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,COc1cc(CC(N)C(=O)O)ccc1O,DrugBank,[0 1 0 ... 0 0 0]
Ezetimibe,SCH 57871,O=C1C(CCC(O)c2ccc(F)cc2)C(c2ccc(O)cc2)N1c1ccc(F)cc1,O=C(CCC1C(=O)N(c2ccc(F)cc2)C1c1ccc(O)cc1)c1ccc(F)cc1,DrugBank,[0 0 0 ... 0 0 0]
Ethinylestradiol,6-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CC(O)c4cc(O)ccc4C3CCC21C,DrugBank,[0 0 0 ... 0 0 0]
Ethinylestradiol,7-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3C(O)Cc4cc(O)ccc4C3CCC21C,DrugBank,[0 0 0 ... 0 0 0]
Ethinylestradiol,16α-hydroxyethinylestradiol,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)C(O)CC2C3CCc4cc(O)ccc4C3CCC21C,DrugBank,[0 0 0 ... 0 0 0]
Ethinylestradiol,Ethinylestradiol-3-sulfate,C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C,C#CC1(O)CCC2C3CCc4cc(OS(=O)(=O)O)ccc4C3CCC21C,DrugBank,[0 0 0 ... 0 0 0]
Formoterol,O-demethylated formoterol (M1),COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,DrugBank,[0 1 0 ... 0 0 0]
Formoterol,Formoterol deformylated metabolite,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,COc1ccc(CC(C)NCC(O)c2ccc(O)c(N)c2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Formoterol,Formoterol sulfate conjugate,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(NC=O)c2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Dimenhydrinate,8-chlorotheophylline,Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,DrugBank,[1 0 0 ... 0 0 0]
Glycopyrronium,Glycopyrronium M9 Metabolite,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,O=C(O)C(O)(c1ccccc1)C1CCCC1,DrugBank,[0 0 0 ... 0 0 0]
Dopamine,6-Hydroxydopamine,NCCc1ccc(O)c(O)c1,NCCc1cc(O)c(O)cc1O,DrugBank,[0 0 0 ... 0 0 0]
Dopamine,Dopamine 4-sulfate,NCCc1ccc(O)c(O)c1,NCCc1ccc(OS(=O)(=O)O)c(O)c1,DrugBank,[0 0 0 ... 0 0 0]
Dopamine,Dopamine quinone,NCCc1ccc(O)c(O)c1,NCCC1=CC(=O)C(=O)C=C1,DrugBank,[0 0 0 ... 0 0 0]
Azathioprine,6-Mercaptopurine,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,S=c1nc[nH]c2nc[nH]c12,DrugBank,[0 0 0 ... 0 0 0]
Doxorubicin,Doxorubicin deoxaglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3,DrugBank,[0 0 0 ... 0 0 0]
Doxorubicin,Doxorubicine hydroxyaglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,DrugBank,[0 0 0 ... 0 0 0]
Frovatriptan,desmethyl frovatriptan,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,NC(=O)c1ccc2[nH]c3c(c2c1)CC(N)CC3,DrugBank,[0 1 0 ... 0 0 0]
Frovatriptan,Hydroxylated N-acetyl desmethyl frovatriptan,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CC(=O)NC1CCC2Nc3c(O)cc(C(N)=O)cc3C2C1,DrugBank,[0 0 0 ... 0 0 0]
Frovatriptan,N-acetyl desmethyl frovatriptan,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CC(=O)NC1CCC2Nc3ccc(C(N)=O)cc3C2C1,DrugBank,[0 0 0 ... 0 0 0]
Albuterol,Salbutamol 4-O-sulfate,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,CC(C)(C)NCC(O)c1ccc(OS(=O)(=O)O)c(CO)c1,DrugBank,[0 1 0 ... 0 0 0]
Letrozole,Letrozole ketone analog metabolite,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,DrugBank,[0 0 0 ... 0 0 0]
Metyrapone,Metyrapol,CC(C)(C(=O)c1cccnc1)c1cccnc1,CC(C)(c1cccnc1)C(O)c1cccnc1,DrugBank,[0 1 0 ... 0 0 0]
Cinacalcet,Hydrocinnamic acid,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,O=C(O)CCc1ccccc1,DrugBank,[0 0 0 ... 0 0 0]
Cinacalcet,hydroxy-hydrocinnamic acid,CC(NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12,O=C(O)CCc1cccc(O)c1,DrugBank,[0 0 0 ... 0 0 0]
Balsalazide,5-aminosalicylic acid,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,Nc1ccc(O)c(C(=O)O)c1,DrugBank,[0 0 0 ... 0 0 0]
Balsalazide,4-aminobenzoyl-(beta)-alanine,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,Nc1ccc(C(=O)NCCC(=O)O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Sulfamethoxazole,5-Hydroxysulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,DrugBank,[0 0 0 ... 0 0 0]
Minocycline,Minocycline M3 Metabolite,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,CNc1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,DrugBank,[0 0 0 ... 0 0 0]
Minocycline,Minocycline M7 Metabolite,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,CNC1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4CC3CC12,DrugBank,[0 0 0 ... 0 0 0]
Minocycline,9-hydroxyminocycline,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,CN(C)c1cc(O)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,DrugBank,[0 0 0 ... 0 0 0]
Guanfacine,3-hydroxyguanfacine,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,DrugBank,[0 0 0 ... 0 0 0]
Isosorbide mononitrate,Isosorbide,O=[N+]([O-])OC1COC2C(O)COC12,OC1COC2C(O)COC12,DrugBank,[0 0 0 ... 0 0 0]
Phylloquinone,Hydroxyvitamin K1,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)CO,DrugBank,[0 1 0 ... 0 0 0]
Phylloquinone,Vitamin K 5 Carbon Metabolite,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Phylloquinone,Vitamin K 7 Carbon Metabolite,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCC(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Phylloquinone,Menatetrenone,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,DrugBank,[0 1 0 ... 0 0 0]
Ketoconazole,M13 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CC[N+]([O-])(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,DrugBank,[0 0 0 ... 0 0 0]
Ketoconazole,M14 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)c(Cl)c1,DrugBank,[0 0 0 ... 0 0 0]
Ketoconazole,M7 (Ketoconazole),CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,O=C1NCCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C1=O,DrugBank,[0 0 0 ... 0 0 0]
Irbesartan,SR 49498,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CCCCC(=O)NC1(C(=O)NCc2ccc(-c3ccccc3-c3nn[nH]n3)cc2)CCCC1,DrugBank,[0 0 0 ... 0 0 0]
Mercaptopurine,8-hydroxythioguanine,S=c1nc[nH]c2nc[nH]c12,Oc1nc2[nH]cnc(=S)c2[nH]1,DrugBank,[0 0 0 ... 0 0 0]
Procainamide,N-Acetyl-3-hydroxyprocainamide,CCN(CC)CCNC(=O)c1ccc(N)cc1,CCN(CC)CCNC(=O)c1ccc(NC(C)=O)c(O)c1,DrugBank,[0 0 0 ... 0 0 0]
Fenofibrate,Fenofibric acid,CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,DrugBank,[0 0 0 ... 0 0 0]
Fenofibric acid,Reduced Fenofibric Acid,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,CC(C)(Oc1ccc(C(O)c2ccc(Cl)cc2)cc1)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Thalidomide,"cis, trans-5'-Hydroxythalidomide",O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1NC(=O)C(N2C(=O)c3ccccc3C2=O)CC1O,DrugBank,[0 0 0 ... 0 0 0]
Thalidomide,Thalidomide arene oxide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1N=C(O)CCC1N1C(=O)C2=CC3OC3C=C2C1=O,DrugBank,[0 0 0 ... 0 0 0]
Thalidomide,N-Hydroxythalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1O,DrugBank,[0 0 0 ... 0 0 0]
Thalidomide,4-hydroxythalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3cccc(O)c3C2=O)C(=O)N1,DrugBank,[0 0 0 ... 0 0 0]
Thalidomide,4-phthalimidoglutaramic acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)C(CCC(=O)O)N1C(=O)c2ccccc2C1=O,DrugBank,[0 1 0 ... 0 0 0]
Thalidomide,2-phthalimidoglutaramic acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,DrugBank,[0 1 0 ... 0 0 0]
Thalidomide,alpha-(o-carboxybenzamido)glutarimide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(NC(=O)c2ccccc2C(=O)O)C(=O)N1,DrugBank,[0 0 0 ... 0 1 0]
Thalidomide,5-Hydroxythalidomide,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1CCC(N2C(=O)c3ccc(O)cc3C2=O)C(=O)N1,DrugBank,[0 0 0 ... 0 0 0]
Melphalan,Monohydroxymelphalan,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCCl)cc1)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Melphalan,,NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O,NC(Cc1ccc(N(CCO)CCO)cc1)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Ibuprofen,1-hydroxyibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,CC(C(=O)O)c1ccc(C(O)C(C)C)cc1,DrugBank,[0 1 0 ... 0 0 0]
Benzylpenicillin,6-aminopenicillanic acid,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(N)C(=O)N2C1C(=O)O,DrugBank,[0 0 0 ... 0 0 0]
Benzylpenicillin,Penicilloic acid,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,CC1(C)SC(C(NC(=O)Cc2ccccc2)C(=O)O)NC1C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Praziquantel,4‐hydroxy praziquantel,O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,O=C(C1CCC(O)CC1)N1CC(=O)N2CCc3ccccc3C2C1,DrugBank,[0 0 0 ... 0 0 0]
Amoxicillin,Amoxicillin M1 Metabolite,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)c(O)c3)C(=O)N2C1C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Amoxicillin,Amoxicillin M2 Metabolite,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC(C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O)c1ccc(O)cc1,DrugBank,[0 1 0 ... 0 0 0]
Amoxicillin,Amoxicillin M3 Metabolite,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(CO)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Amoxicillin,Amoxicillin M6 Metabolite,CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O,CC1(C)CN2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2S1,DrugBank,[0 1 1 ... 0 0 0]
Isoprenaline,3-O-methylisoprenaline,CC(C)NCC(O)c1ccc(O)c(O)c1,COc1cc(C(O)CNC(C)C)ccc1O,DrugBank,[0 1 0 ... 0 0 0]
Melatonin,5-Methoxytryptamine,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,COc1ccc2[nH]cc(CCN)c2c1,DrugBank,[0 0 0 ... 0 0 0]
Glipizide,3-cis-Hydroxyglipizide,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCC(O)C3)cc2)cn1,DrugBank,[0 0 0 ... 0 0 0]
Clonazepam,3-hydroxy-clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,O=C1Nc2ccc([N+](=O)[O-])cc2C(c2ccccc2Cl)=NC1O,DrugBank,[0 0 0 ... 0 0 0]
Clonazepam,7-amino-clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,Nc1ccc2c(c1)C(c1ccccc1Cl)=NCC(=O)N2,DrugBank,[0 0 0 ... 0 0 0]
Promethazine,Promethazine Hydroxy Metabolite,CC(CN1c2ccccc2Sc2ccccc21)N(C)C,CC(CN1c2ccccc2SC2C=CC(O)=CC21)N(C)C,DrugBank,[0 1 0 ... 0 0 0]
Tegaserod,5-methoxyindole-3-carboxylic acid,CCCCCNC(=N)NN=Cc1c[nH]c2ccc(OC)cc12,COc1ccc2[nH]cc(C(=O)O)c2c1,DrugBank,[0 0 0 ... 0 0 0]
Emedastine,5-hydroxyemedastine,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,CCOCCn1c(N2CCCN(C)CC2)nc2cc(O)ccc21,DrugBank,[0 0 0 ... 0 0 0]
Emedastine,6-hydroxyemedastine,CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21,CCOCCn1c(N2CCCN(C)CC2)nc2ccc(O)cc21,DrugBank,[0 0 0 ... 0 0 0]
Pilocarpine,Pilocarpic acid,CCC1C(=O)OCC1Cc1cncn1C,CCC(C(=O)O)C(CO)Cc1cncn1C,DrugBank,[0 1 0 ... 0 0 0]
Benzocaine,Aminobenzoic acid,CCOC(=O)c1ccc(N)cc1,Nc1ccc(C(=O)O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Benzocaine,Acetylbenzocaine,CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1ccc(NC(C)=O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Benzocaine,Benzocaine hydroxylamine,CCOC(=O)c1ccc(N)cc1,CCOC(=O)c1ccc(NO)cc1,DrugBank,[0 0 0 ... 0 0 0]
Aminobenzoic acid,4-Acetaminobenzoic acid,Nc1ccc(C(=O)O)cc1,CC(=O)Nc1ccc(C(=O)O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Iloprost,Dinor-iloprost,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCCCC(=O)O)CC21,CC#CCC(C)C(O)C=CC1C(O)CC2CC(=CCC(=O)O)CC21,DrugBank,[0 1 0 ... 0 0 0]
Hesperetin,eriodictyol,COc1ccc(C2CC(=O)c3c(O)cc(O)cc3O2)cc1O,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21,DrugBank,[0 1 0 ... 0 0 0]
Leflunomide,A771726,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,DrugBank,[0 0 0 ... 0 0 0]
Nifedipine,"2,6-dimethyl-4-(2-nitrophenyl)-5-methoxycarbonyl-pyridine-3-carboxylic acid",COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-],COC(=O)C1=C(C)NC(C)=C(C(=O)O)C1c1ccccc1[N+](=O)[O-],DrugBank,[1 0 0 ... 0 0 0]
Rabeprazole,Active Metabolite of Rabeprazole,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,COCCCOc1cc2[n+](cc1C)-c1nc3ccccc3n1SC2,DrugBank,[0 0 0 ... 0 0 0]
Proguanil,cycloguanil,CC(C)NC(=N)NC(=N)Nc1ccc(Cl)cc1,CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1,DrugBank,[0 0 0 ... 0 0 0]
Pioglitazone,Pioglitazone metabolite M-I,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,O=C1NC(=O)C(Cc2ccc(O)cc2)S1,DrugBank,[0 0 0 ... 0 0 0]
Pioglitazone,Pioglitazone metabolite M-II,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CCc1ccc(C(O)COc2ccc(CC3SC(=O)NC3=O)cc2)nc1,DrugBank,[0 1 0 ... 0 0 0]
Pioglitazone,Pioglitazone metabolite M-IV,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,CC(O)c1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,DrugBank,[0 1 0 ... 0 0 0]
Carvedilol,1-Hydroxyphenylcarvedilol,COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12,COc1ccccc1OCCNCC(O)COc1ccc(O)c2[nH]c3ccccc3c12,DrugBank,[0 1 0 ... 0 0 0]
Levofloxacin,Desmethyl-levofloxacin,CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,CC1COc2c(N3CCNCC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,DrugBank,[0 0 0 ... 1 0 0]
Sulfinpyrazone,Sulfinpyrazone sulfide,O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,O=C1C(CCSc2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,DrugBank,[0 0 0 ... 0 0 0]
Cefapirin,Desacetylcephapirin,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CSc3ccncc3)C2SC1,O=C(CSc1ccncc1)NC1C(=O)N2C(C(=O)O)=C(CO)CSC12,DrugBank,[0 0 0 ... 0 0 0]
Doxepin,Doxepin N-oxide,CN(C)CCC=C1c2ccccc2COc2ccccc21,C[N+](C)([O-])CCC=C1c2ccccc2COc2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
Doxepin,(E)-2-hydroxydoxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,CN(C)CCC=C1c2ccccc2COc2ccc(O)cc21,DrugBank,[0 0 0 ... 0 0 0]
Nefazodone,"3-[3-ethyl-5-oxo-4-(2-phenoxyethyl)-4,5-dihydro-1H-1,2,4-triazol-1-yl]propanal",CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,CCc1nn(CCC=O)c(=O)n1CCOc1ccccc1,DrugBank,[0 0 0 ... 0 0 0]
Gemifloxacin,N-acetyl gemifloxacin,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,CON=C1CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1NC(C)=O,DrugBank,[0 0 0 ... 0 0 0]
Bupropion,"S,R-erythrohydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,CC(NC(C)(C)C)C(O)c1cccc(Cl)c1,DrugBank,[0 1 0 ... 0 0 0]
Chloroprocaine,2-chloro-p-aminobenzoic acid,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,Nc1ccc(C(=O)O)c(Cl)c1,DrugBank,[0 0 0 ... 0 0 0]
Chloroprocaine,diethylaminoethanol,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,CCN(CC)CCO,DrugBank,[0 0 0 ... 0 0 0]
Terazosin,7-O-demethyl terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2c(N)nc(N3CCN(C(=O)C4CCCO4)CC3)nc2cc1O,DrugBank,[0 0 0 ... 0 0 0]
Terazosin,6-O-demethyl terazosin,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1O,DrugBank,[0 0 0 ... 0 0 0]
Terazosin,Free Piperazine Derivative,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N3CCNCC3)nc(N)c2cc1OC,DrugBank,[0 0 0 ... 0 0 0]
Procarbazine,N-isopropylterephthalamic acid,CNNCc1ccc(C(=O)NC(C)C)cc1,CC(C)NC(=O)c1ccc(C(=O)O)cc1,DrugBank,[0 1 0 ... 0 0 0]
Moclobemide,Moclobemide M3,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(NCCN1CCOCC1)c1ccc(Cl)c(O)c1,DrugBank,[0 0 0 ... 0 0 0]
Moclobemide,Moclobemide M9,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(O)CNC(=O)c1ccc(Cl)cc1,DrugBank,[0 0 0 ... 0 0 0]
Moclobemide,Moclobemide M5,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(NCC[N+]1([O-])CCOCC1)c1ccc(Cl)cc1,DrugBank,[0 0 0 ... 0 0 0]
Orphenadrine,N-demethyl orphenadrine,Cc1ccccc1C(OCCN(C)C)c1ccccc1,CNCCOC(c1ccccc1)c1ccccc1C,DrugBank,[0 1 0 ... 0 0 0]
Orphenadrine,"N,N-didemethyl orphenadrine",Cc1ccccc1C(OCCN(C)C)c1ccccc1,Cc1ccccc1C(OCCN)c1ccccc1,DrugBank,[0 1 0 ... 0 0 0]
