reactants	products	set	tanimoto	possible_products	source
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O	train	0.4285714285714285	NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)O)C(=O)O.CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CS)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O.COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O.CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)O)C(=O)O.CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CS)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O.COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O.CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O	train	0.4166666666666667	NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)O)C(=O)O.CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CS)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O.COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O.CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O	train	0.6976744186046512	NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)O)C(=O)O.CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CS)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O.COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O.CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O	train	0.7142857142857143	NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC(O)C(CC=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O.CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)O)C(=O)O.CC(O)C(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CS)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O.COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C1O.CSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O.NC(CCC(=O)NC(CSSCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(C[SH]1CC1)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CS)C(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.75	NC(CCC(=O)O)C(=O)O.NC(CS)C(=O)O.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6521739130434783	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6521739130434783	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6521739130434783	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6521739130434783	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6122448979591837	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6122448979591837	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6122448979591837	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6122448979591837	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.625	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.625	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.625	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC(O)C(Cl)Cl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.625	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.5084745762711864	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.4166666666666667	OC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1C=Cc2ccccc2C1O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.4838709677419355	C1=CC2OC2c2ccccc21.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.4411764705882353	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.4411764705882353	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.4411764705882353	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.4411764705882353	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSC1c2cc3ccccc3c3ccc4cccc(c4c23)C1O)C(=O)NCC(=O)O)C(=O)O	c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2OC12	train	0.3571428571428571	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C2OC12	metatrans
NC(CCC(=O)NC(CSC1c2ccccc2C=CC1O)C(=O)NCC(=O)O)C(=O)O	C1=CC2OC2c2ccccc21	train	0.238095238095238	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.C1=CC2OC2c2ccccc21	metatrans
NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6818181818181818	NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O	train	0.7708333333333334	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSCC(=O)SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O	train	0.7708333333333334	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CSCC(=O)Cl)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6382978723404256	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6382978723404256	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6382978723404256	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSCC=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6382978723404256	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSCO)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	train	0.6976744186046512	NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O.NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	metatrans
NC(CCC(=O)NC(CSNO)C(=O)NCC(=O)O)C(=O)O	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	train	0.717391304347826	NC(CCC(=O)NC(CSN=O)C(=O)NCC(=O)O)C(=O)O	metatrans
