reactants	products	set	tanimoto	possible_products	source	parent_id	parent_name	child_id	child_name	enzymes	origin
O=Cc1ccc(O)cc1	O=Cc1ccc(O)c(O)c1	train	0.5217391304347826	O=Cc1ccc(O)c(O)c1	metatrans						
O=Cc1ccc2ccccc2c1	OCc1ccc2ccccc2c1	train	0.3793103448275862	OCc1ccc2ccccc2c1	metatrans						
O=Cc1ccc2ccccc2c1	OCc1ccc2ccccc2c1	train	0.3793103448275862	OCc1ccc2ccccc2c1	metatrans						
O=Cc1ccc2ccccc2c1	OCc1ccc2ccccc2c1	train	0.3793103448275862	OCc1ccc2ccccc2c1	metatrans						
O=Cc1ccc2ccccc2c1	OCc1ccc2ccccc2c1	train	0.3793103448275862	OCc1ccc2ccccc2c1	metatrans						
O=Cc1ccccc1	O=C(O)c1ccccc1	train	0.3333333333333333	O=C(O)c1ccccc1	metatrans						
O=Cc1ccccc1	O=C(O)c1ccccc1	train	0.3333333333333333	O=C(O)c1ccccc1	metatrans						
O=Cc1ccccc1	O=C(O)c1ccccc1	train	0.3333333333333333	O=C(O)c1ccccc1	metatrans						
O=Cc1ccccc1	O=C(O)c1ccccc1	train	0.3333333333333333	O=C(O)c1ccccc1	metatrans						
O=Cc1ccccc1C(=O)NC1CCC(=O)NC1=O	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	train	0.3508771929824561	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	metatrans						
O=Cc1ccccc1C(=O)NC1CCC(=O)NC1=O	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	train	0.3508771929824561	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	metatrans						
O=Cc1ccccc1C(=O)NC1CCC(=O)NC1=O	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	train	0.3508771929824561	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	metatrans						
O=Cc1ccccc1C(=O)NC1CCC(=O)NC1=O	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	train	0.3508771929824561	NC(=O)CCC(NC(=O)c1ccccc1C=O)C(=O)O	metatrans						
O=NC1=CCCC=C1	ONC1=CCCC=C1	train	0.3571428571428571	ONC1=CCCC=C1	metatrans						
O=NC1=CCCC=C1	ONC1=CCCC=C1	train	0.3571428571428571	ONC1=CCCC=C1	metatrans						
O=NC1=CCCC=C1	ONC1=CCCC=C1	train	0.3571428571428571	ONC1=CCCC=C1	metatrans						
O=NC1=CCCC=C1	ONC1=CCCC=C1	train	0.3571428571428571	ONC1=CCCC=C1	metatrans						
O=NN(CO)CCCC(=O)c1cccnc1	O=C(CCCN=NO)c1cccnc1	train	0.5555555555555556	O=C(CCCN=NO)c1cccnc1	metatrans						
O=NN(CO)CCCC(=O)c1cccnc1	O=C(CCCN=NO)c1cccnc1	train	0.5555555555555556	O=C(CCCN=NO)c1cccnc1	metatrans						
O=NN(CO)CCCC(=O)c1cccnc1	O=C(CCCN=NO)c1cccnc1	train	0.5555555555555556	O=C(CCCN=NO)c1cccnc1	metatrans						
O=NN(CO)CCCC(=O)c1cccnc1	O=C(CCCN=NO)c1cccnc1	train	0.5555555555555556	O=C(CCCN=NO)c1cccnc1	metatrans						
O=NN(CO)CCCC(O)c1cccnc1	ON=NCCCC(O)c1cccnc1	train	0.5681818181818182	ON=NCCCC(O)c1cccnc1	metatrans						
O=NN(CO)CCCC(O)c1cccnc1	ON=NCCCC(O)c1cccnc1	train	0.5681818181818182	ON=NCCCC(O)c1cccnc1	metatrans						
O=NN(CO)CCCC(O)c1cccnc1	ON=NCCCC(O)c1cccnc1	train	0.5681818181818182	ON=NCCCC(O)c1cccnc1	metatrans						
O=NN(CO)CCCC(O)c1cccnc1	ON=NCCCC(O)c1cccnc1	train	0.5681818181818182	ON=NCCCC(O)c1cccnc1	metatrans						
O=Nc1cccc2ccccc12	ONc1cccc2ccccc12	train	0.3928571428571428	ONc1cccc2ccccc12	metatrans						
O=Nc1cccc2ccccc12	ONc1cccc2ccccc12	train	0.3928571428571428	ONc1cccc2ccccc12	metatrans						
O=Nc1cccc2ccccc12	ONc1cccc2ccccc12	train	0.3928571428571428	ONc1cccc2ccccc12	metatrans						
O=Nc1cccc2ccccc12	ONc1cccc2ccccc12	train	0.3928571428571428	ONc1cccc2ccccc12	metatrans						
O=P(O)(O)OC(CO)CO	O=P(O)(O)OCC(O)CO	train	0.4230769230769231	O=P(O)(O)OCC(O)CO	metatrans						
O=P(O)(O)OC(CO)CO	O=P(O)(O)OCC(O)CO	train	0.4230769230769231	O=P(O)(O)OCC(O)CO	metatrans						
O=P(O)(O)OC(CO)CO	O=P(O)(O)OCC(O)CO	train	0.4230769230769231	O=P(O)(O)OCC(O)CO	metatrans						
O=P(O)(O)OC(CO)CO	O=P(O)(O)OCC(O)CO	train	0.4230769230769231	O=P(O)(O)OCC(O)CO	metatrans						
O=P(O)(O)OC1(CO)OC(CO)C(O)C1O	OCC1OC(O)(CO)C(O)C1O	train	0.4444444444444444	OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OC1(CO)OC(CO)C(O)C1O	OCC1OC(O)(CO)C(O)C1O	train	0.4444444444444444	OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OC1(CO)OC(CO)C(O)C1O	OCC1OC(O)(CO)C(O)C1O	train	0.4444444444444444	OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OC1(CO)OC(CO)C(O)C1O	OCC1OC(O)(CO)C(O)C1O	train	0.4444444444444444	OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	OC1C(O)C(O)C(O)C(O)C1O	train	0.2941176470588235	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O.OC1C(O)C(O)C(O)C(O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8421052631578947	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	train	0.9444444444444444	O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8888888888888888	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O	train	0.8888888888888888	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O	train	0.8947368421052632	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(O)C1O.CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8421052631578947	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	train	0.8888888888888888	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.9444444444444444	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O	train	0.9411764705882352	O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O	metatrans						
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7391304347826086	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7391304347826086	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7391304347826086	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7391304347826086	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.7647058823529411	O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O	train	0.6842105263157895	O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O.O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C1OP(=O)(O)O	metatrans						
O=P(O)(O)OC1CC(O)C(CO)O1	O=P(O)(O)OCC1OC(O)CC1O	train	0.4594594594594595	O=P(O)(O)OCC1OC(O)CC1O.OCC1OC(O)CC1O	metatrans						
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O	train	0.4137931034482758	O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O.O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O.Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1O.O=P(O)(O)OCC1OC(O)C(O)C(O)C1O.[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c2[nH]1.OCC1OC(O)C(O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	metatrans						
O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.4666666666666667	O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O.O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O.Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)nc1O.O=P(O)(O)OCC1OC(O)C(O)C(O)C1O.[H]N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OC4OC(CO)C(O)C(O)C4O)C(O)C3O)c2[nH]1.OCC1OC(O)C(O)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1.Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1	metatrans						
O=P(O)(O)OC1OC(CO)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C1O	train	0.4571428571428571	O=P(O)(O)OCC1OC(O)C(O)C1O	metatrans						
O=P(O)(O)OC1OC(CO)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C1O	train	0.4571428571428571	O=P(O)(O)OCC1OC(O)C(O)C1O	metatrans						
O=P(O)(O)OC1OC(CO)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C1O	train	0.4571428571428571	O=P(O)(O)OCC1OC(O)C(O)C1O	metatrans						
O=P(O)(O)OC1OC(CO)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C1O	train	0.4571428571428571	O=P(O)(O)OCC1OC(O)C(O)C1O	metatrans						
O=P(O)(O)OCC(O)CO	OCC(O)CO	train	0.3809523809523809	Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OCC(O)CO)C(O)C2O)c(=O)n1.OCC(O)CO.CC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)O)OC(C)=O.COP(=O)(O)OCC(O)CO.CC(=O)OCC(O)COP(=O)(O)O.O=C(CO)COP(=O)(O)O	metatrans						
O=P(O)(O)OCC1(O)OC(CO)C(O)C1O	OCC1OC(O)(CO)C(O)C1O	train	0.5588235294117647	OCC1OC(O)(CO)C(O)C1O.O=C(CO)COP(=O)(O)O	metatrans						
O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.6410256410256411	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.6410256410256411	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.6410256410256411	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.6410256410256411	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.625	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.625	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.625	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(N=C(O)CN=CO)C(O)C1O	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	train	0.625	[H]N=C(CN=CO)NC1OC(COP(=O)(O)O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	NC1C(O)OC(COP(=O)(O)O)C(O)C1O	train	0.4634146341463415	O=CC(O)C(O)COP(=O)(O)O.NC1C(O)OC(COP(=O)(O)O)C(O)C1O.OCC1OC(O)(CO)C(O)C1O.O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O.O=CC(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	train	0.4615384615384615	O=CC(O)C(O)COP(=O)(O)O.NC1C(O)OC(COP(=O)(O)O)C(O)C1O.OCC1OC(O)(CO)C(O)C1O.O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O.O=CC(O)COP(=O)(O)O.O=P(O)(O)OCC1OC(CO)(OP(=O)(O)O)C(O)C1O.O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(O)(COP(=O)(O)O)C(O)C1O	O=CC(O)COP(=O)(O)O	train	0.238095238095238	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=CC(O)COP(=O)(O)O.O=C(CO)COP(=O)(O)O	metatrans						
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	OCC1OC(O)C(O)C(O)C1O	train	0.4827586206896552	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O.O=C(O)C(CO)OC1OC(COP(=O)(O)O)C(O)C(O)C1O.O=C1OC(COP(=O)(O)O)C(O)C(O)C1O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(O)C(O)C(O)C1O	O=P(O)(O)OCC1OC(O)(CO)C(O)C1O	train	0.4615384615384615	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O.O=C(O)C(CO)OC1OC(COP(=O)(O)O)C(O)C(O)C1O.O=C1OC(COP(=O)(O)O)C(O)C(O)C1O.O=P(O)(O)OCC1OC(O)(CO)C(O)C1O.O=P(O)(O)OC1C(O)C(O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(O)C(O)C1O	O=C(CO)C(O)C(O)COP(=O)(O)O	train	0.25	O=C(CO)C(O)C(O)C(O)C(O)COP(=O)(O)O.O=C(CO)C(O)C(O)COP(=O)(O)O.Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O.O=P(O)(O)OC1OC(CO)C(O)C1O.O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O.OCC1OC(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(O)CC1O	O=P(O)(O)OC1CC(O)C(CO)O1	train	0.4594594594594595	OCC1OC(O)CC1O.O=P(O)(O)OC1CC(O)C(CO)O1.O=CC(O)COP(=O)(O)O	metatrans						
O=P(O)(O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	train	0.7027027027027027	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	train	0.7027027027027027	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	train	0.7027027027027027	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	train	0.7027027027027027	OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	train	0.696969696969697	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	train	0.696969696969697	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	train	0.696969696969697	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C(O)C1O	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	train	0.696969696969697	O=P(O)(O)OC1OC(CO)C(O)C(O)C1O	metatrans						
O=P(O)(O)OCC1OC(OP(=O)(O)OP(=O)(O)O)C(O)C1O	Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1	train	0.3442622950819672	Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.NC1OC(COP(=O)(O)O)C(O)C1O.O=C([O-])c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1.O=P(O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O.O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1.O=CC(O)C(O)C(O)COP(=O)(O)O.[H]N=C(O)c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1.O=P(O)(O)OCC1OC(O)C(O)C1O.O=P(O)(O)OCC1OC(n2cnc3c(O)nc(O)nc32)C(O)C1O	metatrans						
