parent_name,child_name,parent_smiles,child_smiles,source,fps
Cyclophosphamide,Chloroacetaldehyde,O=P1(N(CCCl)CCCl)NCCCO1,O=CCCl,DrugBank,[0 0 0 ... 0 0 0]
4-Hydroxycyclophosphamide,4-Ketocyclophosphamide,O=P1(N(CCCl)CCCl)NC(O)CCO1,O=C1CCOP(=O)(N(CCCl)CCCl)N1,DrugBank,[0 0 0 ... 0 0 0]
4-Hydroxycyclophosphamide,Aldophosphamide,O=P1(N(CCCl)CCCl)NC(O)CCO1,NP(=O)(OCCC=O)N(CCCl)CCCl,DrugBank,[0 0 0 ... 0 0 0]
Aldophosphamide,Carboxyphosphamide,NP(=O)(OCCC=O)N(CCCl)CCCl,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,DrugBank,[0 0 0 ... 0 0 0]
Aldophosphamide,Alcophosphamide,NP(=O)(OCCC=O)N(CCCl)CCCl,NP(=O)(OCCCO)N(CCCl)CCCl,DrugBank,[0 0 0 ... 0 0 0]
Aldophosphamide,Carboxyphosphamide,NP(=O)(OCCC=O)N(CCCl)CCCl,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,DrugBank,[0 0 0 ... 0 0 0]
Aldophosphamide,Acrolein,NP(=O)(OCCC=O)N(CCCl)CCCl,C=CC=O,DrugBank,[0 0 0 ... 0 0 0]
Aldophosphamide,Phosphoramide Mustard,NP(=O)(OCCC=O)N(CCCl)CCCl,NP(=O)(O)N(CCCl)CCCl,DrugBank,[0 0 0 ... 0 1 0]
Carboxyphosphamide,Nornitrogen mustard,NP(=O)(OCCC(=O)O)N(CCCl)CCCl,ClCCNCCCl,DrugBank,[0 0 0 ... 0 0 0]
Mephenytoin,S-Nirvanol,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CC[C@@]1(c2ccccc2)N=C(O)N=C1O,DrugBank,[0 0 0 ... 0 0 0]
Mephenytoin,Nirvanol,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CCC1(c2ccccc2)NC(=O)NC1=O,DrugBank,[0 0 0 ... 0 0 0]
Mephenytoin,S-4-Hydroxymephenytoin,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CC[C@@]1(c2ccc(O)cc2)N=C(O)N(C)C1=O,DrugBank,[0 0 0 ... 0 0 0]
Mephenytoin,4'-Hydroxymephenytoin,CCC1(c2ccccc2)NC(=O)N(C)C1=O,CC[C@@]1(c2ccc(O)cc2)N=C(O)N(C)C1=O,DrugBank,[0 0 0 ... 0 0 0]
Rofecoxib,5-Hydroxyrofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Rofecoxib,Dihydro-5-hydroxyrofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,DrugBank,[0 0 0 ... 0 0 0]
Rofecoxib,"Rofecoxib-threo-3,4-dihydrohydroxy acid",CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc([C@@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Rofecoxib,"Rofecoxib-erythro-3,4-dihydrohydroxy acid",CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc([C@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Rofecoxib,5-OH-rofecoxib,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,DrugBank,[0 0 0 ... 0 0 0]
"Rofecoxib-erythro-3,4-dihydrohydroxy acid",cis-Dihydrorofecoxib,CS(=O)(=O)c1ccc([C@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc([C@H]2COC(=O)[C@H]2c2ccccc2)cc1,DrugBank,[0 0 0 ... 0 0 0]
"Rofecoxib-threo-3,4-dihydrohydroxy acid",trans-Dihydrorofecoxib,CS(=O)(=O)c1ccc([C@@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc([C@H]2COC(=O)[C@@H]2c2ccccc2)cc1,DrugBank,[0 0 0 ... 0 0 0]
Dihydro-5-hydroxyrofecoxib,"Rofecoxib-threo-3,4-dihydrohydroxy acid",CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc([C@@H](CO)[C@H](C(=O)O)c2ccccc2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Ciprofloxacin,oxociprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=C1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1,DrugBank,[0 0 0 ... 0 0 0]
Ciprofloxacin,Sulfociprofloxacin,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,O=C(O)c1cn(C2CC2)c2cc(N3CCN(S(=O)(=O)O)CC3)c(F)cc2c1=O,DrugBank,[0 0 0 ... 0 0 0]
oxociprofloxacin,Desethylene ciprofloxacin,O=C1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1,NCCNc1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,DrugBank,[0 0 0 ... 0 0 0]
Toremifene,N-desmethyltoremifene,CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,CNCCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1,DrugBank,[0 0 1 ... 0 0 0]
Nortriptyline,Desmethylnortriptyline,CNCCC=C1c2ccccc2CCc2ccccc21,NCCC=C1c2ccccc2CCc2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
E-10-Hydroxynortriptyline,E-10-Hydroxydesmethylnortriptyline,CNCC/C=C1\c2ccccc2CC(O)c2ccccc21,NCC/C=C1\c2ccccc2CC(O)c2ccccc21,DrugBank,[1 0 0 ... 0 0 0]
Benazepril,Benazeprilat,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCc2ccccc2N(CC(=O)O)C1=O,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,DrugBank,[0 1 0 ... 0 0 0]
Amoxapine,7-hydroxyamoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Oc1ccc2c(c1)Oc1ccc(Cl)cc1C(N1CCNCC1)=N2,DrugBank,[0 0 0 ... 0 0 0]
Amoxapine,8-hydroxyamoxapine,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,Oc1ccc2c(c1)N=C(N1CCNCC1)c1cc(Cl)ccc1O2,DrugBank,[0 0 0 ... 0 0 0]
Pyridostigmine,3-hydroxy-N-methyl-pyridinium,CN(C)C(=O)Oc1ccc[n+](C)c1,C[n+]1cccc(O)c1,DrugBank,[0 0 0 ... 0 0 0]
Adinazolam,desmethyladinazolam,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,NCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,DrugBank,[0 0 0 ... 0 0 0]
Adinazolam,alpha-Hydroxyalprazolam,CN(C)Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,OCc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2,DrugBank,[0 0 0 ... 0 0 0]
Zafirlukast,Zafirlukast metabolite M5,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12,DrugBank,[0 0 0 ... 0 0 0]
Zafirlukast,Zafirlukast metabolite M1,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12,DrugBank,[0 0 0 ... 0 0 0]
Zafirlukast metabolite M1,Zafirlukast metabolite M2,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(C)=O)cc12,DrugBank,[0 0 0 ... 0 0 0]
Zafirlukast metabolite M5,Zafirlukast metabolite M8,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(=O)OC3CCCC3)cc12,DrugBank,[0 0 0 ... 0 0 0]
Zafirlukast metabolite M2,Zafirlukast metabolite M4,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(C)=O)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(C)=O)cc12,DrugBank,[0 0 0 ... 0 0 0]
Zafirlukast metabolite M8,Zafirlukast metabolite M3,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(C)=O)cc12,DrugBank,[0 0 0 ... 0 0 0]
Zafirlukast metabolite M4,Zafirlukast metabolite M3,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(C)=O)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(C)=O)cc12,DrugBank,[0 0 0 ... 0 0 0]
Piroxicam,5'-Hydroxypiroxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,CN1C(C(O)=Nc2ccc(O)cn2)=C(O)c2ccccc2S1(=O)=O,DrugBank,[0 0 0 ... 0 0 0]
Hydroxyzine,Cetirizine,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,DrugBank,[0 1 0 ... 0 0 0]
Bosentan,Bosentan metabolite Ro 48-5033,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO,DrugBank,[0 0 0 ... 0 0 0]
Bosentan,Bosentan metabolite Ro 47-8634,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Bosentan metabolite Ro 48-5033,Bosentan metabolite Ro 64-1056,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO,CC(C)(CO)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Bosentan metabolite Ro 47-8634,Bosentan metabolite Ro 64-1056,CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,CC(C)(CO)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Methotrexate,7-hydroxymethotrexate,CN(Cc1cnc2nc(=N)[nH]c(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,CN(Cc1nc2c(N)[nH]c(=N)[nH]c-2nc1=O)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,DrugBank,[0 1 0 ... 0 0 0]
Carbamazepine,"10,11-Epoxycarbamazepine",NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C2OC2c2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
Carbamazepine,"Carbamazepine 2,3-epoxide",NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1C2=CC3OC3C=C2C=Cc2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
Carbamazepine,3-hydroxycarbamazepine,NC(=O)N1c2ccccc2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,DrugBank,[0 0 0 ... 0 0 0]
3-hydroxycarbamazepine,"2,3-Dihydroxycarbamazepine",NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,DrugBank,[0 0 0 ... 0 0 0]
"Carbamazepine 2,3-epoxide",2-hydroxycarbamazepine,NC(=O)N1C2=CC3OC3C=C2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,DrugBank,[0 0 0 ... 0 0 0]
"10,11-Epoxycarbamazepine","10,11-Dihydroxycarbamazepine",NC(=O)N1c2ccccc2C2OC2c2ccccc21,N=C(O)N1c2ccccc2[C@H](O)[C@@H](O)c2ccccc21,DrugBank,[0 0 0 ... 0 0 0]
2-hydroxycarbamazepine,2-hydroxyiminostilbene,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,Oc1ccc2c(c1)C=Cc1ccccc1N2,DrugBank,[0 0 0 ... 0 0 0]
"2,3-Dihydroxycarbamazepine",Carbamazepine-o-quinione,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,DrugBank,[0 0 0 ... 0 0 0]
2-hydroxyiminostilbene,Iminoquinone,Oc1ccc2c(c1)C=Cc1ccccc1N2,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,DrugBank,[0 0 0 ... 0 0 0]
Cisatracurium,laudanosine,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C)cc1OC,DrugBank,[0 0 0 ... 0 0 0]
Cinnarizine,Cinnarizine metabolite M1,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,c1ccc(C(c2ccccc2)N2CCNCC2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Cinnarizine,Cinnarizine metabolite M2,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Oc1ccc(C=CCN2CCN(C(c3ccccc3)c3ccccc3)CC2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Cinnarizine,Cinnarizine metabolite M4,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,Oc1ccc(C(c2ccccc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,DrugBank,[0 1 0 ... 0 0 0]
Cinnarizine,1-Cinnamylpiperazine,C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1,C(=Cc1ccccc1)CN1CCNCC1,DrugBank,[0 0 0 ... 0 0 0]
Propranolol,N-desisopropylpropranolol,CC(C)NCC(O)COc1cccc2ccccc12,NCC(O)COc1cccc2ccccc12,DrugBank,[0 1 0 ... 0 0 0]
Propranolol,4'-hydroxypropanolol,CC(C)NCC(O)COc1cccc2ccccc12,CC(C)NCC(O)COc1ccc(O)c2ccccc12,DrugBank,[0 1 0 ... 0 0 0]
Propranolol,α-Naphthoxylactic Acid,CC(C)NCC(O)COc1cccc2ccccc12,O=C(O)C(O)COc1cccc2ccccc12,DrugBank,[0 1 0 ... 0 0 0]
Fenfluramine,norfenfluramine,CCNC(C)Cc1cccc(C(F)(F)F)c1,CC(N)Cc1cccc(C(F)(F)F)c1,DrugBank,[0 1 0 ... 0 0 0]
norfenfluramine,1-(3-trifluoromethyl-phenyl)-propan-2-one,CC(N)Cc1cccc(C(F)(F)F)c1,CC(=O)Cc1cccc(C(F)(F)F)c1,DrugBank,[0 0 0 ... 0 0 0]
norfenfluramine,N-hydroxynorfenfluramine,CC(N)Cc1cccc(C(F)(F)F)c1,CC(Cc1cccc(C(F)(F)F)c1)NO,DrugBank,[0 1 0 ... 0 0 0]
1-(3-trifluoromethyl-phenyl)-propan-2-one,1-(3-trifluoromethyl-phenyl)-propan-2-ol,CC(=O)Cc1cccc(C(F)(F)F)c1,CC(O)Cc1cccc(C(F)(F)F)c1,DrugBank,[0 1 0 ... 0 0 0]
1-(3-trifluoromethyl-phenyl)-propan-2-one,"1-(3-trifluoromethyl-phenyl)-propan-1,2-diol",CC(=O)Cc1cccc(C(F)(F)F)c1,CC(O)C(O)c1cccc(C(F)(F)F)c1,DrugBank,[0 1 0 ... 0 0 0]
Clonidine,4-Hydroxyclonidine,Clc1cccc(Cl)c1NC1=NCCN1,Oc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib,Valdecoxib metabolite M2,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib,Valdecoxib metabolite M1,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib,Valdecoxib metabolite M9,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,Cc1onc(-c2cccc(O)c2)c1-c1ccc(S(N)(=O)=O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib metabolite M2,Valdecoxib metabolite M7,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib metabolite M2,Valdecoxib metabolite M5,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1,O=S(=O)(NO)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib metabolite M1,Valdecoxib metabolite M5,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,O=S(=O)(NO)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib metabolite M1,Valdecoxib metabolite M4,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C(=O)O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib metabolite M1,Valdecoxib metabolite M3,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,NS(=O)(=O)c1ccc(-c2c(-c3cccc(O)c3)noc2CO)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib metabolite M9,Valdecoxib metabolite M3,Cc1onc(-c2cccc(O)c2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2c(-c3cccc(O)c3)noc2CO)cc1,DrugBank,[0 0 0 ... 0 0 0]
Valdecoxib metabolite M7,Valdecoxib metabolite M8,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)O)cc1,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)O)cc1,DrugBank,[0 0 0 ... 0 0 0]
Voriconazole,Voriconazole N-Oxide,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,C[C@@H](c1nc[n+]([O-])cc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,DrugBank,[1 1 0 ... 0 0 0]
Voriconazole,4-Hydroxyvoriconazole,C[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,OC[C@@H](c1ncncc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,DrugBank,[1 1 0 ... 0 0 0]
Voriconazole N-Oxide,"UK-51,060",C[C@@H](c1nc[n+]([O-])cc1F)[C@](O)(Cn1cncn1)c1ccc(F)cc1F,O=C(Cn1cncn1)c1ccc(F)cc1F,DrugBank,[1 0 0 ... 0 0 0]
"UK-51,060","UK-215,364",O=C(Cn1cncn1)c1ccc(F)cc1F,OC(Cn1cncn1)c1ccc(F)cc1F,DrugBank,[1 1 0 ... 0 0 0]
Levocarnitine,Trimethylamine N-oxide,C[N+](C)(C)C[C@H](O)CC(=O)[O-],C[N+](C)(C)[O-],DrugBank,[0 0 0 ... 0 0 0]
Levocarnitine,[3H]-gamma-Butyrobetaine,C[N+](C)(C)C[C@H](O)CC(=O)[O-],C[N+](C)(C)CCCC(=O)O,DrugBank,[0 0 0 ... 1 0 0]
Nizatidine,N2-monodes-methylnizatidine,CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,CNCc1nc(CSCCN/C(=C/[N+](=O)[O-])NC)cs1,DrugBank,[0 0 0 ... 0 0 0]
Diclofenac,diclofenac o-imine methine,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,C=C1C=CC=C/C1=N\c1c(Cl)cccc1Cl,DrugBank,[0 0 0 ... 0 0 0]
Diclofenac,"diclofenac 2',3'-oxide",O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1NC1=C(Cl)C=CC2OC12Cl,DrugBank,[0 0 0 ... 0 0 0]
Diclofenac,Diclofenac radical,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1[NH+]c1c(Cl)cccc1Cl,DrugBank,[0 0 0 ... 0 0 0]
Diclofenac,4'-Hydroxydiclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,DrugBank,[0 0 0 ... 0 0 0]
Diclofenac,3'-Hydroxydiclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,DrugBank,[0 0 0 ... 0 0 0]
Diclofenac,5-hydroxy diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,DrugBank,[0 0 0 ... 0 0 0]
3'-Hydroxydiclofenac,"3',4'-hydroxy diclofenac",O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)c(O)c1Cl,DrugBank,[0 0 0 ... 0 0 0]
4'-Hydroxydiclofenac,4'-hydroxy-3'-glutathione conjugated diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,N[C@@H](CCC(=O)N[C@@H](CSc1c(O)cc(Cl)c(Nc2ccccc2CC(=O)O)c1Cl)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
4'-Hydroxydiclofenac,4'-hydroxy-2'-glutathione conjugated monoclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,N[C@@H](CCC(=O)N[C@@H](CSc1cc(O)cc(Cl)c1Nc1ccccc1CC(=O)O)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
5-hydroxy diclofenac,"5,N-dihydroxy diclofenac",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1N(O)c1c(Cl)cccc1Cl,DrugBank,[0 0 0 ... 0 0 0]
5-hydroxy diclofenac,"4',5-Dihydroxydiclofenac",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,DrugBank,[0 0 0 ... 0 0 0]
5-hydroxy diclofenac,5-hydroxy-4-glutathione conjugated diclofenac,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,N[C@@H](CCC(=O)N[C@@H](CSc1cc(Nc2c(Cl)cccc2Cl)c(CC(=O)O)cc1O)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
5-hydroxy diclofenac,5-hydroxy-6-glutathione conjugated diclofenac,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,N[C@@H](CCC(=O)N[C@@H](CSc1c(O)ccc(Nc2c(Cl)cccc2Cl)c1CC(=O)O)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
diclofenac o-imine methine,"2-(2,6-dichlorophenylamino)-benzyl-S-thioether glutathione",C=C1C=CC=C/C1=N\c1c(Cl)cccc1Cl,N[C@@H](CCC(=O)N[C@@H](CSCC1C=CC=C/C1=N\c1c(Cl)cccc1Cl)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
"diclofenac 2',3'-oxide",2'-hydroxy-3'-glutathione conjugated diclofenac,O=C(O)Cc1ccccc1NC1=C(Cl)C=CC2OC12Cl,N[C@@H](CCC(=O)N[C@@H](CSC1C=CC(Cl)=C(Nc2ccccc2CC(=O)O)C1(O)Cl)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
"diclofenac 2',3'-oxide",,O=C(O)Cc1ccccc1NC1=C(Cl)C=CC2OC12Cl,N[C@@H](CCC(=O)N[C@@H](CSC1C(Nc2ccccc2CC(=O)O)=C(Cl)C=CC1O)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
Diclofenac radical,2'-(glutathion-S-yl)-deschloro-diclofenac,O=C(O)Cc1ccccc1[NH+]c1c(Cl)cccc1Cl,N[C@@H](CCC(=O)N[C@@H](CSc1cccc(Cl)c1Nc1ccccc1CC(=O)O)C(=O)NCC(=O)O)C(=O)O,DrugBank,[0 1 0 ... 0 0 0]
"3',4'-hydroxy diclofenac",3'-hydroxy-4'-methoxy diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)c(O)c1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,DrugBank,[0 0 0 ... 0 0 0]
Piperazine,N-mononitrosopiperazine,C1CNCCN1,O=NC1CCNCC1,DrugBank,[0 0 0 ... 0 0 0]
Piperazine,N-nitroso-3-hydroxypyrrolidine,C1CNCCN1,O=NN1CCC(O)C1,DrugBank,[0 0 0 ... 0 0 0]
Labetalol,Labetalol Hydroxylated Metabolite (IV),CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1,DrugBank,[0 1 0 ... 0 0 0]
