parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source
DB00604,Cisapride,DBMET01633,3-Fluoro-4-hydroxycisapride,Cytochrome P450 2C8,DB00604,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(O)c(F)c2)CC1OC,DrugBank
DB00604,Cisapride,DBMET01634,4-Fluoro-2- hydroxycisapride,Cytochrome P450 3A4,DB00604,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2O)CC1OC,DrugBank
DB00604,Cisapride,DBMET00355,norcisapride,Cytochrome P450 3A4,DB00604,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,COc1cc(N)c(Cl)cc1C(=O)NC1CCNCC1OC,DrugBank
DB00608,Chloroquine,DBMET01559,"(R)-chloroquine, N-desethyl","Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00608,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12,CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12,DrugBank
DB00619,Imatinib,DBMET00025,N-Desmethylimatinib,"Cytochrome P450 2C9, Cytochrome P450 3A5, Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2C8, Cytochrome P450 1A1, Cytochrome P450 4F2",DB00619,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,Cc1ccc(NC(=O)c2ccc(CN3CCNCC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,DrugBank
DB00622,Nicardipine,DBMET01832,De-benzylated nicardipine,"Cytochrome P450 2C8, Cytochrome P450 3A4",DB00622,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,CNCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1,DrugBank
DB00622,Nicardipine,DBMET01833,Dehydronicardipine,"Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 2C8, Cytochrome P450 2D6, Cytochrome P450 2E1, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00622,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,COC(=O)c1c(C)nc(C)c(C(=O)OCCN(C)Cc2ccccc2)c1-c1cccc([N+](=O)[O-])c1,DrugBank
DB00623,Fluphenazine,DBMET01670,Fluphenazine sulfoxide,Cytochrome P450 2D6,DB00623,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,[O-][S+]1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(C(F)(F)F)ccc21,DrugBank
DB00641,Simvastatin,DBMET01745,6'-beta-Hydroxysimvastatin,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00641,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)(C)C(=O)OC1CC(C)(O)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,DrugBank
DB00641,Simvastatin,DBMET01746,"3', 5'-Dihydrodiol","Cytochrome P450 3A4, Cytochrome P450 3A5",DB00641,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,CCC(C)(C)C(=O)OC1CC(C)C(O)C2=CC(O)C(C)C(CCC3CC(O)CC(=O)O3)C21,DrugBank
DB00641,Simvastatin,DBMET01747,6'-exomethylene,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00641,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,C=C1C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C2C(OC(=O)C(C)(C)CC)C1,DrugBank
DB00655,Estrone,DBMET00569,Estrone glucuronide,,DB00655,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O,DrugBank
DB00655,Estrone,DBMET00332,4-hydroxyestrone,Cytochrome P450 3A4,DB00655,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2=O,DrugBank
DB00655,Estrone,DBMET01659,2-OH-estrone,"Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6",DB00655,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O,DrugBank
DB00655,Estrone,DBMET01661,6alpha-OH-estrone,"Cytochrome P450 1A1, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00655,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4C(O)CC3C1CCC2=O,DrugBank
DB00655,Estrone,DBMET01663,7alpha-OH-estrone,Cytochrome P450 1A1,DB00655,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CC(O)C3C1CCC2=O,DrugBank
DB00655,Estrone,DBMET01664,15alpha-OH-estrone,"Cytochrome P450 1A1, Cytochrome P450 3A7",DB00655,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1C(O)CC2=O,DrugBank
DB00655,Estrone,DBMET01665,16alpha-OH-estrone,"Cytochrome P450 1A1, Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 3A7",DB00655,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2=O,DrugBank
DB00656,Trazodone,DBMET00344,m-chlorophenylpiperazine (m-CPP) ,Cytochrome P450 3A4,DB00656,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,Clc1cccc(N2CCNCC2)c1,DrugBank
DB00656,Trazodone,DBMET00404,triazolopyridinone epoxide,,DB00656,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2n1C=CC1OC21,DrugBank
DB00656,Trazodone,DBMET00405,4'-hydroxytrazodone ,,DB00656,O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,O=c1n(CCCN2CCN(c3ccc(O)c(Cl)c3)CC2)nc2ccccn12,DrugBank
DB00661,Verapamil,DBMET00131,Verapamil metabolite D-617,Cytochrome P450 2C8,DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,CNCCCC(C#N)(c1ccc(OC)c(OC)c1)C(C)C,DrugBank
DB00661,Verapamil,DBMET00132,Norverapamil,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5, Cytochrome P450 1A2",DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,DrugBank
DB00661,Verapamil,DBMET00471,O-Desmethylverapamil (D-703),"Cytochrome P450 2C8, Cytochrome P450 2C9",DB00661,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1cc(C(C#N)(CCCN(C)CCc2ccc(OC)c(OC)c2)C(C)C)ccc1O,DrugBank
DB00668,Epinephrine,DBMET00537,Epinephrine sulfate,,DB00668,CNCC(O)c1ccc(O)c(O)c1,CNCC(O)c1ccc(OS(=O)(=O)O)c(O)c1,DrugBank
DB00672,Chlorpropamide,DBMET01628,2-OH-chlorpropamide,"Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2C8, Cytochrome P450 1A2, Cytochrome P450 3A4",DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1O,DrugBank
DB00672,Chlorpropamide,DBMET01629,3-OH-chlorpropamide,Cytochrome P450 2D6,DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)c(O)c1,DrugBank
DB00672,Chlorpropamide,DBMET00201,4-Chlorobenzenesulfonylurea,,DB00672,CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,DrugBank
DB00674,Galantamine,DBMET03138,O-desmethyl-galantamine,Cytochrome P450 2D6,DB00674,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,DrugBank
DB00674,Galantamine,DBMET03139,Galantamine N-oxide,Cytochrome P450 3A4,DB00674,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CC[N+](C)([O-])C2,DrugBank
DB00674,Galantamine,DBMET03146,N-desmethyl-galantamine,,DB00674,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CCNC2,DrugBank
DB00675,Tamoxifen,DBMET00029,N-Desmethyltamoxifen,"Cytochrome P450 2D6, Cytochrome P450 1A1, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 1B1, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A5",DB00675,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1,DrugBank
DB00675,Tamoxifen,DBMET02703,α-hydroxytamoxifen,,DB00675,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC(O)C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,DrugBank
DB00675,Tamoxifen,DBMET00030,4-Hydroxytamoxifen,"Cytochrome P450 2D6, Cytochrome P450 2B6, Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19",DB00675,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,DrugBank
DB00679,Thioridazine,DBMET01842,Thioridazine 2-sulfoxide,"Cytochrome P450 2D6, Cytochrome P450 3A4",DB00679,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CN1CCCCC1CCN1c2ccccc2Sc2ccc([S+](C)[O-])cc21,DrugBank
DB00679,Thioridazine,DBMET01843,N-desmethylthioridazine,"Cytochrome P450 1A2, Cytochrome P450 3A4",DB00679,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CSc1ccc2c(c1)N(CCC1CCCCN1)c1ccccc1S2,DrugBank
DB00679,Thioridazine,DBMET01844,Thioridazine 5-sulfoxide,"Cytochrome P450 1A2, Cytochrome P450 3A4",DB00679,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1[S+]2[O-],DrugBank
DB00683,Midazolam,DBMET03620,Midazolam-N-glucuronide,UDP-glucuronosyltransferase 2B7,DB00683,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1n2c(c[n+]1C1OC(C(=O)O)C(O)C(O)C1O)CN=C(c1ccccc1F)c1cc(Cl)ccc1-2,DrugBank
DB00683,Midazolam,DBMET00444,1-hydroxymidazolam,Cytochrome P450 3A4,DB00683,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,DrugBank
DB00683,Midazolam,DBMET00446,4-hydroxymidazolam,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00683,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,DrugBank
DB00700,Eplerenone,DBMET01654,6beta-hydroxyeplerenone,Cytochrome P450 3A4,DB00700,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,COC(=O)C1C(O)C2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,DrugBank
DB00700,Eplerenone,DBMET01655,21-hydroxyeplerenone,Cytochrome P450 3A4,DB00700,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CCC(=O)O4)C13,COC(=O)C1CC2=CC(=O)CCC2(C)C23OC2CC2(C)C(CCC24CC(O)C(=O)O4)C13,DrugBank
DB00705,Delavirdine,DBMET00360,N-desalkyl delavirdine,Cytochrome P450 3A4,DB00705,CC(C)Nc1cccnc1N1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1,CS(=O)(=O)Nc1ccc2[nH]c(C(=O)N3CCN(c4ncccc4N)CC3)cc2c1,DrugBank
DB00706,Tamsulosin,DBMET02488,Tamsulosin M-1 Metabolite,Cytochrome P450 3A4,DB00706,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,COc1ccc(CC(C)NCCOc2ccccc2O)cc1S(N)(=O)=O,DrugBank
DB00706,Tamsulosin,DBMET02490,Tamsulosin M-3 Metabolite,Cytochrome P450 2D6,DB00706,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccc(O)cc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,DrugBank
DB00706,Tamsulosin,DBMET02491,Tamsulosin M-4 Metabolite,Cytochrome P450 2D6,DB00706,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccccc1OCCNC(C)Cc1ccc(O)c(S(N)(=O)=O)c1,DrugBank
DB00712,Flurbiprofen,DBMET00151,4'-Hydroxyflurbiprofen,Cytochrome P450 2C9,DB00712,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)O)c1ccc(-c2ccc(O)cc2)c(F)c1,DrugBank
DB00712,Flurbiprofen,DBMET00152,Flurbiprofen glucuronide,"UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B4",DB00712,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1ccc(-c2ccccc2)c(F)c1,DrugBank
DB00730,Thiabendazole,DBMET01768,5-hydroxythiabendazole,Cytochrome P450 1A2,DB00730,c1ccc2[nH]c(-c3cscn3)nc2c1,Oc1ccc2nc(-c3cscn3)[nH]c2c1,DrugBank
DB00731,Nateglinide,DBMET01830,2-{[4-(1-hydroxypropan-2-yl)cyclohexyl]formamido}-3-phenylpropanoic acid,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00731,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(CO)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DrugBank
DB00731,Nateglinide,DBMET01831,2-{[4-(2-hydroxypropan-2-yl)cyclohexyl]formamido}-3-phenylpropanoic acid,"Cytochrome P450 2C9, Cytochrome P450 3A4",DB00731,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(C)(O)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DrugBank
DB00731,Nateglinide,DBMET01325,Nateglinide glucuronide and isomers (M4/M5/M6),UDP-glucuronosyltransferases (UGTs),DB00731,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)OC2OC(C(=O)O)C(O)C(O)C2O)CC1,DrugBank
DB00734,Risperidone,DBMET00323,9-hydroxyrisperidone,Cytochrome P450 2D6,DB00734,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2O,DrugBank
DB00741,Hydrocortisone,DBMET00372,6-beta-hydrocortisol,Cytochrome P450 3A Subfamily,DB00741,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12CCC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DrugBank
DB00744,Zileuton,DBMET00138,Hydroxyzileuton,"Cytochrome P450 2C9, Cytochrome P450 1A2",DB00744,CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccc(O)cc2s1)N(O)C(N)=O,DrugBank
DB00744,Zileuton,DBMET00139,Zileuton sulfoxide,Cytochrome P450 3A4,DB00744,CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccccc2[s+]1[O-])N(O)C(N)=O,DrugBank
DB00744,Zileuton,DBMET00141,Zileuton O-glucuronide,UDP-glucuronosyltransferase 1A9,DB00744,CC(c1cc2ccccc2s1)N(O)C(N)=O,CC(c1cc2ccccc2s1)N(OC1OC(C(=O)O)C(O)C(O)C1O)C(N)=O,DrugBank
DB00749,Etodolac,DBMET00148,6-Hydroxyetodolac,Cytochrome P450 2C9,DB00749,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CCc1cc(O)cc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,DrugBank
DB00749,Etodolac,DBMET00149,7-Hydroxyetodolac,Cytochrome P450 2C9,DB00749,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CCc1c(O)ccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,DrugBank
DB00749,Etodolac,DBMET00150,Etodolac acyl glucuronide,"UDP-glucuronosyltransferase 1A3, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 2B7",DB00749,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)OCC3,DrugBank
DB00755,Tretinoin,DBMET00453,18-Hydroxyretinoic acid,"Cytochrome P450 2C8, Cytochrome P450 3A7, Cytochrome P450 4A11, Cytochrome P450 2B6, Cytochrome P450 2A6, Cytochrome P450 2C9, Cytochrome P450 2C18, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00755,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(CO)CCCC1(C)C)=CC=CC(C)=CC(=O)O,DrugBank
DB00755,Tretinoin,DBMET00454,"5,6-Epoxyretinoic acid","Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 1A1, Cytochrome P450 2A6, Cytochrome P450 2B6, Cytochrome P450 3A4, Cytochrome P450 3A5",DB00755,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC12OC1(C)CCCC2(C)C)=CC=CC(C)=CC(=O)O,DrugBank
DB00768,Olopatadine,DBMET00913,N-desmethyl olopatadine,Cytochrome P450 3A4,DB00768,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,CNCCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21,DrugBank
DB00772,Malathion,DBMET00901,Malaoxon,,DB00772,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC,DrugBank
DB00773,Etoposide,DBMET00367,3'-demethyletoposide,Cytochrome P450 3A4,DB00773,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,DrugBank
DB00784,Mefenamic acid,DBMET01702,3-hydroxymethyl mefenamic aci,Cytochrome P450 2C9,DB00784,Cc1cccc(Nc2ccccc2C(=O)O)c1C,Cc1c(CO)cccc1Nc1ccccc1C(=O)O,DrugBank
DB00788,Naproxen,DBMET00159,O-Desmethylnaproxen,"Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 1A2",DB00788,COc1ccc2cc(C(C)C(=O)O)ccc2c1,CC(C(=O)O)c1ccc2cc(O)ccc2c1,DrugBank
DB00790,Perindopril,DBMET00986,Perindoprilat glucuronide,,DB00790,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC,CCC(NC(C)C(=O)N1C(C(=O)OC2(C(=O)O)OC(C)C(O)C(O)C2O)CC2CCCCC21)C(=O)O,DrugBank
DB00802,Alfentanil,DBMET01579,N-phenylpropionamide,Cytochrome P450 3A4,DB00802,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCC(=O)Nc1ccccc1,DrugBank
DB00802,Alfentanil,DBMET01580,"2-(4-ethyl-5-oxo-1,2,3,4-tetrazol-1-yl)acetaldehyde",Cytochrome P450 3A4,DB00802,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCn1nnn(CC=O)c1=O,DrugBank
DB00802,Alfentanil,DBMET00346,noralfentanil,Cytochrome P450 3A4,DB00802,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1,CCC(=O)N(c1ccccc1)C1(COC)CCNCC1,DrugBank
DB00813,Fentanyl,DBMET00341,norfentanyl,Cytochrome P450 3A4,DB00813,CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,CCC(=O)N(c1ccccc1)C1CCNCC1,DrugBank
DB00814,Meloxicam,DBMET00755,5'-hydroxymethyl meloxicam,,DB00814,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,CN1C(C(=O)Nc2ncc(CO)s2)=C(O)c2ccccc2S1(=O)=O,DrugBank
DB00818,Propofol,DBMET01729,4-OH-propofol,"Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 1A2, Cytochrome P450 2A6, Cytochrome P450 2C8, Cytochrome P450 2C19, Cytochrome P450 2D6",DB00818,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cc(O)cc(C(C)C)c1O,DrugBank
DB00818,Propofol,DBMET00194,Propofol glucuronide,"UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A9",DB00818,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cccc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,DrugBank
DB00825,Levomenthol,DBMET01828,"p-Menthane-3,-8-diol",Cytochrome P450 2A6,DB00825,CC1CCC(C(C)C)C(O)C1,CC1CCC(C(C)(C)O)C(O)C1,DrugBank
DB00834,Mifepristone,DBMET01703,Monodemethylated mifepristone,Cytochrome P450 3A4,DB00834,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(NC)cc3)CC21C,DrugBank
DB00834,Mifepristone,DBMET01704,17alpha-hydroxymifepristone,Cytochrome P450 3A4,DB00834,CC#CC1(O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,CN(C)c1ccc(C2CC3(C)C(CCC3(O)C#CCO)C3CCC4=CC(=O)CCC4=C23)cc1,DrugBank
DB00836,Loperamide,DBMET01697,N-Desmethyloperamide,"Cytochrome P450 3A4, Cytochrome P450 2D6, Cytochrome P450 2C8, Cytochrome P450 2B6",DB00836,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,CNC(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,DrugBank
DB00843,Donepezil,DBMET02730,6-O-desmethyl donepezil,,DB00843,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,COc1cc2c(cc1O)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2,DrugBank
DB00850,Perphenazine,DBMET01720,N-Dealkylated perphenazine,"Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 2D6",DB00850,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,Clc1ccc2c(c1)N(CCCN1CCNCC1)c1ccccc1S2,DrugBank
DB00850,Perphenazine,DBMET01721,Perphenazine sulfoxide,Cytochrome P450 2D6,DB00850,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,[O-][S+]1c2ccccc2N(CCCN2CCN(CCO)CC2)c2cc(Cl)ccc21,DrugBank
DB00857,Terbinafine,DBMET00068,Hydroxyterbinafine,"Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19",DB00857,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CN(CC=CC#CC(C)(C)CO)Cc1cccc2ccccc12,DrugBank
DB00857,Terbinafine,DBMET00069,N-Desmethylterbinafine,"Cytochrome P450 2C9, Cytochrome P450 2C8, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C19, Cytochrome P450 3A4",DB00857,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C)C#CC=CCNCc1cccc2ccccc12,DrugBank
DB00857,Terbinafine,DBMET00070,1-Naphthaldehyde,"Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C8, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A4",DB00857,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,O=Cc1cccc2ccccc12,DrugBank
DB00863,Ranitidine,DBMET01735,Desmethylranitidine,,DB00863,CNC(=C[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1,CNCc1ccc(CSCCNC(=C[N+](=O)[O-])NC)o1,DrugBank
DB00864,Tacrolimus,DBMET01667,13-O-Desmethyltacrolimus,"Cytochrome P450 3A4, Cytochrome P450 3A5",DB00864,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2O,DrugBank
