parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source
DB01420,Testosterone propionate,DBMET02834,"5alpha-androstane-3beta,17beta-diol",CCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,DB01420,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02862,"17α,20ξ,21-trihydroxy-5ξ-pregn-1-en-3,11-dione(M-XVIII)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02852,"6α,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-X)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02856,"6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02857,"6β,11β,17α,20α,21-pentahydroxypregnan-1,4-diene-3-one (M-IX)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB00661,Verapamil,DBMET01234,Verapamil metabolite D-620,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC,DB00661,DrugBank Augmented
DB00661,Verapamil,DBMET01234,Verapamil metabolite D-620,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC,DB00661,DrugBank Augmented
DB00661,Verapamil,DBMET01234,Verapamil metabolite D-620,COc1ccc(CCN(C)CCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC,COc1ccc(C(C#N)(CCCN)C(C)C)cc1OC,DB00661,DrugBank Augmented
DB00674,Galantamine,DBMET03141,O-desmethyl-galantamine glucuronide,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(OC4C(O)C(O)C(O)C(O)C4C(=O)O)ccc(c23)C1,DB00674,DrugBank Augmented
DB00674,Galantamine,DBMET03142,Sulfate conjugate of O-desmethyl-galantamine,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,CN1CCC23C=CC(O)CC2Oc2c(OS(=O)(=O)O)ccc(c23)C1,DB00674,DrugBank Augmented
DB00675,Tamoxifen,DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET01044,Endoxifen (4-hydroxy-N-desmethyltamoxifen),CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET00737,4-hydroxytamoxifen sulfate,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCN(C)C)cc1)c1ccc(OS(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02702,Tamoxifen Glucuronides,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccc(OCCNC)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00675,Tamoxifen,DBMET02714,"N,N-didesmethyltamoxifen",CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(OCCN)cc1)c1ccccc1,DB00675,DrugBank Augmented
DB00682,Warfarin,DBMET02563,(E)-dehydrowarfarin,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C=C(c1ccccc1)c1c(O)c2ccccc2oc1=O,DB00682,DrugBank Augmented
DB00682,Warfarin,DBMET02564,(Z)-dehydrowarfarin,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C=C(c1ccccc1)c1c(O)c2ccccc2oc1=O,DB00682,DrugBank Augmented
DB00682,Warfarin,DBMET02563,(E)-dehydrowarfarin,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C=C(c1ccccc1)c1c(O)c2ccccc2oc1=O,DB00682,DrugBank Augmented
DB00682,Warfarin,DBMET02564,(Z)-dehydrowarfarin,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,CC(=O)C=C(c1ccccc1)c1c(O)c2ccccc2oc1=O,DB00682,DrugBank Augmented
DB00683,Midazolam,DBMET03615,"1,4-dihydroxymidazolam",Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,DB00683,DrugBank Augmented
DB00683,Midazolam,DBMET03615,"1,4-dihydroxymidazolam",Cc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2,OCc1ncc2n1-c1ccc(Cl)cc1C(c1ccccc1F)=NC2O,DB00683,DrugBank Augmented
DB00694,Daunorubicin,DBMET03406,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)O)CC3,DB00694,DrugBank Augmented
DB00694,Daunorubicin,DBMET03406,Deoxydaunorubicinol aglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)O)CC3,DB00694,DrugBank Augmented
DB00717,Norethisterone,DBMET02892,"3α,5α-tetrahydronorethisterone",C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4CC(O)CCC4C3CCC21C,DB00717,DrugBank Augmented
DB00717,Norethisterone,DBMET02893,"3β,5α-tetrahydronorethisterone",C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4CC(O)CCC4C3CCC21C,DB00717,DrugBank Augmented
DB00717,Norethisterone,DBMET02895,"3α,5β-tetrahydronorethisterone",C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4CC(O)CCC4C3CCC21C,DB00717,DrugBank Augmented
DB00717,Norethisterone,DBMET02896,"3β,5β-tetrahydronorethisterone",C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21C,C#CC1(O)CCC2C3CCC4CC(O)CCC4C3CCC21C,DB00717,DrugBank Augmented
DB00731,Nateglinide,DBMET01322,Nateglinide metabolite M11/M12,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(O)(CO)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DB00731,DrugBank Augmented
DB00731,Nateglinide,DBMET01322,Nateglinide metabolite M11/M12,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(O)(CO)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DB00731,DrugBank Augmented
DB00731,Nateglinide,DBMET01322,Nateglinide metabolite M11/M12,CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,CC(O)(CO)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1,DB00731,DrugBank Augmented
DB00755,Tretinoin,DBMET00455,4-Oxoretinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,DrugBank Augmented
DB00776,Oxcarbazepine,DBMET02803,"trans-10,11-dihydro-10,11-dihydroxycarbamazepine",NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2C(O)C(O)c2ccccc21,DB00776,DrugBank Augmented
DB00776,Oxcarbazepine,DBMET02804,"cis-10,11-dihydro-10,11-dihydroxycarbamazepine",NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2C(O)C(O)c2ccccc21,DB00776,DrugBank Augmented
DB00776,Oxcarbazepine,DBMET02803,"trans-10,11-dihydro-10,11-dihydroxycarbamazepine",NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2C(O)C(O)c2ccccc21,DB00776,DrugBank Augmented
DB00776,Oxcarbazepine,DBMET02804,"cis-10,11-dihydro-10,11-dihydroxycarbamazepine",NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2C(O)C(O)c2ccccc21,DB00776,DrugBank Augmented
DB00776,Oxcarbazepine,DBMET02805,(R)-MHD glucuronide metabolite,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2CC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc21,DB00776,DrugBank Augmented
DB00776,Oxcarbazepine,DBMET02806,(S)-MHD glucuronide metabolite,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,NC(=O)N1c2ccccc2CC(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc21,DB00776,DrugBank Augmented
DB13952,Estradiol acetate,DBMET01658,4-Hydroxyestradiol,CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,CC12CCC3c4ccc(O)c(O)c4CCC3C1CCC2O,DB13952,DrugBank Augmented
DB00818,Propofol,DBMET01311,1-Quinol glucuronide,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cc(O)cc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,DB00818,DrugBank Augmented
DB00818,Propofol,DBMET01311,1-Quinol glucuronide,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cc(O)cc(C(C)C)c1OC1OC(C(=O)O)C(O)C(O)C1O,DB00818,DrugBank Augmented
DB00818,Propofol,DBMET01312,4-Quinol sulfate,CC(C)c1cccc(C(C)C)c1O,CC(C)c1cc(OS(=O)(=O)O)cc(C(C)C)c1O,DB00818,DrugBank Augmented
DB00853,Temozolomide,DBMET03268,5-aminoimidazole-4-carboxamide (AIC),Cn1nnc2c(C(N)=O)ncn2c1=O,Cn1nnc2c(C(N)=O)ncn2c1=O,DB00853,DrugBank Augmented
DB00853,Temozolomide,DBMET03269,Methyl diazonium,Cn1nnc2c(C(N)=O)ncn2c1=O,Cn1nnc2c(C(N)=O)ncn2c1=O,DB00853,DrugBank Augmented
DB00857,Terbinafine,DBMET01179,N-Desmethylhydroxyterbinafine,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C#CC=CCNCc1cccc2ccccc12)CO,DB00857,DrugBank Augmented
DB00857,Terbinafine,DBMET01179,N-Desmethylhydroxyterbinafine,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C#CC=CCNCc1cccc2ccccc12)CO,DB00857,DrugBank Augmented
DB00857,Terbinafine,DBMET01180,1-Naphthoic acid,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,O=C(O)c1cccc2ccccc12,DB00857,DrugBank Augmented
DB00857,Terbinafine,DBMET01181,1-Naphthalenemethanol,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,OCc1cccc2ccccc12,DB00857,DrugBank Augmented
DB00857,Terbinafine,DBMET01205,N-Desmethylterbinafine dihydrodiol derivative (1),CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C)C#CC=CCNCc1cc(O)c(O)c2ccccc12,DB00857,DrugBank Augmented
DB00857,Terbinafine,DBMET01206,N-Desmethylterbinafine dihydrodiol derivative (2),CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C)C#CC=CCNCc1cccc2c(O)c(O)ccc12,DB00857,DrugBank Augmented
DB00857,Terbinafine,DBMET01205,N-Desmethylterbinafine dihydrodiol derivative (1),CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C)C#CC=CCNCc1cc(O)c(O)c2ccccc12,DB00857,DrugBank Augmented
DB00857,Terbinafine,DBMET01206,N-Desmethylterbinafine dihydrodiol derivative (2),CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,CC(C)(C)C#CC=CCNCc1cccc2c(O)c(O)ccc12,DB00857,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02852,"6α,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-X)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02854,"6β,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-VIII)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02856,"6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02857,"6β,11β,17α,20α,21-pentahydroxypregnan-1,4-diene-3-one (M-IX)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB15566,Prednisolone acetate,DBMET02862,"17α,20ξ,21-trihydroxy-5ξ-pregn-1-en-3,11-dione(M-XVIII)",CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,CC12C=CC(=O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank Augmented
DB00921,Buprenorphine,DBMET01295,Hydroxynorbuprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,DB00921,DrugBank Augmented
DB00921,Buprenorphine,DBMET01295,Hydroxynorbuprenorphine,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5,COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1)C2O5,DB00921,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02685,6-α-hydromorphol,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02684,6-β-hydromorphol,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02724,6-β-hydromorphol glucuronide conjugate 1,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02725,6-β-hydromorphol glucuronide conjugate 2,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02726,6-α-hydromorphol glucuronide conjugate 1,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02727,6-α-hydromorphol glucuronide conjugate 2,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02726,6-α-hydromorphol glucuronide conjugate 1,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02727,6-α-hydromorphol glucuronide conjugate 2,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02724,6-β-hydromorphol glucuronide conjugate 1,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)CCC3C1C5,DB15465,DrugBank Augmented
DB15465,Benzhydrocodone,DBMET02725,6-β-hydromorphol glucuronide conjugate 2,COc1ccc2c3c1OC1C(OC(=O)c4ccccc4)=CCC4C(C2)N(C)CCC314,CN1CCC23c4c5ccc(O)c4OC2C(OC2OC(C(=O)O)C(O)C(O)C2O)CCC3C1C5,DB15465,DrugBank Augmented
DB00959,Methylprednisolone,DBMET02925,Methylprednisolone M10 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1(O)CC2C(C(O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DB00959,DrugBank Augmented
DB00959,Methylprednisolone,DBMET02924,Methylprednisolone M9 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1(O)CC2C(C(O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DB00959,DrugBank Augmented
DB00959,Methylprednisolone,DBMET02927,Methylprednisolone M5 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1=CC2C(C(O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DB00959,DrugBank Augmented
DB00959,Methylprednisolone,DBMET02928,Methylprednisolone M6 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1=CC2C(C(O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DB00959,DrugBank Augmented
DB00959,Methylprednisolone,DBMET02933,Methylprednisolone M11 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1CC2C(C(=O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DB00959,DrugBank Augmented
DB00959,Methylprednisolone,DBMET02934,Methylprednisolone M12 Metabolite,CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12,CC1CC2C(C(=O)CC3(C)C2CCC3(O)C(O)CO)C2(C)C=CC(=O)C=C12,DB00959,DrugBank Augmented
DB00968,Methyldopa,DBMET03314,Alpha-methylnorepinephrine,CC(N)(Cc1ccc(O)c(O)c1)C(=O)O,CC(N)C(O)c1ccc(O)c(O)c1,DB00968,DrugBank Augmented
DB00755,Tretinoin,DBMET02549,4-hydroxy-all-trans-retinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,DrugBank Augmented
DB00755,Tretinoin,DBMET02552,4-oxo-13-cis-retinoic acid,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,CC(C=CC1=C(C)C(=O)CCC1(C)C)=CC=CC(C)=CC(=O)O,DB00755,DrugBank Augmented
DB00985,Dimenhydrinate,DBMET01200,"N,N-Didesmethyldiphenhydramine",Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,NCCOC(c1ccccc1)c1ccccc1,DB00985,DrugBank Augmented
DB00997,Doxorubicin,DBMET00847,Doxorubicinol deoxaglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3,DB00997,DrugBank Augmented
DB00997,Doxorubicin,DBMET00847,Doxorubicinol deoxaglycone,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3,DB00997,DrugBank Augmented
DB01015,Sulfamethoxazole,DBMET01048,N4-Acetyl-5-OH-sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,DB01015,DrugBank Augmented
DB01015,Sulfamethoxazole,DBMET01048,N4-Acetyl-5-OH-sulfamethoxazole,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,DB01015,DrugBank Augmented
DB01029,Irbesartan,DBMET01055,Irbesartan derivative M1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01055,Irbesartan derivative M1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01029,Irbesartan,DBMET01055,Irbesartan derivative M1,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,CC(O)CCC1=NC2(CCC(O)C2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,DB01029,DrugBank Augmented
DB01033,Mercaptopurine,DBMET01158,Methyl-thioinosine 5'-monophospate,S=c1nc[nH]c2nc[nH]c12,CSc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,DB01033,DrugBank Augmented
DB00352,Tioguanine,DBMET01153,Methyl-thioguanosine monophosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,CSC1N=C(N)Nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,DB00352,DrugBank Augmented
DB00352,Tioguanine,DBMET01154,Thioguanosine diphosphate,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,DB00352,DrugBank Augmented
DB01036,Tolterodine,DBMET01256,N-Dealkylated 5-hydroxymethyl tolterodine,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,CC(C)NCCC(c1ccccc1)c1cc(CO)ccc1O,DB01036,DrugBank Augmented
DB01036,Tolterodine,DBMET01256,N-Dealkylated 5-hydroxymethyl tolterodine,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1,CC(C)NCCC(c1ccccc1)c1cc(CO)ccc1O,DB01036,DrugBank Augmented
DB01041,Thalidomide,DBMET01120,2-(o-carboxybenzamido)glutaramic acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01117,2-phthalimidoglutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01117,2-phthalimidoglutaric acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)CCC(C(=O)O)N1C(=O)c2ccccc2C1=O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET01120,2-(o-carboxybenzamido)glutaramic acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,NC(=O)CCC(NC(=O)c1ccccc1C(=O)O)C(=O)O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET03444,"cis,trans-5,5’-dihydroxythalidomide",O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1NC(=O)C(N2C(=O)c3ccc(O)cc3C2=O)CC1O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DBMET03444,"cis,trans-5,5’-dihydroxythalidomide",O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C1NC(=O)C(N2C(=O)c3ccc(O)cc3C2=O)CC1O,DB01041,DrugBank Augmented
DB01041,Thalidomide,DB02746,Phthalic Acid,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,O=C(O)c1ccccc1C(=O)O,DB01041,DrugBank Augmented
DB01065,Melatonin,DBMET00762,6-Hydroxymelatonin glucuronide,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,COc1cc2c(CCNC(C)=O)c[nH]c2cc1OC1OC(C(=O)O)C(O)C(O)C1O,DB01065,DrugBank Augmented
