parent_name,child_name,parent_smiles,child_smiles,origin,source,set,tanimoto
Remoxipride Metabolite FLA 838,Remoxipride Metabolite NCL 118,COc1ccc(Br)c(OC)c1C(=O)NCC1CCCN1,COc1ccc(Br)c(OC)c1C(=O)NCC1CCC(=O)N1,DB00409,DrugBank,train,0.72
Remoxipride Metabolite FLA 850,Remoxipride Metabolite NCL 118,CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC,COc1ccc(Br)c(OC)c1C(=O)NCC1CCC(=O)N1,DB00409,DrugBank,train,0.625
Remoxipride Metabolite FLA 850,Remoxipride Metabolite NCM 001,CCN1C(=O)CCC1CNC(=O)c1c(OC)ccc(Br)c1OC,CCN1C(=O)CCC1(O)CNC(=O)c1c(OC)ccc(Br)c1OC,DB00409,DrugBank,train,0.5645161290322581
N-Desmethylrosiglitazone,N-Desmethyl-ortho-hydroxy rosiglitazone,O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,O=C1NC(=O)C(Cc2ccc(OCCNc3ncccc3O)cc2)S1,DB00412,DrugBank,train,0.5573770491803278
ortho-Hydroxyrosiglitazone,N-Desmethyl-ortho-hydroxy rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ncccc1O,O=C1NC(=O)C(Cc2ccc(OCCNc3ncccc3O)cc2)S1,DB00412,DrugBank,train,0.47692307692307695
N-Desmethylrosiglitazone,N-Desmethyl-para-hydroxy rosiglitazone,O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,O=C1NC(=O)C(Cc2ccc(OCCNc3ccc(O)cn3)cc2)S1,DB00412,DrugBank,train,0.5666666666666667
para-Hydroxyrosiglitazone,N-Desmethyl-para-hydroxy rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1,O=C1NC(=O)C(Cc2ccc(OCCNc3ccc(O)cn3)cc2)S1,DB00412,DrugBank,train,0.484375
ortho-Hydroxyrosiglitazone,ortho-O-Glucuronide rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ncccc1O,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1OC1OC(C(=O)O)C(O)C(O)C1O,DB00412,DrugBank,train,0.5131578947368421
ortho-Hydroxyrosiglitazone,ortho-O-Sulfate rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ncccc1O,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ncccc1OS(=O)(=O)O,DB00412,DrugBank,train,0.5909090909090909
N-Desmethylrosiglitazone,N-Desmethyl glucuronide rosiglitazone,O=C1N=C(O)C(Cc2ccc(OCCNc3ccccn3)cc2)S1,O=C1N=C(O)C(Cc2ccc(OCCNc3ncccc3OC3OC(C(=O)O)C(O)C(O)C3O)cc2)S1,DB00412,DrugBank,train,0.5833333333333334
para-Hydroxyrosiglitazone,para-O-Glucuronide rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cn1,DB00412,DrugBank,train,0.5135135135135135
para-Hydroxyrosiglitazone,para-O-Sulfate rosiglitazone,CN(CCOc1ccc(CC2SC(=O)N=C2O)cc1)c1ccc(O)cn1,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccc(OS(=O)(=O)O)cn1,DB00412,DrugBank,train,0.59375
7-alpha-thiospironolactone,7-alpha-thiomethylspironolactone,CC12CCC(=O)C=C1CC(S)C1C2CCC2(C)C1CCC21CCC(=O)O1,CSC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,DB00421,DrugBank,train,0.7407407407407407
Methoxyzolpidem derivative (M4),Zolpidem carboxylic acid derivative (M2),Cc1ccc(-c2nc3ccc(CO)cn3c2CC(=O)N(C)C)cc1,Cc1ccc(-c2nc3ccc(C(=O)O)cn3c2CC(=O)N(C)C)cc1,DB00425,DrugBank,train,0.72
Methoxyzolpidem derivative (M3),Zolpidem carboxylic acid derivative (M1),Cc1ccc2nc(-c3ccc(CO)cc3)c(CC(=O)N(C)C)n2c1,Cc1ccc2nc(-c3ccc(C(=O)O)cc3)c(CC(=O)N(C)C)n2c1,DB00425,DrugBank,train,0.76
Gemcitabine Monophosphate,"2′,2′-difluorodeoxyuridine monophosphate",Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)n1,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)[nH]1,DB00441,DrugBank,train,0.6545454545454545
Gemcitabine Monophosphate,Gemcitabine diphosphate,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2(F)F)c(=O)n1,DB00441,DrugBank,train,0.8461538461538461
Teniposide catechol derivative,Teniposide o-quinone derivative,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(O)c1O,COC1=CC(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)=CC(=O)C1=O,DB00444,DrugBank,train,0.7222222222222222
2-hydroxyimipramine,2-hydroxy-imipramine glucuronide,CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21,CN(C)CCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21,DB00458,DrugBank,train,0.5238095238095238
Didemethylimipramine,10-hydroxydidemethylimipramine,NCCCN1c2ccccc2CCc2ccccc21,NCCCN1c2ccccc2CC(O)c2ccccc21,DB00458,DrugBank,train,0.6052631578947368
2-hydroxydesipramine,2-hydroxydesipramine glucuronide,CNCCCN1c2ccccc2CCc2cc(O)ccc21,CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21,DB01151,DrugBank,train,0.532258064516129
8-Hydroxy-delta-9-THC,"8,11-Dihydroxy-delta-9-THC",CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(C)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(CO)=CC21,DB00470,DrugBank,train,0.7818181818181819
11-Hydroxy-delta-9-THC,"8,11-Dihydroxy-delta-9-THC",CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CC(O)C(CO)=CC21,DB00470,DrugBank,train,0.6779661016949152
11-Hydroxy-delta-9-THC,11-Nor-9-carboxy-delta-9-THC,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(C(=O)O)=CC21,DB00470,DrugBank,train,0.7241379310344828
11-Hydroxy-delta-9-THC,11-Hydroxy-delta-9-THC-glucuronide,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(CO)=CC21,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1CCC(COC3OC(C(=O)O)C(O)C(O)C3O)=CC21,DB00470,DrugBank,train,0.6338028169014085
Norfluoxetine,Norfluoxetine alcohol,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,OCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,DB00472,DrugBank,train,0.7368421052631579
Norfluoxetine,4-Trifluoromethylphenol,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1,DB00472,DrugBank,train,0.2894736842105263
Norfluoxetine,Norfluoxetine glucuronide,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,O=C(O)C1OC(ONCCC(Oc2ccc(C(F)(F)F)cc2)c2ccccc2)C(O)C(O)C1O,DB00472,DrugBank,train,0.49122807017543857
4-hydroxy duloxetine,4-hydroxy duloxetine glucuronide,CNCCC(Oc1ccc(O)c2ccccc12)c1cccs1,CNCCC(Oc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccccc12)c1cccs1,DB00476,Both,train,0.5901639344262295
5-hydroxy duloxetine,Catechol duloxetine,CNCCC(Oc1cccc2c(O)cccc12)c1cccs1,CNCCC(Oc1cccc2c(O)c(O)ccc12)c1cccs1,DB00476,DrugBank,train,0.8260869565217391
6-hydroxy duloxetine,Catechol duloxetine,CNCCC(Oc1cccc2cc(O)ccc12)c1cccs1,CNCCC(Oc1cccc2c(O)c(O)ccc12)c1cccs1,DB00476,DrugBank,train,0.6792452830188679
Hydroxycelecoxib,Carboxycelecoxib,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(CO)cc2)cc1,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(=O)O)cc2)cc1,DB00482,DrugBank,train,0.7346938775510204
noroxycodone,alpha-noroxycodol,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314,COc1ccc2c3c1OC1C(O)CCC4(O)C(C2)NCCC314,DB00497,DrugBank,train,0.6551724137931034
noroxycodone,noroxymorphone,COc1ccc2c3c1OC1C(=O)CCC4(O)C(C2)NCCC314,O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3)C1O5,DB00497,DrugBank,train,0.7547169811320755
Reduced haloperidol,Haloperidol reduced pyridinium ion derivative,OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,DB00502,DrugBank,train,0.46153846153846156
"Haloperidol 1,2,3,6-tetrahydropyridine",Haloperidol pyridinium ion derivative,O=C(CCCN1CC=C(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,O=C(CCCN1C=CC(=C2C=CC(=[Cl+])C=C2)C=C1)c1ccc(F)cc1,DB00502,DrugBank,train,0.42857142857142855
(+)-3-Methoxymorphinan,3-Hydroxymorphinan,COc1ccc2c(c1)C13CCCCC1C(C2)NCC3,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,DB00514,DrugBank,train,0.6739130434782609
3-Hydroxymorphinan,3-Hydroxymorphinan O-glucuronide,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,O=C(O)C1OC(Oc2ccc3c(c2)C24CCCCC2C(C3)NCC4)C(O)C(O)C1O,DB00514,Both,train,0.5245901639344263
3-Hydroxymorphinan,3-Hydroxymorphinan sulfate,Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,O=S(=O)(O)Oc1ccc2c(c1)C13CCCCC1C(C2)NCC3,DB00514,Both,train,0.64
4-Hydroxycyclophosphamide,4-Ketocyclophosphamide,O=P1(N(CCCl)CCCl)NC(O)CCO1,O=C1CCOP(=O)(N(CCCl)CCCl)N1,DB00531,DrugBank,train,0.5
"Rofecoxib-erythro-3,4-dihydrohydroxy acid",cis-Dihydrorofecoxib,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1,DB00533,DrugBank,train,0.3018867924528302
Dihydro-5-hydroxyrofecoxib,"Rofecoxib-threo-3,4-dihydrohydroxy acid",CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1,CS(=O)(=O)c1ccc(C(CO)C(C(=O)O)c2ccccc2)cc1,DB00533,DrugBank,train,0.32075471698113206
5-Hydroxyrofecoxib,5-Hydroxyrofecoxib O-glucuronide,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1,DB00533,DrugBank,train,0.5740740740740741
oxociprofloxacin,Desethylene ciprofloxacin,O=C1CN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CCN1,NCCNc1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1,DB00537,DrugBank,train,0.532258064516129
Zafirlukast metabolite M1,Zafirlukast metabolite M2,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(N)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(C)=O)cc12,DB00549,DrugBank,train,0.7910447761194029
Zafirlukast metabolite M5,Zafirlukast metabolite M8,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(CO)c2ccc(NC(=O)OC3CCCC3)cc12,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1c[nH]c2ccc(NC(=O)OC3CCCC3)cc12,DB00549,DrugBank,train,0.7349397590361446
Bosentan metabolite Ro 48-5033,Bosentan metabolite Ro 64-1056,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)CO)cc2)nc(-c2ncccn2)nc1OCCO,CC(C)(CO)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,DB00559,DrugBank,train,0.875
Bosentan metabolite Ro 47-8634,Bosentan metabolite Ro 64-1056,CC(C)(C)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,CC(C)(CO)c1ccc(S(=O)(=O)Nc2nc(-c3ncccn3)nc(OCCO)c2Oc2ccccc2O)cc1,DB00559,DrugBank,train,0.8870967741935484
3-hydroxycarbamazepine,"2,3-Dihydroxycarbamazepine",NC(=O)N1c2ccccc2C=Cc2ccc(O)cc21,NC(=O)N1c2ccccc2C=Cc2cc(O)c(O)cc21,DB00564,DrugBank,train,0.7222222222222222
"Carbamazepine 2,3-epoxide",2-hydroxycarbamazepine,NC(=O)N1C2=CC3OC3C=C2C=Cc2ccccc21,NC(=O)N1c2ccccc2C=Cc2cc(O)ccc21,DB00564,DrugBank,train,0.5111111111111111
"10,11-Epoxycarbamazepine","10,11-Dihydroxycarbamazepine",NC(=O)N1c2ccccc2C2OC2c2ccccc21,NC(=O)N1c2ccccc2C(O)C(O)c2ccccc21,DB00564,DrugBank,train,0.7142857142857143
norfenfluramine,1-(3-trifluoromethyl-phenyl)-propan-2-one,CC(N)Cc1cccc(C(F)(F)F)c1,CC(=O)Cc1cccc(C(F)(F)F)c1,DB00574,DrugBank,train,0.5277777777777778
norfenfluramine,N-hydroxynorfenfluramine,CC(N)Cc1cccc(C(F)(F)F)c1,CC(Cc1cccc(C(F)(F)F)c1)NO,DB00574,DrugBank,train,0.6571428571428571
Valdecoxib metabolite M2,Valdecoxib metabolite M7,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)O)cc1,DB00580,DrugBank,train,0.6
Valdecoxib metabolite M2,Valdecoxib metabolite M5,Cc1onc(-c2ccccc2)c1-c1ccc(S(=O)(=O)NO)cc1,O=S(=O)(NO)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,DB00580,DrugBank,train,0.6888888888888889
Valdecoxib metabolite M1,Valdecoxib metabolite M5,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,O=S(=O)(NO)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,DB00580,DrugBank,train,0.75
Valdecoxib metabolite M1,Valdecoxib metabolite M4,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C(=O)O)cc1,DB00580,DrugBank,train,0.6666666666666666
Valdecoxib metabolite M1,Valdecoxib metabolite M3,NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2CO)cc1,NS(=O)(=O)c1ccc(-c2c(-c3cccc(O)c3)noc2CO)cc1,DB00580,DrugBank,train,0.7608695652173914
Valdecoxib metabolite M9,Valdecoxib metabolite M3,Cc1onc(-c2cccc(O)c2)c1-c1ccc(S(N)(=O)=O)cc1,NS(=O)(=O)c1ccc(-c2c(-c3cccc(O)c3)noc2CO)cc1,DB00580,DrugBank,train,0.7142857142857143
4-Hydroxyvoriconazole,4-Hydroxyvoriconazole 4-O-glucuronide,OCC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,O=C(O)C1OC(OCC(c2ncncc2F)C(O)(Cn2cncn2)c2ccc(F)cc2F)C(O)C(O)C1O,DB00582,DrugBank,train,0.6388888888888888
Voriconazole N-Oxide,"UK-51,060",CC(c1nc[n+]([O-])cc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F,O=C(Cn1cncn1)c1ccc(F)cc1F,DB00582,DrugBank,train,0.3968253968253968
3'-Hydroxydiclofenac,"3',4'-hydroxy diclofenac",O=C(O)Cc1ccccc1Nc1c(Cl)ccc(O)c1Cl,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)c(O)c1Cl,DB00586,DrugBank,train,0.7073170731707317
4'-Hydroxydiclofenac,4'-hydroxy-3'-glutathione conjugated diclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,NC(CCC(=O)NC(CSc1c(O)cc(Cl)c(Nc2ccccc2CC(=O)O)c1Cl)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.417910447761194
4'-Hydroxydiclofenac,4'-hydroxy-2'-glutathione conjugated monoclofenac,O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,NC(CCC(=O)NC(CSc1cc(O)cc(Cl)c1Nc1ccccc1CC(=O)O)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.5
5-hydroxy diclofenac,"5,N-dihydroxy diclofenac",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1N(O)c1c(Cl)cccc1Cl,DB00586,DrugBank,train,0.5348837209302325
5-hydroxy diclofenac,"4',5-Dihydroxydiclofenac",O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cc(O)cc1Cl,DB00586,Both,train,0.8
5-hydroxy diclofenac,5-hydroxy-4-glutathione conjugated diclofenac,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,NC(CCC(=O)NC(CSc1cc(Nc2c(Cl)cccc2Cl)c(CC(=O)O)cc1O)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.4090909090909091
5-hydroxy diclofenac,5-hydroxy-6-glutathione conjugated diclofenac,O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl,NC(CCC(=O)NC(CSc1c(O)ccc(Nc2c(Cl)cccc2Cl)c1CC(=O)O)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.391304347826087
diclofenac o-imine methine,"2-(2,6-dichlorophenylamino)-benzyl-S-thioether glutathione",C=C1C=CC=CC1=Nc1c(Cl)cccc1Cl,NC(CCC(=O)NC(CSCC1C=CC=CC1=Nc1c(Cl)cccc1Cl)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.2328767123287671
"diclofenac 2',3'-oxide",2'-hydroxy-3'-glutathione conjugated diclofenac,O=C(O)Cc1ccccc1NC1=C(Cl)C=CC2OC12Cl,NC(CCC(=O)NC(CSC1C=CC(Cl)=C(Nc2ccccc2CC(=O)O)C1(O)Cl)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.42105263157894735
"diclofenac 2',3'-oxide",,O=C(O)Cc1ccccc1NC1=C(Cl)C=CC2OC12Cl,NC(CCC(=O)NC(CSC1C(Nc2ccccc2CC(=O)O)=C(Cl)C=CC1O)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.34615384615384615
Diclofenac radical,2'-(glutathion-S-yl)-deschloro-diclofenac,O=C(O)Cc1ccccc1[N]c1c(Cl)cccc1Cl,NC(CCC(=O)NC(CSc1cccc(Cl)c1Nc1ccccc1CC(=O)O)C(=O)NCC(=O)O)C(=O)O,DB00586,DrugBank,train,0.2753623188405797
Labetalol Hydroxylated Metabolite (IV),Labetalol Phenolic Glucuronide Metabolite (V),CC(CCc1ccc(O)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1,CC(CCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(C(N)=O)c1,DB00598,DrugBank,train,0.6268656716417911
Labetalol 3-hydroxylated Metabolite (VI),Labetalol C1' Glucuronidated Metabolite (VII),CC(CCc1ccccc1)NCC(O)c1cc(O)c(O)c(C(N)=O)c1,CC(CCc1ccccc1)NCC(OC1OC(C(=O)O)C(O)C(O)C1O)c1cc(O)c(O)c(C(N)=O)c1,DB00598,DrugBank,train,0.6029411764705882
Labetalol 3-hydroxylated Metabolite (VI),Labetalol C3 Glucuronidated Metabolite (VIII),CC(CCc1ccccc1)NCC(O)c1cc(O)c(O)c(C(N)=O)c1,CC(CCc1ccccc1)NCC(O)c1cc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c(C(N)=O)c1,DB00598,DrugBank,train,0.6176470588235294
Labetalol 3-hydroxylated Metabolite (VI),Labetalol Theoretical Metabolite (IX),CC(CCc1ccccc1)NCC(O)c1cc(O)c(O)c(C(N)=O)c1,CC(CCc1ccccc1)n1ccc2cc(O)c(O)c(C(N)=O)c21,DB00598,DrugBank,train,0.4444444444444444
1β-hydroxymedroxyprogesterone acetate (M-3),"1,2-dehydromedroxyprogesterone acetate (M-5)",CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)CC(O)C4(C)C3CCC21C,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3CCC21C,DB00603,DrugBank,train,0.65
"(R)-chloroquine, N-desethyl",N-bidesethylchloroquine,CCNCCCC(C)Nc1ccnc2cc(Cl)ccc12,CC(CCCN)Nc1ccnc2cc(Cl)ccc12,DB00608,Both,train,0.7446808510638298
Dihydrotestosterone,5-alpha androstanedione,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,DB01420,DrugBank,train,0.6511627906976745
Dihydrotestosterone,5-alpha-Dihydrotestosterone glucuronide,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC(=O)CC1CCC1C2CCC2(C)C(OC3OC(C(=O)O)C(O)C(O)C3O)CCC12,DB01420,DrugBank,train,0.5517241379310345
Dihydrotestosterone,5a-Dihydrotestosterone sulfate,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC(=O)CC1CCC1C2CCC2(C)C(OS(=O)(=O)O)CCC12,DB01420,DrugBank,train,0.6458333333333334
Dihydrotestosterone,5-alpha androstanediol,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2O,DB01420,DrugBank,train,0.5952380952380952
5-alpha androstanedione,5-alpha androsterone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,DB00624,DrugBank,train,0.6363636363636364
5-alpha androstanedione,Dihydrotestosterone,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,DB00624,DrugBank,train,0.6511627906976745
20β-dihydro-prednisone (M-IV),"17α,20ξ,21-trihydroxy-5ξ-pregn-1-en-3,11-dione(M-XVIII)",CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,CC12C=CC(=O)CC1CCC1C2C(=O)CC2(C)C1CCC2(O)C(O)CO,DB00860,DrugBank,train,0.6129032258064516
6αhydroxy-prednisolone (M-VII),"6α,11β,17α,20β,21-pentahydroxypregnan-1,4-diene-3-one (M-X)",CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(O)CO,DB15566,DrugBank,train,0.6949152542372882
6βhydroxy-prednisolone(M-VI),"6β,11β,17α,21-tetrahydroxy-5ξ-pregn-1-en-3,20-dione (M-XIV)",CC12C=CC(=O)C=C1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,CC12C=CC(=O)CC1C(O)CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,DB15566,DrugBank,train,0.6229508196721312
Mitotane β-hydroxylated metabolite,Mitotane acyl chloride metabolite,OC(Cl)(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl,O=C(Cl)C(c1ccc(Cl)cc1)c1ccccc1Cl,DB00648,DrugBank,train,0.5135135135135135
Sumatriptan Metabolite GR49336,Sumatriptan Metabolite Ester Glucuronide of GR49336,CNS(=O)(=O)Cc1ccc2[nH]cc(CC(=O)O)c2c1,CNS(=O)(=O)Cc1ccc2[nH]cc(CC(=O)OC3OC(C(=O)O)C(O)C(O)C3O)c2c1,DB00669,DrugBank,train,0.6206896551724138
4-Chlorobenzenesulfonylurea,4-Chlorobenzenesulfonamide,NC(=O)NS(=O)(=O)c1ccc(Cl)cc1,NS(=O)(=O)c1ccc(Cl)cc1,DB00672,DrugBank,train,0.5
Galantaminone,O-desmethyl-galantaminone,COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2,CN1CCC23C=CC(=O)CC2Oc2c(O)ccc(c23)C1,DB00674,DrugBank,train,0.75
Galantaminone,Epigalantamine,COc1ccc2c3c1OC1CC(=O)C=CC31CCN(C)C2,COc1ccc2c3c1OC1CC(O)C=CC31CCN(C)C2,DB00674,DrugBank,train,0.6666666666666666
O-desmethyl-galantamine,O-desmethyl-galantamine glucuronide,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,CN1CCC23C=CC(O)CC2Oc2c(OC4C(O)C(O)C(O)C(O)C4C(=O)O)ccc(c23)C1,DB00674,DrugBank,train,0.6349206349206349
O-desmethyl-galantamine,Sulfate conjugate of O-desmethyl-galantamine,CN1CCC23C=CC(O)CC2Oc2c(O)ccc(c23)C1,CN1CCC23C=CC(O)CC2Oc2c(OS(=O)(=O)O)ccc(c23)C1,DB00674,Both,train,0.7017543859649122
N-Desmethyltamoxifen,N-desmethyltamoxifen Sulfate,CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1,CCC(=C(c1ccccc1)c1ccc(OCCN(C)S(=O)(=O)O)cc1)c1ccccc1,DB00675,DrugBank,train,0.5957446808510638
N-Desmethyltamoxifen,Endoxifen (4-hydroxy-N-desmethyltamoxifen),CCC(=C(c1ccccc1)c1ccc(OCCNC)cc1)c1ccccc1,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1,DB00675,Both,train,0.8947368421052632
α-hydroxytamoxifen,α-hydroxytamoxifen Glucuronide,CC(O)C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC(OC1OC(C(=O)O)C(O)C(O)C1O)C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,DB00675,DrugBank,train,0.5689655172413793
α-hydroxytamoxifen,α-tamoxifen Sulfate,CC(O)C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,CC(OS(=O)(=O)O)C(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,DB00675,DrugBank,train,0.6875
