parent_id,parent_name,child_id,child_name,enzymes,origin,parent_smiles,child_smiles,source,tanimoto,set,TB_Cluster
DB01184,Domperidone,DBMET00364,"5-Chloro-1,3-dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-one",Cytochrome P450 3A4,DB01184,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,Oc1nc2cc(Cl)ccc2n1C1CCNCC1,DrugBank,0.2835820895522388,train,14
DB01224,Quetiapine,DBMET02793,N-desalkylquetiapine,Cytochrome P450 3A4,DB01224,OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,c1ccc2c(c1)N=C(N1CCNCC1)c1ccccc1S2,DrugBank,0.56,train,14
DB04168,Bropirimine,DBMET01622,p-hydroxybropirimine,Cytochrome P450 1A2,DB04168,Nc1nc(=O)c(Br)c(-c2ccccc2)[nH]1,N=c1nc(O)c(Br)c(-c2ccc(O)cc2)[nH]1,DrugBank,0.3181818181818182,train,14
DB04841,Flunarizine,DBMET01197,Flunarizine metabolite M1,"Cytochrome P450 2C9, Cytochrome P450 2A6, Cytochrome P450 1A1, Cytochrome P450 1A2",DB04841,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Fc1ccc(C(c2ccc(F)cc2)N2CCNCC2)cc1,Both,0.4523809523809524,train,14
DB04841,Flunarizine,DBMET01198,Flunarizine metabolite M2,Cytochrome P450 2D6,DB04841,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,Oc1ccc(C=CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1,Both,0.7674418604651163,train,14
DB06148,Mianserin,DBMET01732,"(R)-mianserin, N-Desmethyl","Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 3A4, Cytochrome P450 2B6",DB06148,CN1CCN2c3ccccc3Cc3ccccc3C2C1,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,Both,0.5609756097560976,train,14
DB07919,Harmine,DBMET01679,6-OH-harmaline,Cytochrome P450 2D6,DB07919,COc1ccc2c(c1)[nH]c1c(C)nccc12,Cc1nccc2c1[nH]c1cc(O)ccc12,Both,0.6410256410256411,train,14
DB09048,Netupitant,DBMET01379,Desmethyl Netupitant,Cytochrome P450 3A43,DB09048,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CCNCC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,DrugBank,0.8225806451612904,train,14
DB09068,Vortioxetine,DBMET01388,M8,"Cytochrome P450 2D6, Cytochrome P450 2C9",DB09068,Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1,Cc1ccc(Sc2cc(O)ccc2N2CCNCC2)c(C)c1,DrugBank,0.7045454545454546,train,14
DB09073,Palbociclib,DBMET02363,Palbociclib M1,Cytochrome P450 3A4,DB09073,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCC(O)C2)c1=O,DrugBank,0.8405797101449275,train,14
DB09073,Palbociclib,DBMET02378,Palbociclib M10,Cytochrome P450 3A4,DB09073,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,Cc1c(C(=O)O)c(=O)n(C2CCCC2)c2nc(Nc3ccc(N4CCNCC4)cn3)ncc12,DrugBank,0.90625,train,14
DB09074,Olaparib,DBMET03439,Olaparib M1 metabolite,,DB09074,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCNCC1,DrugBank,0.7627118644067796,train,14
DB09185,Viloxazine,DBMET03493,5-Hydroxyviloxazine,Cytochrome P450 2D6,DB09185,CCOc1ccccc1OCC1CNCCO1,CCOc1ccc(O)cc1OCC1CNCCO1,DrugBank,0.7272727272727273,train,14
DB11730,Ribociclib,DBMET03788,LEQ-803,Cytochrome P450 3A4,DB11730,CN(C)C(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,CNC(=O)c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1,DrugBank,0.803030303030303,train,14
DB11742,Ebastine,DBMET01652,4-(4-tert-butylphenyl)-4-oxobutanal,Cytochrome P450 3A4,DB11742,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,c1ccc(C(OC2CCNCC2)c2ccccc2)cc1,Both,0.3703703703703703,train,14
DB11793,Niraparib,DBMET03567,Niraparib M1 metabolite,Human Carboxylesterases,DB11793,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,O=C(O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,DrugBank,0.8269230769230769,train,14
DB13853,Anethole trithione,DBMET02057,4-Hydroxy-anethorithion (ATX),,DB13853,COc1ccc(-c2cc(=S)ss2)cc1,Oc1ccc(-c2cc(=S)ss2)cc1,DrugBank,0.5806451612903226,train,14
DB13876,Brofaromine,DBMET01620,O-desmethyl-brofaromine,Cytochrome P450 2D6,DB13876,COc1cc(Br)c2oc(C3CCNCC3)cc2c1,Oc1cc(Br)c2oc(C3CCNCC3)cc2c1,Both,0.6666666666666666,train,14
DB13941,Piperaquine,DBMET01944,Byproduct (piperaquine),,DB13941,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1,Clc1ccc2c(N3CCNCC3)ccnc2c1,DrugBank,0.6904761904761905,train,14
DBMET02254,CVT-3388,DBMET02255,CVT-3389,,DB00243,COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)ccc(O)c2C)CC1,Cc1ccc(O)c(C)c1NC(=O)CN1CCNCC1,DrugBank,0.5333333333333333,train,14
DBMET02989,"3-(piperazine-1-yl)-1,2-benzisothiazole",DBMET02990,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfoxide",,DB00246,c1ccc2c(N3CCNCC3)nsc2c1,[O-][s+]1nc(N2CCNCC2)c2ccccc21,DrugBank,0.4761904761904761,train,14
DBMET00197,Norfluoxetine,DBMET00198,4-Trifluoromethylphenol,"Cytochrome P450 2C19, Cytochrome P450 3A4",DB00472,NCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,Oc1ccc(C(F)(F)F)cc1,DrugBank,0.2894736842105263,train,14
DBMET02990,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfoxide",DBMET02991,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfone",,DB00246,[O-][s+]1nc(N2CCNCC2)c2ccccc21,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,DrugBank,0.3333333333333333,train,14
DBMET02821,3-methyl-s-triazolophthalazine,DBMET02822,9-hydroxy-methyltriazolophthalazine,,DB01275,Cc1nnc2c3ccccc3cnn12,Cc1nnc2c3ccc(O)cc3cnn12,DrugBank,0.6216216216216216,train,14
DBMET02991,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfone",DBMET02992,"3-(piperazine-1-yl)-1,2-benzisothiazole sulfone lactam",,DB00246,O=S1(=O)N=C(N2CCNCC2)c2ccccc21,O=C1CN(C2=NS(=O)(=O)c3ccccc32)CCN1,DrugBank,0.6829268292682927,train,14
,1-(4-methoxyphenyl)piperazine,,1-(4-hydroxyphenyl)piperazine,CYP2D6,1-(4-methoxyphenyl)piperazine,COc1ccc(N2CCNCC2)cc1,Oc1ccc(N2CCNCC2)cc1,MetXBioDB,0.5666666666666667,train,14
,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",,pOH-MPTP,CYP2D6,"1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine",CN1CC=C(c2ccccc2)CC1,CN1CC=C(c2ccc(O)cc2)CC1,MetXBioDB,0.6666666666666666,train,14
,4_demethyl_olanzapine,,,CYP2D6,4_demethyl_olanzapine,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1,Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1O,MetXBioDB,0.6981132075471698,train,14
,4-nitroanisole,,P-Nitrophenol,CYP1A2;CYP2A6;CYP2C9;CYP2C19;CYP2D6;CYP2E1;CYP3A4,4-nitroanisole,COc1ccc([N+](=O)[O-])cc1,O=[N+]([O-])c1ccc(O)cc1,MetXBioDB,0.5,train,14
,aripiprazole,,"2,3‐dichlorophenylpiperazine",CYP3A4,aripiprazole,OC1=Nc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2CC1,Clc1cccc(N2CCNCC2)c1Cl,MetXBioDB,0.3389830508474576,train,14
,astemizole,,6-desmethylastermizole,CYP2D6,astemizole,COc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,Oc1ccc(CCN2CCC(N=c3[nH]c4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,MetXBioDB,0.7758620689655172,train,14
,bropirimine,,p-hydroxybropirimine,CYP1A2,bropirimine,N=c1nc(O)c(Br)c(-c2ccccc2)[nH]1,N=c1[nH]c(-c2ccc(O)cc2)c(Br)c(=O)[nH]1,MetXBioDB,0.3809523809523809,train,14
,Mequitazine,,,CYP2D6,Mequitazine,c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,Oc1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,MetXBioDB,0.7692307692307693,train,14
,N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,,,CYP2C8;CYP2C19,N-(1-Phenyl-1H-pyrazole-5-yl)-p-toluenesulfonamide,Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1,Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccc(O)cc2)cc1,MetXBioDB,0.7619047619047619,train,14
,terfenadine,,azacyclonol,CYP3A4,terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,MetXBioDB,0.3877551020408163,train,14
,domperidone,,,CYP3A4,domperidone,Oc1nc2ccccc2n1CCCN1CCC(n2c(O)nc3cc(Cl)ccc32)CC1,Oc1nc2cc(Cl)ccc2n1C1CCNCC1,MetXBioDB,0.5454545454545454,train,14
,pimozide,,"1,3- dihydro-1-(4-piperidinyl)-2H-benzimidazol-2-one (DHPBI)",CYP1A2;CYP3A4,pimozide,Oc1nc2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,Oc1nc2ccccc2n1C1CCNCC1,MetXBioDB,0.5,train,14
,reduced_dolasetron,,6-Hydroxydolasetron,CYP2D6 (major); CYP3A4; CYP2C9,reduced_dolasetron,O=C(OC1CC2CC3CC(C1)N2CC3O)c1c[nH]c2ccccc12,O=C(OC1CC2CC3CC(C1)N2CC3O)c1c[nH]c2cc(O)ccc12,MetXBioDB,0.7450980392156863,train,14
,reduced_dolasetron,,5-Hydroxydolasetron,CYP2D6; CYP2C9,reduced_dolasetron,O=C(OC1CC2CC3CC(C1)N2CC3O)c1c[nH]c2ccccc12,O=C(OC1CC2CC3CC(C1)N2CC3O)c1c[nH]c2ccc(O)cc12,MetXBioDB,0.7450980392156863,train,14
,sertindole,,,CYP2D6,sertindole,OC1=NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1,Fc1ccc(-n2cc(C3CCNCC3)c3cc(Cl)ccc32)cc1,MetXBioDB,0.5737704918032787,train,14
,zinc4556587,,12-hydroxyibogamine,CYP2C19;CYP2D6;CYP3A4,zinc4556587,CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13,CCC1CC2CC3c4[nH]c5ccc(O)cc5c4CCN(C2)C13,MetXBioDB,0.7454545454545455,train,14
,ziprasidone,,,CYP3A4,ziprasidone,OC1=Nc2cc(Cl)c(CCN3CCN(c4nsc5ccccc45)CC3)cc2C1,c1ccc2c(N3CCNCC3)nsc2c1,MetXBioDB,0.4310344827586206,train,14
,bromperidol,,,CYP3A4,bromperidol,O=C(CCCN1CCC(O)(c2ccc(Br)cc2)CC1)c1ccc(F)cc1,OC1(c2ccc(Br)cc2)CCNCC1,MetXBioDB,0.3958333333333333,train,14
,"(R)-mianserin, 8-hydroxy",,"(R)-mianserin, 8-OH-N-desmethyl",CYP2D6; CYP1A2; CYP3A4,(R)-mianserin,CN1CCN2c3cc(O)ccc3Cc3ccccc3C2C1,Oc1ccc2c(c1)N1CCNCC1c1ccccc1C2,MetXBioDB,0.625,train,14
,N-demethylencainide,,"N,O-didemethylencainide",CYP2D6,Encainide,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2)cc1,O=C(Nc1ccccc1CCC1CCCCN1)c1ccc(O)cc1,MetXBioDB,0.7647058823529411,train,14
,O-demethylencainide,,"N,O-didemethylencainide",CYP2D6,Encainide,CN1CCCCC1CCc1ccccc1NC(=O)c1ccc(O)cc1,O=C(Nc1ccccc1CCC1CCCCN1)c1ccc(O)cc1,MetXBioDB,0.6481481481481481,train,14
,N-Desmethylmianserin,,"(R)-mianserin, 8-OH-N-desmethyl",CYP2D6; CYP1A2; CYP3A4,N-Desmethylmianserin,c1ccc2c(c1)Cc1ccccc1N1CCNCC21,Oc1ccc2c(c1)N1CCNCC1c1ccccc1C2,MetXBioDB,0.7317073170731707,train,14
,Perospirone,,,CYP1A1;CYP2C8;CYP3A4,Perospirone,O=C1C2CCCCC2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,c1ccc2c(N3CCNCC3)nsc2c1,MetXBioDB,0.4528301886792453,train,14
DB01238,Aripiprazole,DBMET01613,"2,3-dichlorophenylpiperazine",Cytochrome P450 3A4,DB01238,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,Clc1cccc(N2CCNCC2)c1Cl,DrugBank,0.3559322033898305,val,14
DB09223,Blonanserin,DBMET01892,M5 (Blonanserin),Cytochrome P450 3A4,DB09223,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,Fc1ccc(-c2cc(N3CCNCC3)nc3c2CCCCCC3)cc1,DrugBank,0.7142857142857143,val,14
,reduced_haloperidol,,CPHP,CYP3A4,reduced_haloperidol,OC(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,OC1(c2ccc(Cl)cc2)CCNCC1,MetXBioDB,0.4042553191489361,val,14
,tozasertib,,,CYP2C8;CYP3A4,tozasertib,Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1,Cc1cc(=Nc2cc(N3CCNCC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1,MetXBioDB,0.8461538461538461,val,14
,Paroxetine,,,CYP2D6,Paroxetine,Fc1ccc(C2CCNCC2COc2ccc3c(c2)OCO3)cc1,Oc1ccc(OCC2CNCCC2c2ccc(F)cc2)cc1O,MetXBioDB,0.6666666666666666,val,14
,S-Mephenytoin,,4Ã¢â‚¬Â²-Hydroxymephenytoin,CYP2D6;  CYP2C19;  CYP1A2;  CYP2C18;  CYP3A4,S-Mephenytoin,CCC1(c2ccccc2)N=C(O)N(C)C1=O,CCC1(c2ccc(O)cc2)N=C(O)N(C)C1=O,MetXBioDB,0.7714285714285715,val,14
DB00242,Cladribine,DBMET03774,Cladribine 5'-monophosphate,"Deoxycytidine kinase, Deoxyguanosine kinase, mitochondrial",DB00242,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(CO)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,DrugBank,0.7222222222222222,train,42
DB00300,Tenofovir disoproxil,DBMET01176,Tenofovir Monophosphate,"Adenylate kinase 2, mitochondrial, Adenylate kinase 4, mitochondrial",DB00300,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,DrugBank,0.6333333333333333,train,42
DB00352,Tioguanine,DBMET01152,Thioguanosine monophosphate,Hypoxanthine-guanine phosphoribosyltransferase,DB00352,Nc1nc(=S)c2[nH]cnc2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,DrugBank,0.2419354838709677,train,42
DB00441,Gemcitabine,DBMET01145,Gemcitabine Monophosphate,"Deoxycytidine kinase, Thymidine kinase 2, mitochondrial",DB00441,Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)n1,DrugBank,0.72,train,42
DB00631,Clofarabine,DBMET00419,clofarabind-5'-monophosphate,Deoxycytidine kinase,DB00631,Nc1nc(Cl)nc2c1ncn2C1OC(CO)C(O)C1F,Nc1nc(Cl)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1F,DrugBank,0.7192982456140351,train,42
DB00709,Lamivudine,DBMET00898,Lamivudine-monophosphate,,DB00709,Nc1ccn(C2CSC(CO)O2)c(=O)n1,Nc1ccn(C2CSC(COP(=O)(O)O)O2)c(=O)n1,DrugBank,0.7,train,42
DB00709,Lamivudine,DBMET00899,Lamivudine-triphosphate,,DB00709,Nc1ccn(C2CSC(CO)O2)c(=O)n1,Nc1ccn(C2CSC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)n1,DrugBank,0.625,train,42
DB01101,Capecitabine,DBMET03580,5’-Deoxy-5-fluorocytidine (5'-DFCR),Liver carboxylesterase 1,DB01101,CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,CC1OC(n2cc(F)c(N)nc2=O)C(O)C1O,DrugBank,0.5517241379310345,train,42
DB06234,Maribavir,DBMET03427,VP 44469,"Cytochrome P450 3A4, Cytochrome P450 1A2",DB06234,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O,Nc1nc2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O,DrugBank,0.6538461538461539,train,42
DB09299,Tenofovir alafenamide,DBMET03569,Tenofovir alanine,"Lysosomal protective protein, Liver carboxylesterase 1",DB09299,CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc21)Oc1ccccc1,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(NC(C)C(=O)O)Oc1ccccc1,DrugBank,0.873015873015873,train,42
DB14126,Tenofovir,DBMET01176,Tenofovir Monophosphate,"Adenylate kinase isoenzyme 1, Adenylate kinase 2, mitochondrial",DB14126,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,DrugBank,0.7959183673469388,train,42
DB14761,Remdesivir,DBMET03214,Remdesivir carboxylate,,DB14761,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,CC(NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1)C(=O)O,DrugBank,0.8395061728395061,train,42
DB14761,Remdesivir,DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),,DB14761,CCC(CC)COC(=O)C(C)NP(=O)(OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)Oc1ccccc1,CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,DrugBank,0.6627906976744186,train,42
DBMET03774,Cladribine 5'-monophosphate,DBMET03775,Cladribine diphosphate,,DB00242,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,DrugBank,0.8571428571428571,train,42
DBMET01176,Tenofovir Monophosphate,DBMET01177,Tenofovir Diphosphate,"Nucleoside diphosphokinase, Creatine Kinases",DB00300,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)O,CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DrugBank,0.9183673469387756,train,42
DBMET01152,Thioguanosine monophosphate,DBMET01153,Methyl-thioguanosine monophosphate,Thiopurine S-methyltransferase,DB00352,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,CSC1N=C(N)Nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,DrugBank,0.5072463768115942,train,42
DBMET01152,Thioguanosine monophosphate,DBMET01154,Thioguanosine diphosphate,,DB00352,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,DrugBank,0.8596491228070176,train,42
DBMET01145,Gemcitabine Monophosphate,DBMET00694,"2′,2′-difluorodeoxyuridine monophosphate",Deoxycytidylate deaminase,DB00441,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)n1,O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)[nH]1,DrugBank,0.6545454545454545,train,42
DBMET01145,Gemcitabine Monophosphate,DBMET00858,Gemcitabine diphosphate,UMP-CMP kinase,DB00441,Nc1ccn(C2OC(COP(=O)(O)O)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2(F)F)c(=O)n1,DrugBank,0.8461538461538461,train,42
DBMET03580,5’-Deoxy-5-fluorocytidine (5'-DFCR),DBMET00656,5’-Deoxy-5-fluorouridine (5'DFUR),Cytidine deaminase,DB01101,CC1OC(n2cc(F)c(N)nc2=O)C(O)C1O,CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O,DrugBank,0.5652173913043478,train,42
DBMET00449,5-fluorouracil,DBMET03586,5-fluorouridine monophosphate (5-FUMP),"Uridine 5'-monophosphate synthase, Amidophosphoribosyltransferase",DB00322,O=c1[nH]cc(F)c(=O)[nH]1,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,DrugBank,0.2156862745098039,train,42
DBMET00449,5-fluorouracil,DBMET03591,5-fluouridine (5-FUR),"Uridine phosphorylase 1, Uridine phosphorylase 2",DB00322,O=c1[nH]cc(F)c(=O)[nH]1,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,DrugBank,0.25,train,42
DBMET00449,5-fluorouracil,DBMET02000,5-fluorouridine-triphosphate,,DB00322,O=c1[nH]cc(F)c(=O)[nH]1,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DrugBank,0.2142857142857142,train,42
DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),DBMET03036,Remdesivir Nucleoside Monophosphate,,DB14761,CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,N#CC1(c2ccc3c(N)ncnn23)OC(COP(=O)(O)O)C(O)C1O,DrugBank,0.7352941176470589,train,42
DBMET03775,Cladribine diphosphate,DBMET00677,Cladribine triphosphate,,DB00242,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,Nc1nc(Cl)nc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,DrugBank,0.9818181818181818,train,42
DBMET01154,Thioguanosine diphosphate,DBMET01155,Thioguanosine triphosphate,,DB00352,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,DrugBank,0.9649122807017544,train,42
DBMET01154,Thioguanosine diphosphate,DBMET01156,Thiodeoxyguanosine diphosphate,,DB00352,Nc1nc(=S)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3O)c2[nH]1,Nc1nc(=S)c2ncn(C3CC(O)C(COP(=O)(O)OP(=O)(O)O)O3)c2[nH]1,DrugBank,0.7619047619047619,train,42
DBMET00858,Gemcitabine diphosphate,DBMET00859,Gemcitabine triphosphate,Nucleoside diphosphate kinase A,DB00441,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2(F)F)c(=O)n1,Nc1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2(F)F)c(=O)n1,DrugBank,0.9615384615384616,train,42
DBMET01174,Adefovir monophosphate,DBMET01175,Adefovir Diphosphate,"Nucleoside diphosphate kinase A, Nucleoside diphosphate kinase B",DB00718,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)O,Nc1ncnc2c1ncn2CCOCP(=O)(O)OP(=O)(O)OP(=O)(O)O,DrugBank,0.9130434782608696,train,42
DBMET01010,6-Thiosine 5'-monophosphate,DBMET02965,6-methylthiosine 5'-monophosphate,Thiopurine S-methyltransferase,DB00993,O=P(O)(O)OCC1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,CSc1nc(O)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,DrugBank,0.7321428571428571,train,42
DBMET01010,6-Thiosine 5'-monophosphate,DBMET00771,6-thioxanthylic acid,"Inosine-5'-monophosphate dehydrogenase 1, Inosine-5'-monophosphate dehydrogenase 2",DB00993,O=P(O)(O)OCC1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,O=P(O)(O)C(O)C1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,DrugBank,0.6491228070175439,train,42
DBMET03586,5-fluorouridine monophosphate (5-FUMP),DBMET03589,5-fluorouridine diphosphate (5-FUDP),UMP-CMP kinase,DB00322,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)cc1F,DrugBank,0.8367346938775511,train,42
DBMET03591,5-fluouridine (5-FUR),DBMET03586,5-fluorouridine monophosphate (5-FUMP),"Uridine-cytidine kinase-like 1, Uridine-cytidine kinase 2",DB00322,O=c1[nH]c(=O)n(C2OC(CO)C(O)C2O)cc1F,O=c1[nH]c(=O)n(C2OC(COP(=O)(O)O)C(O)C2O)cc1F,DrugBank,0.6808510638297872,train,42
DBMET03215,Remdesivir cyclic anhydride,DBMET03035,Remdesivir Alanine Metabolite (Ala-Met; GS-704277),,DB14761,CC1NP(=O)(OCC2OC(C#N)(c3ccc4c(N)ncnn34)C(O)C2O)OC1=O,CC(NP(=O)(O)OCC1OC(C#N)(c2ccc3c(N)ncnn23)C(O)C1O)C(=O)O,DrugBank,0.5609756097560976,train,42
