parent_smiles,child_smiles,set,tanimoto
[H]NC(=O)CC(N)C(=O)O,[H]NC(=O)CCC(N)C(=O)O,train,0.5652173913043478
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC(=O)CCl)C(=O)NCC(=O)O)C(=O)O,train,0.6521739130434783
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC1C=CC(Br)=CC1O)C(=O)NCC(=O)O)C(=O)O,train,0.5084745762711864
OC1CCC2C(CC=C3C4CCCC4CCC32)C1,OC1CCC2C(=CC=C3C4CCCC4CCC32)C1,train,0.4883720930232558
NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1N,NC(=O)c1ncn(C2OC(COP(=O)(O)O)C(O)C2O)c1NC=O,train,0.7090909090909091
CCCCCCCCCCCCC(O)C(C)CO,CCCCCCCCCCCCC(O)C(C)COC1OC(CO)C(O)C(O)C1O,train,0.4418604651162791
O=C1CCC2C(CCC3C4CCCC4CCC23)C1,O=C1CCC2CCCC2C1CCc1cccc(O)c1,train,0.2745098039215686
CN1CCC23c4c5ccc(OC6OC(C(=O)O)C(O)C(O)C6O)c4OC2C(O)C=CC3C1C5,CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5,train,0.6212121212121212
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC=O)C(=O)NCC(=O)O)C(=O)O,train,0.6818181818181818
COS(=O)OC,COS(=O)(=O)OC,train,0.25
NC(=O)CCCCC(S)CCS,CC(=O)SC(CCS)CCCCC(N)=O,train,0.5294117647058824
O=C(CO)C(O)C(O)C(O)CO,OCC(O)C(O)C(O)C(O)CO,train,0.5
CCCCCC=CCC(O)C=CC=CC(=O)O,CCCCCC=CCC(O)CCC=CC(=O)O,train,0.5853658536585366
CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O,CCCCCC=CCC=CC=CC=CC(SCC(N=C(O)CCC(N)C(=O)O)C(=O)O)C(O)CCCC(=O)O,train,0.8529411764705882
Nc1c(O)cccc1C(=O)CC(N)C(=O)O,Nc1c(O)cccc1C(=O)CC(=O)C(=O)O,train,0.5833333333333334
[H]N=c1nc(O)c2c([nH]1)NCC1CN(c3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)CN21,[H]N=c1nc(O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2,train,0.5844155844155844
CC(=O)NC1C(O)OC(CO)C(O)C1O,COC1C(CO)OC(C)C(NC(C)=O)C1O,train,0.5121951219512195
Cn1cncc1CC(NC(=O)CCN)C(=O)O,NCCC(=O)O,train,0.238095238095238
CC(=O)C(C)(C)C(C)=O,CC(=O)O,train,0.3846153846153846
Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)O)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,train,0.8490566037735849
Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)CO)CN2,Nc1nc2c(c(=O)[nH]1)N=C(C(O)C(O)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)CN2,train,0.6363636363636364
[H]N=C(N)NCCCC(N)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)NCC(=O)NCC(=O)O,train,0.5945945945945946
CC(=O)NC(CCCN)C(=O)O,CC(=O)O,train,0.2307692307692307
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC(Cl)=CCl)C(=O)NCC(=O)O)C(=O)O,train,0.6122448979591837
O=c1nc(O)ccn1C1OC(COP(=O)(O)OP(=O)(O)OC2OC(CO)C(O)C(O)C2O)C(O)C1O,O=P(O)(O)OC1OC(CO)C(O)C(O)C1O,train,0.4137931034482758
[H]NC(=O)c1ccc[n+](C)c1,[H]NC(=O)c1cn(C)ccc1=O,train,0.2564102564102564
O=C(O)C(O)Cc1ccccc1,O=C(O)C(=O)Cc1ccccc1,train,0.4285714285714285
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(O)C1OP(=O)(O)O,O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,train,0.9411764705882352
C=C(C)CCOP(=O)(O)OP(=O)(O)O,O=P(O)(O)OP(=O)(O)O,train,0.3461538461538461
Cc1c2c(c(C)c3ccccc13)C1OC1c1ccccc1-2,Cc1c2c(c(C)c3ccccc13)C(O)C(O)c1ccccc1-2,train,0.6
[H]N=C(N)NCCCC(N)C(=O)NC(CCCCN)C(=O)NC(CC(=O)O)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)O,train,0.5348837209302325
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)CCOP(=O)(O)OP(=O)(O)O,COC1C(CO)OC(OC2C(CO)OC(OP(=O)(O)OP(=O)(O)OCCC(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)C(NC(C)=O)C2O)C(NC(C)=O)C1O,train,0.5
NC(CCC(=O)NC(CSC1CCOP(=O)(N(CCCl)CCCl)N1)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,train,0.4411764705882353
N=C(CNC=O)NC1OC(COP(=O)(O)O)C(O)C1O,O=CNCC(=O)NC1OC(COP(=O)(O)O)C(O)C1O,train,0.7906976744186046
[H]N=C(N)NCCCC(NC(=O)C(NC(=O)C(N)C(C)O)C(C)O)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)O,train,0.4666666666666667
Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)O)C(O)C1O,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,train,0.7413793103448276
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)C(O)C2O)c(=O)[nH]1,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,train,0.7611940298507462
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)NCC(=O)O)C(=O)O,train,0.5084745762711864
CC1=C(C)C(=O)C(C)=C(C)C1=O,Cc1c(C)c(O)c(C)c(C)c1O,train,0.2
CSCCC(NC(=O)C(NC(=O)C(N)Cc1ccc(O)cc1)C(C)C)C(=O)O,NC(Cc1ccc(O)cc1)C(=O)O,train,0.4489795918367347
O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,O=P(O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O,train,0.98
NCCCCC=O,NCCCCCN,train,0.4375
CC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O)OC(C)=O,CC(=O)OCC(COP(=O)(O)O)OC(C)=O,train,0.3809523809523809
C[N+](C)(C)CCCC(=O)[O-],C[N+](C)(C)CCCC=O,train,0.3846153846153846
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,train,0.6842105263157895
Oc1ccnc2c(O)cccc12,NCCC(=O)c1cccc(O)c1N,train,0.2105263157894736
O=C1CCC2C(=CCC3C4CCCC4CCC23)C1,O=C1CCC2CCCC2C1CCc1cccc(O)c1,train,0.2542372881355932
CCCCCC=CCC=CC=CC=CC(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)C(O)CCCC(=O)O,CCCCCC=CCC=CC=CC=CC1OC1CCCC(=O)O,train,0.3544303797468354
O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,train,0.6451612903225806
CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2O,train,0.5645161290322581
COC(=O)c1ccccc1O,O=C(O)c1ccccc1O,train,0.52
NC(Cc1cc(I)c(O)c(I)c1)C(=O)O,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,train,0.5714285714285714
Cc1c(C)c(C)c(C2Oc3c(C)c(O)c(C)c(O)c3CC2O)c(C)c1C,Cc1c(C)c(C)c(CC(O)Cc2c(O)c(C)c(O)c(C)c2O)c(C)c1C,train,0.2682926829268293
O=C(O)N1CCC(N2CCCCC2)CC1,CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC,train,0.2531645569620253
NC(Cc1ccc(O)cc1)C(=O)O,[H]NC(=O)CC(N)C(=O)O,train,0.3666666666666666
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)nc1O,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,train,0.5303030303030303
CCCCCC(C=CC=CCC=CCC=CCCCC(=O)O)OO,CCCCCC(O)C=CC=CC=CC=CC1OC1CCCC(=O)O,train,0.3793103448275862
CSCCC(N)C(=O)O,NC(Cc1ccc(O)cc1)C(=O)O,train,0.3235294117647059
NC(Cc1ccc(O)c(I)c1)C(=O)O,NC(Cc1ccc(O)cc1)C(=O)O,train,0.5882352941176471
CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)NC(CS)C(=O)O,CC(C)(COP(=O)(O)O)C(O)C(=O)NCCC(=O)O,train,0.6521739130434783
NCC(=O)NCC(=O)O,NCC(=O)O,train,0.4736842105263157
CC=COCC(O)COP(=O)(O)OCCN,CC=COCC(O)COP(=O)(O)O,train,0.6486486486486487
CC(=O)OCC(COP(=O)(O)CCN)OC(C)=O,NCCP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O,train,0.2205882352941176
Nc1ccn(C2OC(CO)C3OP(=O)(O)OC32)c(=O)n1,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,train,0.5344827586206896
CNC(=O)CCCCC1CCSS1,CNC(=O)CCCCC(S)CCSC(C)=O,train,0.3125
CSC(=O)CC(=O)O,CSC(=O)CC(C)=O,train,0.6
CC(C)CCC(O)C(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CC(C)CCC(O)C(C)(O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC21C,train,0.6612903225806451
[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1,[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1,train,0.9591836734693876
CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CCC4=CC(=O)CCC43C)C1CCC2=O,train,0.5555555555555556
CC(C)CC(N)C(=O)N1CCCC1C(=O)O,O=C(O)C1CCCN1,train,0.2093023255813953
NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O,Nc1c(OC2OC(CO)C(O)C(O)C2O)cccc1C(=O)CC(NC(=O)CNC(=O)C(CS)N=C(O)CCC(N)C(=O)O)C(=O)O,train,0.4210526315789473
CC(O)C(=O)SCC(N=C(O)CCC(N)C(=O)O)C(=O)NCC(=O)O,NC(CCC(O)=NC(CS)C(=O)NCC(=O)O)C(=O)O,train,0.6458333333333334
O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,O=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(=O)[nH]1,train,0.9583333333333334
CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,train,0.6590909090909091
[H]N=C(O)CC(NC(=O)C(N)CC(C)C)C(=O)NC(CC(=O)O)C(=O)O,CC(C)CC(N)C(=O)O,train,0.4444444444444444
CC1CC(O)C(COP(=O)(O)OC2CC(C)OC2COP(=O)(O)OC2CC(C)OC2CO)O1,Nc1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,train,0.3188405797101449
CC(C)=C(C)C(C)C,CC(C)=C(C)C(C)(C)O,train,0.2105263157894736
O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,O=C(O)C1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C(O)C(O)C1O,train,0.6885245901639344
O=CCCC(NC(=O)CCC(=O)O)C(=O)O,O=C(O)CCC(=O)NC(CCC(=O)O)C(=O)O,train,0.7241379310344828
O=C(O)C(O)Cc1ccc(O)cc1,O=C(O)C(=O)Cc1ccc(O)cc1,train,0.4666666666666667
NC(CC(=O)O)C(=O)O,CC(O)=NC(CC(=O)O)C(=O)O,train,0.3703703703703703
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,CCC=CCC=CCC=CCCCCCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,train,0.625
O=c1nc(O)ccn1C1CC(O)C(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O1,[H]N=c1ccn(C2CC(O)C(COP(=O)(O)OP(=O)(O)O)O2)c(O)n1,train,0.6842105263157895
CCCCCCCC(=O)SC,CCCCCC=CC(=O)SC,train,0.4333333333333333
CC1OC(CO)C(OP(=O)(O)OCC2OC(C)C(O)C2OP(=O)(O)OCC2OC(n3ccc(N)nc3=O)C(O)C2O)C1O,CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(CO)OC(C)C3O)OC(C)C2O)C(O)C1O,train,0.6206896551724138
NCCCNCCCC=O,NCCCNCCCC(=O)O,train,0.5
[H]NC(=O)CC(N)C(=O)O,CCC(C)C(N)C(=O)O,train,0.3333333333333333
Cc1c[nH]c(=O)[nH]c1=O,Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,train,0.2444444444444444
NC(Cc1cnc[nH]1)C(=O)O,CSCCC(N)C(=O)O,train,0.3243243243243243
NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CSC1C=Cc2c(cc3ccc4cccc5ccc2c3c45)C1O)C(=O)NCC(=O)O)C(=O)O,train,0.4166666666666667
CC(=O)NCCCNCCCCNCCCN,CC(=O)NCCC=O,train,0.4333333333333333
NC(Cc1c[nH]c2ccccc12)C(=O)O,NC(Cc1ccc(O)cc1)C(=O)O,train,0.4
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1N)OC(C)=O,CC(=O)NC1C(OC2C(O)C(O)C(O)C(O)C2OP(=O)(O)OCC(COC(C)=O)OC(C)=O)OC(CO)C(O)C1O,train,0.7777777777777778
CCC(O)C=CC=CCC=CCC=CCC=CCCCC(=O)O,CCC(O)C=CC=CCC=CCC=CC=CC(CCCC(=O)O)OO,train,0.6666666666666666
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,CC1OC(COP(=O)(O)OC2C(COP(=O)(O)OC3C(COP(=O)(O)O)OC(C)C3O)OC(C)C2O)C(O)C1O,train,0.3043478260869565
CCCC(=O)CC(=O)SC,CSC(=O)CC(=O)O,train,0.5
CCCCCC(C=CC=O)OO,CCCCCC(=O)C=CC=O,train,0.3888888888888889
C=C(CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C)C(C)C,CC(C)C(C)CCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train,0.7857142857142857
[H]NC(=O)CCC(N)C(=O)O,CCC(C)C(N)C(=O)O,train,0.3103448275862069
O=C(O)C(=O)C(O)COP(=O)(O)O,NC(C(=O)O)C(O)COP(=O)(O)O,train,0.5
O=C(O)C(=O)COP(=O)(O)O,NC(COP(=O)(O)O)C(=O)O,train,0.4137931034482758
O=C(O)CCC1NC=NC1=O,O=C(O)C=Cc1c[nH]cn1,train,0.2093023255813953
[H]N=C(O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)C=CC1,[H]N=C(O)c1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(OP(=O)(O)O)C3O)C(O)C2O)c1,train,0.6
CSCCC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)NC(C(=O)O)C(C)C,NC(Cc1c[nH]c2ccccc12)C(=O)O,train,0.5263157894736842
COC1OC(CO)C(O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O,COC1OC(CO)C(OC2OC(C)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(O)C3O)C2OC2OC(C)C(O)C(O)C2O)C1NC(C)=O,train,0.9387755102040816
CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)COP(=O)(O)O,CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,train,0.7058823529411765
O=P(O)(O)OC(CO)CO,O=P(O)(O)OCC(O)CO,train,0.4230769230769231
C=C(C)CCOP(=O)(O)OP(=O)(O)O,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)(O)OP(=O)(O)O,train,0.425
Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1,CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O,train,0.7647058823529411
O=CC(O)COP(=O)(O)O,O=CC(O)C(O)COP(=O)(O)O,train,0.6296296296296297
CC(O)=NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(O)nc3=O)C(O)C2O)OC(CO)C(O)C1O,O=c1nc(O)ccn1C1OC(COP(=O)(O)O)C(O)C1O,train,0.5757575757575758
CCC(C)C(N)C(=O)O,CCC(C)C(N=C(C)O)C(=O)O,train,0.4482758620689655
CCCCCCCCCCCCCCCCCCCCCC(=O)O,O=C(O)CCCCCCCCCCCCCCCCCCCCC(=O)O,train,0.7058823529411765
CC(=O)OCC(COP(=O)(O)OCCN)OC(C)=O,CC(=O)OC(CO)COP(=O)(O)OCCN,train,0.7837837837837838
CCCCCC(O)C=CC1C2CC(OO2)C1CCCCCCC(=O)O,CCCCCC(O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,train,0.5789473684210527
Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,train,0.4925373134328358
CC(O)C(N)C(=O)O,CC(O)=NC(C(=O)O)C(C)O,train,0.3846153846153846
CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(=O)CCC4(C)C3CC(O)C12C,CC(C)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,train,0.7413793103448276
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C)c2cc1C,Cc1cc2c(cc1C)N(C)c1[nH]c(=O)[nH]c(=O)c1N2,train,0.2692307692307692
OCC(O)C(O)C(O)C(O)CO,O=P(O)(O)OC(C(O)CO)C(O)C(O)CO,train,0.4166666666666667
COC1=C(C)C2OC(O)(c3c(C)c(C)c(C)c(C)c3C)C=C(C)C2C(OC)=C1C,COC1=C(C)CC(C(C)=CC(=O)c2c(C)c(C)c(C)c(C)c2C)C(OC)=C1C,train,0.2711864406779661
[H]N=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(O)n1,[H]N=c1ccn(C2OC(COP(=O)(O)OC3(C(=O)O)CC(O)C(N=C(O)CO)C(C(O)C(O)CO)O3)C(O)C2O)c(O)n1,train,0.5375
NC(CCC(=O)NC(CSC1C(Br)=CC=CC1O)C(=O)NCC(=O)O)C(=O)O,NC(CCC(=O)NC(CS)C(=O)NCC(=O)O)C(=O)O,train,0.5084745762711864
CC(O)(CCOP(=O)(O)O)CC(=O)O,CC(O)(CCO)CC(=O)O,train,0.5161290322580645
CCC(NC(C)=O)C(=O)O,CC(=O)O,train,0.2857142857142857
COc1ccc(NC=O)c(C(=O)CCNC(C)=O)c1,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,train,0.4107142857142857
CC12CCC3C(CCC4=CC(=O)CCC43C=O)C1CCC2=O,CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,train,0.3859649122807017
O=P(O)(O)OC1CC(O)C(CO)O1,O=P(O)(O)OCC1OC(O)CC1O,train,0.4594594594594595
[H]NC(=O)CCC(N)C(=O)O,CC(O)C(N)C(=O)O,train,0.2962962962962963
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(O)c1O,COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O,train,0.725
CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1O)OC(C)=O,CC(=O)OCC(COP(=O)(O)OC1C(O)C(O)C(O)C(OP(=O)(O)O)C1O)OC(C)=O,train,0.951219512195122
[H]N=C(N)NCCCC(N)C(=O)O,[H]N=C(N)NCCCC(N)C(=O)NC(C)C(=O)NC(C)C(=O)O,train,0.6388888888888888
Nc1c2ncn3c2nc[n+]1C1OC(COP(=O)([O-])OP(=O)(O)OCC2OC3C(O)C2O)C(O)C1O,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)C(O)C1O,train,0.3292682926829268
CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(O)c1O,COc1cccc(CC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)c1O,train,0.725
CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C,CC(CCC(O)=NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C,train,0.78125
OC1CC2CCCCC2C2CCC3CCCC3C12,O=S(=O)(O)OC1CC2CCCCC2C2CCC3CCCC3C12,train,0.5263157894736842
CC(NC(=O)C(C)NC(=O)CCC(N)C(=O)O)C(=O)O,CC(N)C(=O)NC(C)C(=O)O,train,0.53125
CC(=O)ONc1c(C)c(C)c(C)c(C)c1C,Cc1c(C)c(C)c(NO)c(C)c1C,train,0.375
CC(O)C(NC(=O)C(N)CCC(=O)O)C(=O)NC(CCCCN)C(=O)O,NCCCCC(N)C(=O)O,train,0.3863636363636363
CN(CC(=O)O)C(=O)CN,CNCC(=O)O,train,0.2592592592592592
O=c1ccn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,CC(=O)NC1C(OP(=O)(O)OP(=O)(O)OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)OC(CO)C(O)C1O,train,0.5671641791044776
C[S+](CCC(N)C(=O)O)CC1OC(n2cnc3c(N)ncnc32)C(O)C1O,Nc1ncnc2c1ncn2C1OC(CSCCC(N)C(=O)O)C(O)C1O,train,0.6774193548387096
CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CC(O)C12C,CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CC(=O)C12C,train,0.6610169491525424
CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)CCO,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO,train,0.64
NC(=O)C1=CN(C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,train,0.5681818181818182
Nc1c(C(=O)O)c2nc3c(C(=O)O)cccc3oc-2cc1=O,Nc1c(O)cccc1C(=O)O,train,0.3478260869565217
CCC=CCC=CCC=CCC1C2CC(OO2)C1C=CC(CCC(=O)O)OO,CCC=CCC=CCC=CCC1C(=O)CC(O)C1C=CC(O)CCC(=O)O,train,0.46875
CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O,CCCCCC(=O)C=CC=CCC=CCC=CCCCC(=O)O,train,0.627906976744186
O=C(O)CCC(=O)C(=O)O,O=C(O)CC(C(=O)O)C(=O)C(=O)O,train,0.2916666666666667
O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,train,0.6842105263157895
CC=CC(=O)SC,CCCC(=O)SC,train,0.28
CCCCCCCCCCCCCCCCCCC=CCCCC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(C(C)CCCC(C)C)CCC32)C1,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,train,0.6338028169014085
C1CCC2C(C1)CCC1C3CCCC3CCC21,OC1CC2CCC3C4CCCCC4CCC3C2C1,train,0.5833333333333334
CCOCC(O)COP(=O)(O)O,CCOCC(=O)COP(=O)(O)O,train,0.46875
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CC1CC(C)(O)C(O)O1,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CC1CC(C)(O)C(=O)O1,train,0.7611940298507462
O=C1CCC2C(CCC3C4CCCC4CCC23)C1,O=C1C=CC2C(CCC3C4CCCC4CCC23)C1,train,0.4864864864864865
CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(=O)CC1CC3,CC(C)=CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3,train,0.7368421052631579
O=P(O)(O)OC1C(O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,O=P(O)(O)OC1C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C(OP(=O)(O)O)C1OP(=O)(O)O,train,0.7647058823529411
NC(Cc1ccc(O)cc1)C(=O)O,[H]NC(=O)NCCCC(N)C(=O)O,train,0.3333333333333333
COc1cc(C(O)C=O)ccc1O,COc1cc(C(O)CN)ccc1O,train,0.5675675675675675
