parent_id,parent_name,child_id,child_name,parent_smiles,child_smiles,origin,source
DB01142,Doxepin,DBMET00872,Hydroxydesmethyl doxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,CNCC/C=C1/c2ccccc2COc2ccc(O)cc21,DB01142,DrugBank Augmented
DB01142,Doxepin,DBMET00874,(E)-2-hydroxy-N-desmethyldoxepin,CN(C)CCC=C1c2ccccc2COc2ccccc21,CNCC/C=C1\c2ccccc2COc2ccc(O)cc21,DB01142,DrugBank Augmented
DB01151,Desipramine,DBMET00679,2-hydroxy-desipramine glucuronide,CNCCCN1c2ccccc2CCc2ccccc21,CNCCCN1c2ccccc2CCc2cc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc21,DB01151,DrugBank Augmented
DB01156,Bupropion,DBMET03485,"S,R-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H](NC(C)(C)C)[C@@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03486,"S,R-erythrohydrobupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H](NC(C)(C)C)[C@@H](OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03477,"S,S-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)[C@@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)[C@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03474,"R,R-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H](NC(C)(C)C)[C@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)[C@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03487,S-4'-hydroxybupropion glucuronide,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)C(=O)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03488,R-4'-hydroxybupropion glucuronide,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H](NC(C)(C)C)C(=O)c1ccc(OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03490,R-4'-hydroxybupropion sulfate,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H](NC(C)(C)C)C(=O)c1ccc(OS(=O)(=O)O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03489,S-4'-hydroxybupropion sulfate,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)C(=O)c1ccc(OS(=O)(=O)O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03469,"S,S-Hydroxybupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H]1NC(C)(C)CO[C@@]1(O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03471,"R,R-Hydroxybupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H]1NC(C)(C)CO[C@]1(O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03474,"R,R-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H](NC(C)(C)C)[C@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03475,"R,R-threohydrobupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@@H](NC(C)(C)C)[C@H](OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03477,"S,S-threo-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)[C@@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03478,"S,S-threohydrobupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H]1[C@H](C)[C@@H](C)C(O[C@@H](c2cccc(Cl)c2)[C@H](C)NC(C)(C)C)O[C@@H]1C(=O)O,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03480,"R,S-erythro-4'-hydroxy-hydrobupropion",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)[C@H](O)c1ccc(O)c(Cl)c1,DB01156,DrugBank Augmented
DB01156,Bupropion,DBMET03481,"R,S-erythrohydrobupropion glucuronide",CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,C[C@H](NC(C)(C)C)[C@H](OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)c1cccc(Cl)c1,DB01156,DrugBank Augmented
DB01161,Chloroprocaine,DBMET03557,N-acetyl-2-chloro-p-aminobenzoic acid,CCN(CC)CCOC(=O)c1ccc(N)cc1Cl,CC(=O)Nc1ccc(C(=O)O)c(Cl)c1,DB01161,DrugBank Augmented
DB01162,Terazosin,DBMET02359,Diamine Metabolite Of The Piperazine Compound,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC,COc1cc2nc(N)nc(N)c2cc1OC,DB01162,DrugBank Augmented
DB01171,Moclobemide,DBMET02151,Moclobemide M6,O=C(NCCN1CCOCC1)c1ccc(Cl)cc1,O=C(NCC[N+]1([O-])CCOCC1O)c1ccc(Cl)cc1,DB01171,DrugBank Augmented
DB01174,Phenobarbital,DBMET01217,Phenobarbital O-sulfate,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OS(=O)(=O)O)cc2)C(=O)NC(=O)NC1=O,DB01174,DrugBank Augmented
DB01174,Phenobarbital,DBMET01218,Phenobarbital O-glucuronide,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,CCC1(c2ccc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2)C(=O)NC(=O)NC1=O,DB01174,DrugBank Augmented
DB01175,Escitalopram,DBMET03673,Escitalopram propionaldehyde,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)CO[C@@]2(CCC=O)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02783,Escitalopram propionic acid,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)CO[C@@]2(CCC(=O)[O-])c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02782,S-didesmethylcitalopram,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)CO[C@@]2(CCCN)c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02783,Escitalopram propionic acid,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)CO[C@@]2(CCC(=O)[O-])c1ccc(F)cc1,DB01175,DrugBank Augmented
DB01175,Escitalopram,DBMET02783,Escitalopram propionic acid,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,N#Cc1ccc2c(c1)CO[C@@]2(CCC(=O)[O-])c1ccc(F)cc1,DB01175,DrugBank Augmented
DB12902,Trofosfamide,DBMET03248,2-chloroethanol,O=P1(N(CCCl)CCCl)OCCCN1CCCl,OCCCl,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET01077,4-Ketoifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=C1CCOP(=O)(NCCCl)N1CCCl,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET00792,aldoifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,O=CCCOP(=O)(NCCCl)NCCCl,DB12902,DrugBank Augmented
DB12902,Trofosfamide,DBMET01100,4-Thioifosfamide,O=P1(N(CCCl)CCCl)OCCCN1CCCl,N[C@@H](CCC(=O)N[C@@H](CSC1CCOP(=O)(NCCCl)N1CCCl)C(=O)NCC(=O)O)C(=O)O,DB12902,DrugBank Augmented
DB01217,Anastrozole,DBMET02827,Hydroxyanastrozole glucuronide metabolite,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C#N)COC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,DB01217,DrugBank Augmented
DB01221,Ketamine,DBMET01308,4-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CC(O)CCC1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01309,5-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01310,6-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01310,6-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCCC(O)C1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01309,5-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CCC(O)CC1=O,DB01221,DrugBank Augmented
DB01221,Ketamine,DBMET01308,4-Hydroxynorketamine,CNC1(c2ccccc2Cl)CCCCC1=O,NC1(c2ccccc2Cl)CC(O)CCC1=O,DB01221,DrugBank Augmented
DB01222,Budesonide,DBMET02913,16alpha-butyrloxyprednisolone,CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,CCCC(=O)O[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,DB01222,DrugBank Augmented
DB01227,Levacetylmethadol,DBMET00843,Dinor-levomethadyl acetate,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,CC[C@H](OC(C)=O)C(C[C@H](C)N)(c1ccccc1)c1ccccc1,DB01227,DrugBank Augmented
DB01234,Dexamethasone,DB01234,Dexamethasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,DB01234,DrugBank Augmented
DB01235,Levodopa,DBMET02447,"3,4-dihydroxyphenylethanol (DOPET)",N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,OCCc1ccc(O)c(O)c1,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02441,3-methoxy-4-hydroxyacetaldehyde,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,COc1cc(CC=O)ccc1O,DB01235,DrugBank Augmented
DB01235,Levodopa,DBMET02446,"3,4-dihydroxyphenylacetic acid (DOPAC)",N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,O=C(O)Cc1ccc(O)c(O)c1,DB01235,DrugBank Augmented
DB01238,Aripiprazole,DBMET02455,Dehydro-aripiprazole unnamed glutathione conjugate metabolite 1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,N[C@@H](CCC(=O)N[C@@H](CSc1cc(=O)[nH]c2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc12)C(=O)NCC(=O)O)C(=O)O,DB01238,DrugBank Augmented
DB01238,Aripiprazole,DBMET02456,Dehydro-aripiprazole unnamed epoxide metabolite,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=c1[nH]c2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccc2c2c1O2,DB01238,DrugBank Augmented
DB01238,Aripiprazole,DBMET02458,Aripiprazole unnamed metabolite 1,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=C1CCc2ccc(OCCCCN3CC[N+](=C4C=CC(=O)C(Cl)=C4Cl)CC3)cc2N1,DB01238,DrugBank Augmented
DB01238,Aripiprazole,DBMET02465,Aripiprazole unnamed metabolite 8,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,O=C1CCC2=CC(=O)C(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)=CC2N1,DB01238,DrugBank Augmented
DB01242,Clomipramine,DBMET00835,didesmethylclomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,NCCCN1c2ccccc2CCc2ccc(Cl)cc21,DB01242,DrugBank Augmented
DB01242,Clomipramine,DBMET01069,2-hydroxydesmethyl clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CNCCCN1c2ccccc2CCc2cc(O)c(Cl)cc21,DB01242,DrugBank Augmented
DB01242,Clomipramine,DBMET01071,2-hydroxyclomipramine glucuronide,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CN(C)CCCN1c2cc(Cl)c(O)cc2CCc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cccc21,DB01242,DrugBank Augmented
DB01242,Clomipramine,DBMET01072,8-hydroxyclomipramine glucuronide,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CN(C)CCCN1c2cc(Cl)ccc2CCc2c1ccc(O)c2O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB01242,DrugBank Augmented
DB01242,Clomipramine,DBMET01073,8-hydroxydesmethyl clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,CNCCCN1c2ccc(O)cc2CCc2ccc(Cl)cc21,DB01242,DrugBank Augmented
DB01255,Lisdexamfetamine,DBMET03722,4-Hydroxy-norephedrine,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,C[C@H](N)[C@H](O)c1ccc(O)cc1,DB01255,DrugBank Augmented
DB01261,Sitagliptin,DBMET02433,Sitagliptin M4 Metabolite,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,O=C(N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O,DB01261,DrugBank Augmented
DB01262,Decitabine,DBMET03188,5-aza-2'-deoxycytidine-diphosphate,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,Nc1ncn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O)O2)c(=O)n1,DB01262,DrugBank Augmented
DB01262,Decitabine,DBMET03191,5-aza-2'-deoxyuridine-monophosphate,Nc1ncn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1,O=c1ncn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])O)O2)c(=O)[nH]1,DB01262,DrugBank Augmented
DB01275,Hydralazine,DBMET02814,Hydralazine pyruvate hydrazone tricyclic dehydration product,NNc1nncc2ccccc12,Cc1nnc2c3ccccc3cnn2c1=O,DB01275,DrugBank Augmented
DB01275,Hydralazine,DBMET00864,Hydralazine pyruvate hydrazone,NNc1nncc2ccccc12,C/C(=N\Nc1nncc2ccccc12)C(=O)O,DB01275,DrugBank Augmented
DB01275,Hydralazine,DBMET02815,Phthalazinone,NNc1nncc2ccccc12,O=c1[nH]ncc2ccccc12,DB01275,DrugBank Augmented
DB01275,Hydralazine,DBMET02815,Phthalazinone,NNc1nncc2ccccc12,O=c1[nH]ncc2ccccc12,DB01275,DrugBank Augmented
DB01275,Hydralazine,DBMET02819,Acetylhydrazinophthalazinone,NNc1nncc2ccccc12,CC(=O)NNc1n[nH]c(=O)c2ccccc12,DB01275,DrugBank Augmented
DB01275,Hydralazine,DBMET02821,3-methyl-s-triazolophthalazine,NNc1nncc2ccccc12,Cc1nnc2c3ccccc3cnn12,DB01275,DrugBank Augmented
DB01280,Nelarabine,DBMET03664,ara-GMP,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1nc2c(n[c]n2[C@@H]2O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]2O)c(=O)[nH]1,DB01280,DrugBank Augmented
DB01280,Nelarabine,DB02377,Guanine,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1nc(=O)c2[nH]cnc2[nH]1,DB01280,DrugBank Augmented
DB01280,Nelarabine,DB02377,Guanine,COc1nc(N)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Nc1nc(=O)c2[nH]cnc2[nH]1,DB01280,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01275,5-Carboxylumiracoxib (M11),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(C(=O)O)ccc1Nc1c(F)cccc1Cl,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01281,4'-Carboxylumiracoxib glucuronide (M22),Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Cc1ccc(Nc2c(F)cc(O)cc2Cl)c(CC(=O)OC2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c1,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01282,Lumiracoxib metabolite M25,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,Cc1ccc2c(c1)CC(=O)N2c1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01284,Lumiracoxib metabolite M9,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented
DB01283,Lumiracoxib,DBMET01284,Lumiracoxib metabolite M9,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,O=C(O)Cc1cc(CO)ccc1Nc1c(F)cc(O)cc1Cl,DB01283,DrugBank Augmented
DB01355,Hexobarbital,DBMET01214,3'-Oxohexobarbital,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CN1C(=O)NC(=O)C(C)(C2=CC(=O)CCC2)C1=O,DB01355,DrugBank Augmented
DB01355,Hexobarbital,DBMET01216,Hexobarbital dihydrodiol derivative,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CN1C(=O)NC(=O)C(C)(C2(O)CCCCC2O)C1=O,DB01355,DrugBank Augmented
DB01413,Cefepime,DBMET00960,N-methylpyrrolidine N-oxide,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,C[N+]1([O-])CCCC1,DB01413,DrugBank Augmented
DB01420,Testosterone propionate,DBMET00593,3-alpha-Androstanediol glucuronide,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@]12CC[C@@H](O[C@H]3OC(C(=O)O)[C@@H](O)C(O)[C@H]3O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,DB01420,DrugBank Augmented
DB01452,Diamorphine,DBMET00313,morphine,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,CN1CC[C@]23c4c5ccc(O)c4OC2[C@@H](O)C=CC3C1C5,DB01452,DrugBank Augmented
DB01586,Ursodeoxycholic acid,DB06777,Chenodeoxycholic acid,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,DB01586,DrugBank Augmented
DB01589,Quazepam,DBMET00933,Norflurazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,DB01589,DrugBank Augmented
DB01589,Quazepam,DBMET03600,3-hydroxy-2-oxoquazepam,Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21,O=C1C(O)N=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(F)(F)F,DB01589,DrugBank Augmented
DB01601,Lopinavir,DBMET03071,Lopinavir M1 metabolite,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O,Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCC(=O)NC1=O,DB01601,DrugBank Augmented
DB01620,Pheniramine,DBMET02636,N-didesmethylpheniramine,CN(C)CCC(c1ccccc1)c1ccccn1,NCCC(c1ccccc1)c1ccccn1,DB01620,DrugBank Augmented
DB01628,Etoricoxib,DBMET01271,6-Hydroxymethyletoricoxib 1'-N'-oxide,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(CO)[n+]([O-])c2)cc1,DB01628,DrugBank Augmented
DB01628,Etoricoxib,DBMET01272,6-Carboxy-etoricoxib,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(C(=O)O)nc2)cc1,DB01628,DrugBank Augmented
DB01628,Etoricoxib,DBMET01273,6-Hydroxymethyletoricoxib glucuronide,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,CS(=O)(=O)c1ccc(-c2cc(Cl)cnc2-c2ccc(COC3O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]3O)nc2)cc1,DB01628,DrugBank Augmented
DB04817,Metamizole,DBMET03542,4-formyl-amino-antipyrine (FAA),Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Cc1c(NC=O)c(=O)n(-c2ccccc2)n1C,DB04817,DrugBank Augmented
DB04817,Metamizole,DBMET03543,4-amino-antipyrine (AA),Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,Cc1c(N)c(=O)n(-c2ccccc2)n1C,DB04817,DrugBank Augmented
DB04854,Febuxostat,DBMET03281,67M-4,Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,Cc1nc(-c2ccc(OCC(C)C(=O)O)c(C#N)c2)sc1C(=O)O,DB04854,DrugBank Augmented
DB04855,Dronedarone,DBMET02839,"N,N'-didebutyl-dronedarone",CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN)cc1,DB04855,DrugBank Augmented
DB04855,Dronedarone,DBMET02840,Phenol-dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(O)cc1,DB04855,DrugBank Augmented
DB04855,Dronedarone,DBMET02842,Propanoic acid-dronedarone,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCC(=O)O)cc1,DB04855,DrugBank Augmented
DB04855,Dronedarone,DBMET02843,"Deaminated N,N′-didebutyl-dronedarone",CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCN(CCCC)CCCC)cc1,CCCCc1oc2ccc(NS(C)(=O)=O)cc2c1C(=O)c1ccc(OCCCO)cc1,DB04855,DrugBank Augmented
DB04896,Milnacipran,DBMET02301,Milnacipran carbamoyl O-glucuronide,CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CCN(CC)C(=O)C1(c2ccccc2)CC1CNC(=O)OC1OC(C(=O)O)C(O)C(O)C1O,DB04896,DrugBank Augmented
DB04948,Lofexidine,DBMET02113,"2,6-dichlorophenol",CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,Oc1c(Cl)cccc1Cl,DB04948,DrugBank Augmented
DB04948,Lofexidine,DBMET02112,"2-(2,6-dichlorophenoxy) propionic acid",CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,CC(Oc1c(Cl)cccc1Cl)C(=O)O,DB04948,DrugBank Augmented
DB04951,Pirfenidone,DBMET03219,5-Carboxy pirfenidone,Cc1ccc(=O)n(-c2ccccc2)c1,O=C(O)c1ccc(=O)n(-c2ccccc2)c1,DB04951,DrugBank Augmented
DB05109,Trabectedin,DBMET01137,Trabectedin metabolite M16e,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1C(=O)[C@@H]3Cc5cc(CC(=O)O)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4,DB05109,DrugBank Augmented
DB05351,Dexlansoprazole,DBMET03754,5-hydroxy dexlansoprazole sulfone,Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,Cc1c(OCC(F)(F)F)ccnc1CS(=O)(=O)c1nc2cc(O)ccc2[nH]1,DB05351,DrugBank Augmented
