parent_id,parent_name,child_id,child_name,enzymes,parent_smiles,child_smiles,tanimoto
DB00983,Formoterol,DBMET02961,Formoterol deformylated metabolite,,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,COc1ccc(CC(C)NCC(O)c2ccc(O)c(N)c2)cc1,0.6851851851851852
DB00983,Formoterol,DBMET02963,Formoterol sulfate conjugate,,COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(NC=O)c2)cc1,0.7413793103448276
DBMET02956,O-demethylated formoterol (M1),DBMET02957,O-demethylated formoterol (M1) glucuronide 1,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15",CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,0.6212121212121212
DBMET02956,O-demethylated formoterol (M1),DBMET02958,O-demethylated formoterol (M1) glucuronide 2,"UDP-glucuronosyltransferase 1A1, UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 2B7, UDP-glucuronosyltransferase 2B15",CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(NC=O)c1,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(NC=O)c1,0.5970149253731343
DBMET02961,Formoterol deformylated metabolite,DBMET02962,Deformylated formoterol metabolite sulfate conjugate,,COc1ccc(CC(C)NCC(O)c2ccc(O)c(N)c2)cc1,COc1ccc(CC(C)NCC(O)c2ccc(OS(=O)(=O)O)c(N)c2)cc1,0.6909090909090909
DB00985,Dimenhydrinate,DB14132,8-chlorotheophylline,,Cn1c(=O)c2nc(Cl)[nH]c2n(C)c1=O,Cn1c(=O)c2[nH]c(Cl)nc2n(C)c1=O,0.5428571428571428
DB01075,Diphenhydramine,DBMET00087,Diphenhydramine N-glucuronide,UDP-glucuronosyltransferases (UGTs),CN(C)CCOC(c1ccccc1)c1ccccc1,C[N+](C)(CCOC(c1ccccc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O,0.375
DB01075,Diphenhydramine,DBMET00086,N-Desmethyldiphenhydramine,"Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2C19",CN(C)CCOC(c1ccccc1)c1ccccc1,CNCCOC(c1ccccc1)c1ccccc1,0.5625
DBMET00086,N-Desmethyldiphenhydramine,DBMET01200,"N,N-Didesmethyldiphenhydramine","Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2C9, Cytochrome P450 2C19",CNCCOC(c1ccccc1)c1ccccc1,NCCOC(c1ccccc1)c1ccccc1,0.5666666666666667
DBMET01200,"N,N-Didesmethyldiphenhydramine",DBMET01201,Diphenylmethoxyacetic acid,,NCCOC(c1ccccc1)c1ccccc1,O=C(O)COC(c1ccccc1)c1ccccc1,0.5
DB00986,Glycopyrronium,DBMET03354,Glycopyrronium M9 Metabolite,"Cytochrome P450 2D6, Cytochrome P450 1A2, Cytochrome P450 2B6, Cytochrome P450 2C9, Cytochrome P450 2C18, Cytochrome P450 2C19, Cytochrome P450 3A4",C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,O=C(O)C(O)(c1ccccc1)C1CCCC1,0.5348837209302325
DB00988,Dopamine,DBMET00534,6-Hydroxydopamine,,NCCc1ccc(O)c(O)c1,NCCc1cc(O)c(O)cc1O,0.48148148148148145
DB00988,Dopamine,DBMET00565,Dopamine 4-sulfate,,NCCc1ccc(O)c(O)c1,NCCc1ccc(OS(=O)(=O)O)c(O)c1,0.5294117647058824
DB00988,Dopamine,DBMET00573,Dopamine 3-O-sulfate,,NCCc1ccc(O)c(O)c1,NCCc1ccc(O)c(OS(=O)(=O)O)c1,0.5454545454545454
DB00988,Dopamine,DBMET00587,Dopamine glucuronide,,NCCc1ccc(O)c(O)c1,NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c(O)c1,0.391304347826087
DB00988,Dopamine,DBMET00614,Dopamine quinone,,NCCc1ccc(O)c(O)c1,NCCC1=CC(=O)C(=O)C=C1,0.23529411764705882
DB00993,Azathioprine,DBMET00630,6-Mercaptopurine,"Glutathione S-transferase Mu 1, Glutathione S-transferase A1, Glutathione S-transferase A2",Cn1cnc([N+](=O)[O-])c1Sc1ncnc2nc[nH]c12,S=c1nc[nH]c2nc[nH]c12,0.24
DBMET00630,6-Mercaptopurine,DBMET02964,6-methylmercaptopurine,Thiopurine S-methyltransferase,S=c1nc[nH]c2nc[nH]c12,CSC1N=CNc2nc[nH]c21,0.2
DBMET01010,6-Thiosine 5'-monophosphate,DBMET02965,6-methylthiosine 5'-monophosphate,Thiopurine S-methyltransferase,O=P(O)(O)OCC1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,CSc1nc(O)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,0.7321428571428571
DBMET01010,6-Thiosine 5'-monophosphate,DBMET00771,6-thioxanthylic acid,"Inosine-5'-monophosphate dehydrogenase 1, Inosine-5'-monophosphate dehydrogenase 2",O=P(O)(O)OCC1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,O=P(O)(O)C(O)C1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,0.6491228070175439
DBMET00771,6-thioxanthylic acid,DBMET02966,6-thioguanine monophosphate,GMP synthase [glutamine-hydrolyzing],O=P(O)(O)C(O)C1OC(n2cnc3c(S)nc(O)nc32)C(O)C1O,Nc1nc(S)c2ncn(C3OC(C(O)P(=O)(O)O)C(O)C3O)c2n1,0.7924528301886793
DBMET02965,6-methylthiosine 5'-monophosphate,DBMET00769,6-thioinosine triphosphate,Inosine triphosphate pyrophosphatase,CSc1nc(O)nc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O,0.5151515151515151
DBMET02966,6-thioguanine monophosphate,DBMET01007,Thioguanine diphosphate,,Nc1nc(S)c2ncn(C3OC(C(O)P(=O)(O)O)C(O)C3O)c2n1,N=c1nc(O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)O)C(O)C3S)c2[nH]1,0.34177215189873417
DBMET00769,6-thioinosine triphosphate,DBMET02967,6-methylthioinosine triphosphate,Thiopurine S-methyltransferase,O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(S)ncnc32)C(O)C1O,CSc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O,0.7627118644067796
DB00997,Doxorubicin,DBMET00846,Doxorubicin-semiquinone,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial, NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial, NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial, Nitric oxide synthase 3, Nitric oxide synthase, inducible, Nitric oxide synthase 1, Xanthine dehydrogenase/oxidase, NAD(P)H dehydrogenase [quinone] 1",COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C([O])c1c(O)c3c(c(O)c1C2O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,0.6867469879518072
DB00997,Doxorubicin,DBMET03627,Doxorubicin deoxaglycone,"NADPH--cytochrome P450 reductase, Xanthine dehydrogenase/oxidase, NAD(P)H dehydrogenase [quinone] 1",COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3,0.5263157894736842
DB00997,Doxorubicin,DBMET01078,Doxorubicine hydroxyaglycone,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,0.6438356164383562
DB00997,Doxorubicin,DBMET00647,Doxorubicinol,"Carbonyl reductase [NADPH] 1, Carbonyl reductase [NADPH] 3, Aldo-keto reductase family 1 member C3, Aldo-keto reductase family 1 member A1",COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N)C(O)C(C)O1,0.7948717948717948
DBMET01078,Doxorubicine hydroxyaglycone,DBMET01079,Doxirubicinol hydroxyaglycone,"Carbonyl reductase [NADPH] 1, Carbonyl reductase [NADPH] 3, Aldo-keto reductase family 1 member C3, Aldo-keto reductase family 1 member A1",COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3O,0.7213114754098361
DBMET03627,Doxorubicin deoxaglycone,DBMET00847,Doxorubicinol deoxaglycone,"Carbonyl reductase [NADPH] 1, Carbonyl reductase [NADPH] 3, Aldo-keto reductase family 1 member C3, Aldo-keto reductase family 1 member A1",COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3,0.7017543859649122
DBMET00647,Doxorubicinol,DBMET00847,Doxorubicinol deoxaglycone,"NADPH--cytochrome P450 reductase, Xanthine dehydrogenase/oxidase, NAD(P)H dehydrogenase [quinone] 1",COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3,0.5512820512820513
DBMET00647,Doxorubicinol,DBMET01078,Doxorubicine hydroxyaglycone,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3OC1CC(N)C(O)C(C)O1,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3O,0.5061728395061729
DBMET00847,Doxorubicinol deoxaglycone,DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(O)CO)CC3,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,0.7735849056603774
DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,DBMET03629,Demethyldeoxaglycone doxorubicinol 4-O-sulfate,,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,O=C1c2cccc(OS(=O)(=O)O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,0.7454545454545455
DBMET03628,4-O-demethyl deoxaglycone doxorubicinol,DBMET03630,Demethyldeoxaglycone doxorubicinol 4-O-b-glucuronide,,O=C1c2cccc(O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,O=C1c2cccc(OC3OC(C(=O)O)C(O)C(O)C3O)c2C(=O)c2c(O)c3c(c(O)c21)CC(O)(C(O)CO)CC3,0.6212121212121212
DB00998,Frovatriptan,DBMET00830,desmethyl frovatriptan,,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,NC(=O)c1ccc2[nH]c3c(c2c1)CC(N)CC3,0.7111111111111111
DB00998,Frovatriptan,DBMET00886,Hydroxylated N-acetyl desmethyl frovatriptan,,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CC(=O)NC1CCC2Nc3c(O)cc(C(N)=O)cc3C2C1,0.27692307692307694
DB00998,Frovatriptan,DBMET00921,N-acetyl desmethyl frovatriptan,,CNC1CCc2[nH]c3ccc(C(N)=O)cc3c2C1,CC(=O)NC1CCC2Nc3ccc(C(N)=O)cc3C2C1,0.3442622950819672
DB01001,Albuterol,DBMET01000,Salbutamol 4-O-sulfate,,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,CC(C)(C)NCC(O)c1ccc(OS(=O)(=O)O)c(CO)c1,0.6086956521739131
DB01006,Letrozole,DBMET02982,Letrozole ketone analog metabolite,Cytochrome P450 2A6,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,0.3142857142857143
DBMET02982,Letrozole ketone analog metabolite,DBMET00376,"4,4'-methanol-bisbenzonitrile","Cytochrome P450 3A4, Cytochrome P450 2A6",N#Cc1ccc(C(=O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,0.46153846153846156
DBMET00376,"4,4'-methanol-bisbenzonitrile",DBMET02983,Letrozole carbinol glucuronide metabolite,UDP-glucuronosyltransferase 2B7,N#Cc1ccc(C(O)c2ccc(C#N)cc2)cc1,N#Cc1ccc(C(OC2OC(C(=O)O)C(O)C(O)C2O)c2ccc(C#N)cc2)cc1,0.3488372093023256
DB01009,Ketoprofen,DBMET00589,Ketoprofen glucuronide,,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)OC1OC(C(=O)O)C(O)C(O)C1O)c1cccc(C(=O)c2ccccc2)c1,0.5416666666666666
DB01011,Metyrapone,DBMET00909,Metyrapol,,CC(C)(C(=O)c1cccnc1)c1cccnc1,CC(C)(c1cccnc1)C(O)c1cccnc1,0.45
DB01014,Balsalazide,DBMET00402,5-aminosalicylic acid,NADPH azoreductase,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,Nc1ccc(O)c(C(=O)O)c1,0.35555555555555557
DB01014,Balsalazide,DBMET00725,4-aminobenzoyl-(beta)-alanine,,O=C(O)CCNC(=O)c1ccc(N=Nc2ccc(O)c(C(=O)O)c2)cc1,Nc1ccc(C(=O)NCCC(=O)O)cc1,0.5
DB01015,Sulfamethoxazole,DBMET00016,5-Hydroxysulfamethoxazole,,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,0.6341463414634146
DB01015,Sulfamethoxazole,DBMET00017,N-acetylsulfamethoxazole,"Arylamine N-acetyltransferase 1, Arylamine N-acetyltransferase 2",Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,0.6585365853658537
DB01015,Sulfamethoxazole,DBMET03017,Sulfamethoxazole N-glucuronide,,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(NOC3OC(C(=O)O)C(O)C(O)C3O)cc2)no1,0.47368421052631576
DB01015,Sulfamethoxazole,DBMET00015,Sulfamethoxazole N4-hydroxylamine,Cytochrome P450 2C9,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,0.6923076923076923
DBMET00016,5-Hydroxysulfamethoxazole,DBMET01048,N4-Acetyl-5-OH-sulfamethoxazole,"Arylamine N-acetyltransferase 1, Arylamine N-acetyltransferase 2",Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,0.6818181818181818
DBMET00017,N-acetylsulfamethoxazole,DBMET01048,N4-Acetyl-5-OH-sulfamethoxazole,,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(C)on2)cc1,CC(=O)Nc1ccc(S(=O)(=O)Nc2cc(CO)on2)cc1,0.7045454545454546
DBMET00015,Sulfamethoxazole N4-hydroxylamine,DBMET01049,Nitroso-sulfamethoxazole,,Cc1cc(NS(=O)(=O)c2ccc(NO)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N=O)cc2)no1,0.6585365853658537
DBMET01049,Nitroso-sulfamethoxazole,DBMET01050,Sulfamethoxazole GSH conjugate,,Cc1cc(NS(=O)(=O)c2ccc(N=O)cc2)no1,Cc1cc(NS(=O)(=O)c2ccc(N[S+]([O-])SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)cc2)no1,0.35526315789473684
DB01016,Glyburide,DBMET01802,2-trans-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2O)cc1,0.8153846153846154
DB01016,Glyburide,DBMET01803,4-cis-hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCC(O)CC2)cc1,0.8571428571428571
DB01016,Glyburide,DBMET01805,3-trans-Hydroxycyclohexyl glyburide,"Cytochrome P450 3A4, Cytochrome P450 2C9, Cytochrome P450 2C19, Cytochrome P450 3A7, Cytochrome P450 3A5",COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCC(O)C2)cc1,0.8333333333333334
DB01017,Minocycline,DBMET03012,Minocycline M3 Metabolite,,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,CNc1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,0.7846153846153846
DB01017,Minocycline,DBMET03013,Minocycline M7 Metabolite,,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,CNC1C(O)=C(C(N)=O)C(=O)C2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4CC3CC12,0.796875
DB01017,Minocycline,DBMET03011,9-hydroxyminocycline,,CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,CN(C)c1cc(O)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O,0.796875
DB01018,Guanfacine,DBMET02968,3-hydroxyguanfacine,Cytochrome P450 3A4,N=C(N)NC(=O)Cc1c(Cl)cccc1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,0.6857142857142857
DBMET02968,3-hydroxyguanfacine,DBMET02969,Guanfacine 3-glucuronide,,N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OC2OC(C(=O)O)C(O)C(O)C2O)c1Cl,0.5094339622641509
DBMET02968,3-hydroxyguanfacine,DBMET02970,Guanfacine 3-sulfate,,N=C(N)NC(=O)Cc1c(Cl)ccc(O)c1Cl,N=C(N)NC(=O)Cc1c(Cl)ccc(OS(=O)(=O)O)c1Cl,0.627906976744186
DB01020,Isosorbide mononitrate,DB09401,Isosorbide,,O=[N+]([O-])OC1COC2C(O)COC12,OC1COC2C(O)COC12,0.5
DB01020,Isosorbide mononitrate,DBMET03447,Isosorbide mononitrate 2-glucuronide,,O=[N+]([O-])OC1COC2C(O)COC12,O=C(O)C1OC(OC2COC3C(O[N+](=O)[O-])COC23)C(O)C(O)C1O,0.5116279069767442
DB01022,Phylloquinone,DBMET03367,Hydroxyvitamin K1,Cytochrome P450 4F2,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)CO,0.8478260869565217
DB01022,Phylloquinone,DBMET03365,Vitamin K 5 Carbon Metabolite,,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)C(=O)O,0.5306122448979592
DB01022,Phylloquinone,DBMET03366,Vitamin K 7 Carbon Metabolite,,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCC(=O)O,0.625
DB01022,Phylloquinone,DB12148,Menatetrenone,UbiA prenyltransferase domain-containing protein 1,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,0.6122448979591837
DBMET03367,Hydroxyvitamin K1,DBMET03368,Phylloquinone carboxylic acid metabolite,,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)CO,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C(=O)O,0.78
DB01023,Felodipine,DBMET00368,dehydrofelodipine,Cytochrome P450 3A4,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,CCOC(=O)c1c(C)nc(C)c(C(=O)OC)c1-c1cccc(Cl)c1Cl,0.4727272727272727
DB01024,Mycophenolic acid,DBMET00767,6-O-desmethyl-mycophenolic acid,"Cytochrome P450 2C8, Cytochrome P450 3A4, Cytochrome P450 3A5",COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,CC(=CCc1c(O)c(C)c2c(c1O)C(=O)OC2)CCC(=O)O,0.7959183673469388
DB01024,Mycophenolic acid,DBMET00917,Mycophenolic acid-7-O-glucuronide,"UDP-glucuronosyltransferase 1A8, UDP-glucuronosyltransferase 1A10, UDP-glucuronosyltransferase 1A9, UDP-glucuronosyltransferase 1A7, UDP-glucuronosyltransferase 1A1",COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,COc1c(C)c2c(c(OC3OC(C(=O)O)C(O)C(O)C3O)c1CC=C(C)CCC(=O)O)C(=O)OC2,0.65625
DB01024,Mycophenolic acid,DBMET00662,Mycophenolic acid-acyl glucuronide,UDP-glucuronosyltransferase 2B7,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)O)C(=O)OC2,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OC1OC(C(=O)O)C(O)C(O)C1O)C(=O)OC2,0.671875
DB01026,Ketoconazole,DBMET02650,M13 (Ketoconazole),Cytochrome P450 3A4,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CC[N+]([O-])(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.7792207792207793
DB01026,Ketoconazole,DBMET02651,M14 (Ketoconazole),,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(N4CCNCC4)cc3)O2)c(Cl)c1,0.7945205479452054
DB01026,Ketoconazole,DBMET02652,M7 (Ketoconazole),Cytochrome P450 3A4,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,O=C1NCCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C1=O,0.7
DB01026,Ketoconazole,DBMET02653,M8 (Ketoconazole),Cytochrome P450 3A4,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1,0.8157894736842105
DB01026,Ketoconazole,DBMET02655,M9 (Ketoconazole),,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1,0.84
DB01026,Ketoconazole,DBMET02660,Ketoconazole epoxide intermediate,,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC5OC54)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.7088607594936709
DBMET02653,M8 (Ketoconazole),DBMET02654,M6 (Ketoconazole),Cytochrome P450 3A4,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)c(O)c2O)CC1,0.7974683544303798
DBMET02655,M9 (Ketoconazole),DBMET02656,M12 (Ketoconazole),,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(=O)C1,0.7875
DBMET02655,M9 (Ketoconazole),DBMET02657,Ketoconazole iminium ion,,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1,CC(=O)N1CC=[N+](c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.7058823529411765
DBMET02655,M9 (Ketoconazole),DBMET02658,M10 (Ketoconazole),,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)C(O)C1,CC(=O)NCCNc1ccc(OCC2COC(Cn3ccnc3)(c3ccc(Cl)cc3Cl)O2)cc1,0.6746987951807228
DBMET02660,Ketoconazole epoxide intermediate,DBMET02661,Ketoconazole ketone intermediate,,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC5OC54)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NCC4=O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.7435897435897436
DBMET02660,Ketoconazole epoxide intermediate,DBMET02665,Ketoconazole dihydroxyl intermediate,,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC5OC54)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,CC(=O)N1CCN(c2ccc(OCC3COC(CN4C=NC(O)C4O)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.8450704225352113
